variable,value
C_timber_node18node24_t2,1.0
C_timber_node18node24_t3,1.0
C_timber_node18node24_t4,1.0
C_timber_node18node24_t5,1.0
C_wide_node18node24_t1,1.0
C_wide_node18node24_t2,1.0
C_wide_node18node24_t3,1.0
C_wide_node18node24_t4,1.0
C_wide_node18node24_t5,1.0
C_timber_node19node24_t1,1.0
C_timber_node19node24_t2,1.0
C_timber_node19node24_t3,1.0
C_timber_node19node24_t4,1.0
C_timber_node19node24_t5,1.0
C_wide_node19node24_t1,1.0
C_wide_node19node24_t2,1.0
C_wide_node19node24_t3,1.0
C_wide_node19node24_t4,1.0
C_wide_node19node24_t5,1.0
C_timber_node20node24_t1,1.0
C_timber_node20node24_t2,1.0
C_timber_node20node24_t3,1.0
C_timber_node20node24_t4,1.0
C_timber_node20node24_t5,1.0
C_wide_node20node24_t1,1.0
C_wide_node20node24_t2,1.0
C_wide_node20node24_t3,1.0
C_wide_node20node24_t4,1.0
C_wide_node20node24_t5,1.0
M_timber_node1node11_t2,1.0
M_timber_node1node11_t3,1.0
M_timber_node1node11_t4,1.0
M_timber_node1node11_t5,1.0
M_wide_node1node11_t2,1.0
M_wide_node1node11_t3,1.0
M_wide_node1node11_t4,1.0
M_wide_node1node11_t5,1.0
M_timber_node1node14_t2,1.0
M_timber_node1node14_t3,1.0
M_timber_node1node14_t4,1.0
M_timber_node1node14_t5,1.0
M_wide_node1node14_t2,1.0
M_wide_node1node14_t3,1.0
M_wide_node1node14_t4,1.0
M_wide_node1node14_t5,1.0
M_timber_node1node17_t2,1.0
M_timber_node1node17_t3,1.0
M_timber_node1node17_t4,1.0
M_timber_node1node17_t5,1.0
M_wide_node1node17_t2,1.0
M_wide_node1node17_t3,1.0
M_wide_node1node17_t4,1.0
M_wide_node1node17_t5,1.0
M_timber_node1node23_t2,1.0
M_wide_node1node23_t2,1.0
M_wide_node1node23_t3,1.0
M_wide_node1node23_t4,1.0
M_wide_node1node23_t5,1.0
M_timber_node1node24_t2,1.0
M_wide_node1node24_t2,1.0
M_wide_node1node24_t3,1.0
M_wide_node1node24_t4,1.0
M_wide_node1node24_t5,1.0
M_timber_node2node3_t2,1.0
M_timber_node2node3_t3,1.0
M_timber_node2node3_t4,1.0
M_timber_node2node3_t5,1.0
M_wide_node2node3_t2,1.0
M_wide_node2node3_t3,1.0
M_wide_node2node3_t4,1.0
M_wide_node2node3_t5,1.0
M_timber_node2node8_t2,1.0
M_timber_node2node8_t3,1.0
M_timber_node2node8_t4,1.0
M_timber_node2node8_t5,1.0
M_wide_node2node8_t2,1.0
M_wide_node2node8_t3,1.0
M_wide_node2node8_t4,1.0
M_wide_node2node8_t5,1.0
M_timber_node2node14_t2,1.0
M_timber_node2node14_t3,1.0
M_timber_node2node14_t4,1.0
M_timber_node2node14_t5,1.0
M_wide_node2node14_t2,1.0
M_wide_node2node14_t3,1.0
M_wide_node2node14_t4,1.0
M_wide_node2node14_t5,1.0
M_timber_node2node22_t2,1.0
M_wide_node2node22_t2,1.0
M_wide_node2node22_t3,1.0
M_wide_node2node22_t4,1.0
M_wide_node2node22_t5,1.0
M_timber_node2node23_t2,1.0
M_wide_node2node23_t2,1.0
M_wide_node2node23_t3,1.0
M_wide_node2node23_t4,1.0
M_wide_node2node23_t5,1.0
M_timber_node3node6_t2,1.0
M_timber_node3node6_t3,1.0
M_timber_node3node6_t4,1.0
M_timber_node3node6_t5,1.0
