variable,value
C_wide_node12node178_t5,1.0
C_timber_node13node84_t0,0.0
C_timber_node13node84_t1,1.0
C_timber_node13node84_t2,1.0
C_timber_node13node84_t3,1.0
C_timber_node13node84_t4,1.0
C_timber_node13node84_t5,1.0
C_wide_node13node84_t0,0.0
C_wide_node13node84_t1,1.0
C_wide_node13node84_t2,1.0
C_wide_node13node84_t3,1.0
C_wide_node13node84_t4,1.0
C_wide_node13node84_t5,1.0
C_timber_node13node108_t0,0.0
C_timber_node13node108_t1,1.0
C_timber_node13node108_t2,1.0
C_timber_node13node108_t3,1.0
C_timber_node13node108_t4,1.0
C_timber_node13node108_t5,1.0
C_wide_node13node108_t0,0.0
C_wide_node13node108_t1,1.0
C_wide_node13node108_t2,1.0
C_wide_node13node108_t3,1.0
C_wide_node13node108_t4,1.0
C_wide_node13node108_t5,1.0
C_timber_node13node65_t0,0.0
C_timber_node13node65_t1,1.0
C_timber_node13node65_t2,1.0
C_timber_node13node65_t3,1.0
C_timber_node13node65_t4,1.0
C_timber_node13node65_t5,1.0
C_wide_node13node65_t0,0.0
C_wide_node13node65_t1,1.0
C_wide_node13node65_t2,1.0
C_wide_node13node65_t3,1.0
C_wide_node13node65_t4,1.0
C_wide_node13node65_t5,1.0
C_timber_node13node149_t0,0.0
C_timber_node13node149_t1,1.0
C_timber_node13node149_t2,1.0
C_timber_node13node149_t3,1.0
C_timber_node13node149_t4,1.0
C_timber_node13node149_t5,1.0
C_wide_node13node149_t0,0.0
C_wide_node13node149_t1,1.0
C_wide_node13node149_t2,1.0
C_wide_node13node149_t3,1.0
C_wide_node13node149_t4,1.0
C_wide_node13node149_t5,1.0
C_timber_node13node150_t0,0.0
C_timber_node13node150_t1,1.0
C_timber_node13node150_t2,1.0
C_timber_node13node150_t3,1.0
C_timber_node13node150_t4,1.0
C_timber_node13node150_t5,1.0
C_wide_node13node150_t0,0.0
C_wide_node13node150_t1,1.0
C_wide_node13node150_t2,1.0
C_wide_node13node150_t3,1.0
C_wide_node13node150_t4,1.0
C_wide_node13node150_t5,1.0
C_timber_node14node143_t0,0.0
C_timber_node14node143_t1,1.0
C_timber_node14node143_t2,1.0
C_timber_node14node143_t3,1.0
C_timber_node14node143_t4,1.0
C_timber_node14node143_t5,1.0
C_wide_node14node143_t0,0.0
C_wide_node14node143_t1,1.0
C_wide_node14node143_t2,1.0
C_wide_node14node143_t3,1.0
C_wide_node14node143_t4,1.0
C_wide_node14node143_t5,1.0
C_timber_node14node31_t0,0.0
C_timber_node14node31_t1,1.0
C_timber_node14node31_t2,1.0
C_timber_node14node31_t3,1.0
C_timber_node14node31_t4,1.0
C_timber_node14node31_t5,1.0
C_wide_node14node31_t0,0.0
C_wide_node14node31_t1,1.0
C_wide_node14node31_t2,1.0
C_wide_node14node31_t3,1.0
C_wide_node14node31_t4,1.0
C_wide_node14node31_t5,1.0
C_timber_node14node66_t0,0.0
C_timber_node14node66_t1,1.0
C_timber_node14node66_t2,1.0
C_timber_node14node66_t3,1.0
C_timber_node14node66_t4,1.0
C_timber_node14node66_t5,1.0
C_wide_node14node66_t0,0.0
C_wide_node14node66_t1,1.0
C_wide_node14node66_t2,1.0
C_wide_node14node66_t3,1.0
C_wide_node14node66_t4,1.0
C_wide_node14node66_t5,1.0
C_timber_node14node178_t0,0.0
C_timber_node14node178_t1,1.0
C_timber_node14node178_t2,1.0
C_timber_node14node178_t3,1.0
C_timber_node14node178_t4,1.0
C_timber_node14node178_t5,1.0
