variable,value
C_wide_node9node12_t2,1.0
C_wide_node9node12_t3,1.0
C_wide_node9node12_t4,1.0
C_wide_node9node12_t5,1.0
C_timber_node9node40_t0,0.0
C_timber_node9node40_t1,1.0
C_timber_node9node40_t2,1.0
C_timber_node9node40_t3,1.0
C_timber_node9node40_t4,1.0
C_timber_node9node40_t5,1.0
C_wide_node9node40_t0,0.0
C_wide_node9node40_t1,1.0
C_wide_node9node40_t2,1.0
C_wide_node9node40_t3,1.0
C_wide_node9node40_t4,1.0
C_wide_node9node40_t5,1.0
C_timber_node9node73_t0,0.0
C_timber_node9node73_t1,1.0
C_timber_node9node73_t2,1.0
C_timber_node9node73_t3,1.0
C_timber_node9node73_t4,1.0
C_timber_node9node73_t5,1.0
C_wide_node9node73_t0,0.0
C_wide_node9node73_t1,1.0
C_wide_node9node73_t2,1.0
C_wide_node9node73_t3,1.0
C_wide_node9node73_t4,1.0
C_wide_node9node73_t5,1.0
C_timber_node9node74_t0,0.0
C_timber_node9node74_t1,1.0
C_timber_node9node74_t2,1.0
C_timber_node9node74_t3,1.0
C_timber_node9node74_t4,1.0
C_timber_node9node74_t5,1.0
C_wide_node9node74_t0,0.0
C_wide_node9node74_t1,1.0
C_wide_node9node74_t2,1.0
C_wide_node9node74_t3,1.0
C_wide_node9node74_t4,1.0
C_wide_node9node74_t5,1.0
C_timber_node9node75_t0,0.0
C_timber_node9node75_t1,1.0
C_timber_node9node75_t2,1.0
C_timber_node9node75_t3,1.0
C_timber_node9node75_t4,1.0
C_timber_node9node75_t5,1.0
C_wide_node9node75_t0,0.0
C_wide_node9node75_t1,1.0
C_wide_node9node75_t2,1.0
C_wide_node9node75_t3,1.0
C_wide_node9node75_t4,1.0
C_wide_node9node75_t5,1.0
C_timber_node10node14_t0,0.0
C_timber_node10node14_t1,1.0
C_timber_node10node14_t2,1.0
C_timber_node10node14_t3,1.0
C_timber_node10node14_t4,1.0
C_timber_node10node14_t5,1.0
C_wide_node10node14_t0,0.0
C_wide_node10node14_t1,1.0
C_wide_node10node14_t2,1.0
C_wide_node10node14_t3,1.0
C_wide_node10node14_t4,1.0
C_wide_node10node14_t5,1.0
C_timber_node10node43_t0,0.0
C_timber_node10node43_t1,1.0
C_timber_node10node43_t2,1.0
C_timber_node10node43_t3,1.0
C_timber_node10node43_t4,1.0
C_timber_node10node43_t5,1.0
C_wide_node10node43_t0,0.0
C_wide_node10node43_t1,1.0
C_wide_node10node43_t2,1.0
C_wide_node10node43_t3,1.0
C_wide_node10node43_t4,1.0
C_wide_node10node43_t5,1.0
C_timber_node10node84_t0,0.0
C_timber_node10node84_t1,1.0
C_timber_node10node84_t2,1.0
C_timber_node10node84_t3,1.0
C_timber_node10node84_t4,1.0
C_timber_node10node84_t5,1.0
C_wide_node10node84_t0,0.0
C_wide_node10node84_t1,1.0
C_wide_node10node84_t2,1.0
C_wide_node10node84_t3,1.0
C_wide_node10node84_t4,1.0
C_wide_node10node84_t5,1.0
C_timber_node10node85_t0,0.0
C_timber_node10node85_t1,1.0
C_timber_node10node85_t2,1.0
C_timber_node10node85_t3,1.0
C_timber_node10node85_t4,1.0
C_timber_node10node85_t5,1.0
C_wide_node10node85_t0,0.0
C_wide_node10node85_t1,1.0
C_wide_node10node85_t2,1.0
C_wide_node10node85_t3,1.0
C_wide_node10node85_t4,1.0
C_wide_node10node85_t5,1.0
C_timber_node11node33_t0,0.0
C_timber_node11node33_t1,1.0
C_timber_node11node33_t2,1.0
C_timber_node11node33_t3,1.0
C_timber_node11node33_t4,1.0
C_timber_node11node33_t5,1.0
C_wide_node11node33_t0,0.0
C_wide_node11node33_t1,1.0
C_wide_node11node33_t2,1.0
C_wide_node11node33_t3,1.0
C_wide_node11node33_t4,1.0
C_wide_node11node33_t5,1.0
C_timber_node11node75_t0,0.0
C_timber_node11node75_t1,1.0
C_timber_node11node75_t2,1.0
C_timber_node11node75_t3,1.0
C_timber_node11node75_t4,1.0
C_timber_node11node75_t5,1.0
C_wide_node11node75_t0,0.0
C_wide_node11node75_t1,1.0
C_wide_node11node75_t2,1.0
C_wide_node11node75_t3,1.0
C_wide_node11node75_t4,1.0
C_wide_node11node75_t5,1.0
C_timber_node11node81_t0,0.0
C_timber_node11node81_t1,1.0
C_timber_node11node81_t2,1.0
C_timber_node11node81_t3,1.0
C_timber_node11node81_t4,1.0
C_timber_node11node81_t5,1.0
C_wide_node11node81_t0,0.0
C_wide_node11node81_t1,1.0
C_wide_node11node81_t2,1.0
C_wide_node11node81_t3,1.0
C_wide_node11node81_t4,1.0
C_wide_node11node81_t5,1.0
C_timber_node11node83_t0,0.0
C_timber_node11node83_t1,1.0
C_timber_node11node83_t2,1.0
C_timber_node11node83_t3,1.0
C_timber_node11node83_t4,1.0
C_timber_node11node83_t5,1.0
C_wide_node11node83_t0,0.0
C_wide_node11node83_t1,1.0
C_wide_node11node83_t2,1.0
C_wide_node11node83_t3,1.0
C_wide_node11node83_t4,1.0
C_wide_node11node83_t5,1.0
C_timber_node12node49_t0,0.0
C_timber_node12node49_t1,1.0
C_timber_node12node49_t2,1.0
C_timber_node12node49_t3,1.0
C_timber_node12node49_t4,1.0
C_timber_node12node49_t5,1.0
C_wide_node12node49_t0,0.0
C_wide_node12node49_t1,1.0
C_wide_node12node49_t2,1.0
C_wide_node12node49_t3,1.0
C_wide_node12node49_t4,1.0
C_wide_node12node49_t5,1.0
C_timber_node12node25_t0,0.0
C_timber_node12node25_t1,1.0
C_timber_node12node25_t2,1.0
C_timber_node12node25_t3,1.0
C_timber_node12node25_t4,1.0
C_timber_node12node25_t5,1.0
C_wide_node12node25_t0,0.0
C_wide_node12node25_t1,1.0
C_wide_node12node25_t2,1.0
C_wide_node12node25_t3,1.0
C_wide_node12node25_t4,1.0
C_wide_node12node25_t5,1.0
C_timber_node12node72_t0,0.0
C_timber_node12node72_t1,1.0
C_timber_node12node72_t2,1.0
C_timber_node12node72_t3,1.0
C_timber_node12node72_t4,1.0
C_timber_node12node72_t5,1.0
C_wide_node12node72_t0,0.0
C_wide_node12node72_t1,1.0
C_wide_node12node72_t2,1.0
C_wide_node12node72_t3,1.0
C_wide_node12node72_t4,1.0
C_wide_node12node72_t5,1.0
C_timber_node12node73_t0,0.0
C_timber_node12node73_t1,1.0
C_timber_node12node73_t2,1.0
C_timber_node12node73_t3,1.0
C_timber_node12node73_t4,1.0
C_timber_node12node73_t5,1.0
C_wide_node12node73_t0,0.0
C_wide_node12node73_t1,1.0
C_wide_node12node73_t2,1.0
C_wide_node12node73_t3,1.0
C_wide_node12node73_t4,1.0
C_wide_node12node73_t5,1.0
C_timber_node12node75_t0,0.0
C_timber_node12node75_t1,1.0
C_timber_node12node75_t2,1.0
C_timber_node12node75_t3,1.0
C_timber_node12node75_t4,1.0
C_timber_node12node75_t5,1.0
C_wide_node12node75_t0,0.0
C_wide_node12node75_t1,1.0
C_wide_node12node75_t2,1.0
C_wide_node12node75_t3,1.0
C_wide_node12node75_t4,1.0
C_wide_node12node75_t5,1.0
C_timber_node13node14_t0,0.0
C_timber_node13node14_t1,1.0
C_timber_node13node14_t2,1.0
C_timber_node13node14_t3,1.0
C_timber_node13node14_t4,1.0
C_timber_node13node14_t5,1.0
C_wide_node13node14_t0,0.0
C_wide_node13node14_t1,1.0
C_wide_node13node14_t2,1.0
C_wide_node13node14_t3,1.0
C_wide_node13node14_t4,1.0
C_wide_node13node14_t5,1.0
C_timber_node13node30_t0,0.0
C_timber_node13node30_t1,1.0
C_timber_node13node30_t2,1.0
C_timber_node13node30_t3,1.0
C_timber_node13node30_t4,1.0
C_timber_node13node30_t5,1.0
C_wide_node13node30_t0,0.0
C_wide_node13node30_t1,1.0
C_wide_node13node30_t2,1.0
C_wide_node13node30_t3,1.0
C_wide_node13node30_t4,1.0
C_wide_node13node30_t5,1.0
C_timber_node13node34_t0,0.0
C_timber_node13node34_t1,1.0
C_timber_node13node34_t2,1.0
C_timber_node13node34_t3,1.0
C_timber_node13node34_t4,1.0
C_timber_node13node34_t5,1.0
C_wide_node13node34_t0,0.0
C_wide_node13node34_t1,1.0
C_wide_node13node34_t2,1.0
C_wide_node13node34_t3,1.0
C_wide_node13node34_t4,1.0
C_wide_node13node34_t5,1.0
C_timber_node13node21_t0,0.0
C_timber_node13node21_t1,1.0
C_timber_node13node21_t2,1.0
C_timber_node13node21_t3,1.0
C_timber_node13node21_t4,1.0
C_timber_node13node21_t5,1.0
C_wide_node13node21_t0,0.0
C_wide_node13node21_t1,1.0
C_wide_node13node21_t2,1.0
C_wide_node13node21_t3,1.0
C_wide_node13node21_t4,1.0
C_wide_node13node21_t5,1.0
C_timber_node13node85_t0,0.0
C_timber_node13node85_t1,1.0
C_timber_node13node85_t2,1.0
C_timber_node13node85_t3,1.0
C_timber_node13node85_t4,1.0
C_timber_node13node85_t5,1.0
C_wide_node13node85_t0,0.0
C_wide_node13node85_t1,1.0
C_wide_node13node85_t2,1.0
C_wide_node13node85_t3,1.0
C_wide_node13node85_t4,1.0
C_wide_node13node85_t5,1.0
C_timber_node13node86_t0,0.0
C_timber_node13node86_t1,1.0
C_timber_node13node86_t2,1.0
C_timber_node13node86_t3,1.0
C_timber_node13node86_t4,1.0
C_timber_node13node86_t5,1.0
C_wide_node13node86_t0,0.0
C_wide_node13node86_t1,1.0
C_wide_node13node86_t2,1.0
C_wide_node13node86_t3,1.0
C_wide_node13node86_t4,1.0
C_wide_node13node86_t5,1.0
C_timber_node13node88_t0,0.0
C_timber_node13node88_t1,1.0
C_timber_node13node88_t2,1.0
C_timber_node13node88_t3,1.0
C_timber_node13node88_t4,1.0
C_timber_node13node88_t5,1.0
C_wide_node13node88_t0,0.0
C_wide_node13node88_t1,1.0
C_wide_node13node88_t2,1.0
C_wide_node13node88_t3,1.0
C_wide_node13node88_t4,1.0
C_wide_node13node88_t5,1.0
C_timber_node14node26_t0,0.0
C_timber_node14node26_t1,1.0
C_timber_node14node26_t2,1.0
C_timber_node14node26_t3,1.0
C_timber_node14node26_t4,1.0
C_timber_node14node26_t5,1.0
C_wide_node14node26_t0,0.0
C_wide_node14node26_t1,1.0
C_wide_node14node26_t2,1.0
C_wide_node14node26_t3,1.0
C_wide_node14node26_t4,1.0
C_wide_node14node26_t5,1.0
C_timber_node14node84_t0,0.0
C_timber_node14node84_t1,1.0
C_timber_node14node84_t2,1.0
C_timber_node14node84_t3,1.0
C_timber_node14node84_t4,1.0
C_timber_node14node84_t5,1.0
C_wide_node14node84_t0,0.0
C_wide_node14node84_t1,1.0
C_wide_node14node84_t2,1.0
C_wide_node14node84_t3,1.0
C_wide_node14node84_t4,1.0
C_wide_node14node84_t5,1.0
C_timber_node14node85_t0,0.0
C_timber_node14node85_t1,1.0
C_timber_node14node85_t2,1.0
C_timber_node14node85_t3,1.0
C_timber_node14node85_t4,1.0
C_timber_node14node85_t5,1.0
C_wide_node14node85_t0,0.0
C_wide_node14node85_t1,1.0
C_wide_node14node85_t2,1.0
C_wide_node14node85_t3,1.0
C_wide_node14node85_t4,1.0
C_wide_node14node85_t5,1.0
C_timber_node14node86_t0,0.0
C_timber_node14node86_t1,1.0
C_timber_node14node86_t2,1.0
C_timber_node14node86_t3,1.0
C_timber_node14node86_t4,1.0
C_timber_node14node86_t5,1.0
C_wide_node14node86_t0,0.0
C_wide_node14node86_t1,1.0
C_wide_node14node86_t2,1.0
C_wide_node14node86_t3,1.0
C_wide_node14node86_t4,1.0
C_wide_node14node86_t5,1.0
C_timber_node15node46_t0,0.0
C_timber_node15node46_t1,1.0
C_timber_node15node46_t2,1.0
C_timber_node15node46_t3,1.0
C_timber_node15node46_t4,1.0
C_timber_node15node46_t5,1.0
C_wide_node15node46_t0,0.0
