OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry,road_access
357,1185,1,EcEc_3_5_3_Pv,1279,Castelo de Paiva,148132.674155,-11817.553991,229.0,7.16889,x,o,f,4,Marginal,Lu1.2,Leptossolos,1632.84576026,71900.3895277,7.19003895277,Eucalipto,1632.84564035,71900.3922172,2.9,0.0,0.0,0.0,"POLYGON ((-11689.19648 148308.20291, -11715.23308 148268.81971, -11720.52478 148215.90301, -11730.52438 148189.95611, -11774.32308 148175.04951, -11785.11408 148112.05971, -11754.74868 148067.05781, -11708.82568 148035.07201, -11641.81138 147979.92011, -11614.43618 147946.40811, -11609.15778 147879.33001, -11636.95658 147839.75091, -11654.08998 147857.45601, -11656.23548 147857.85511, -11658.34758 147860.03761, -11713.40328 147870.28061, -11728.17318 147883.91441, -11737.43368 147920.95611, -11740.07938 147968.58131, -11744.04818 147996.36261, -11747.80528 147995.43911, -11748.30608 147998.94421, -11800.72058 147986.06261, -11832.20278 148020.99091, -11912.05698 148133.89681, -11953.77448 148195.19991, -11956.23588 148195.14031, -11958.03318 148197.78131, -11974.52518 148197.38211, -12025.82898 148221.81241, -12025.82898 148239.77991, -12015.24568 148268.88411, -11979.52688 148292.69671, -11902.79788 148275.49861, -11869.15238 148261.69701, -11854.77758 148264.25441, -11845.40328 148265.81471, -11831.36038 148305.92571, -11779.76668 148320.47791, -11720.21098 148308.82661, -11689.19648 148308.20291))",full
358,1186,1,EcEc_3_5_3_Pv,1280,Castelo de Paiva,147558.397331,-11008.2960749,299.0,27.3179,x,m,i,3,Marginal,Ru1.1,Regossolos,1222.21463287,68228.9110938,6.82289110938,Clareira,1222.21450209,68228.9092558,0.0,0.0,0.0,0.0,"POLYGON ((-10863.29318 147724.79031, -10853.57068 147633.10931, -10829.00078 147543.18251, -10863.13278 147482.92991, -10909.23428 147436.01031, -10943.41128 147410.69541, -10982.14548 147390.23951, -11030.78978 147387.86171, -11075.82558 147421.72201, -11132.66948 147480.70801, -11132.32458 147483.41061, -11128.41368 147478.12601, -11115.65238 147578.12711, -11136.00568 147678.93391, -11119.90808 147724.03581, -11068.37538 147725.85021, -11064.85128 147661.11031, -11017.57638 147631.66851, -10939.67918 147636.44881, -10902.25778 147670.00801, -10863.29318 147724.79031))",timber
359,1295,1,EcEc_2_3_2_Pv,1457,Castelo de Paiva,147795.151759,-15547.6561598,293.0,23.1806,x,m,i,3,Marginal,Ru1.1,Regossolos,1507.13190335,104175.428866,10.4175428866,Eucalipto,1507.13169647,104175.448923,2.9,0.0,0.0,0.0,"POLYGON ((-15429.40488 147826.59591, -15419.33648 147776.49571, -15392.93108 147681.08581, -15367.49638 147658.01201, -15346.32968 147609.32851, -15337.86298 147559.58681, -15332.67418 147529.44691, -15385.17718 147528.02691, -15438.93778 147532.55981, -15496.79178 147553.93791, -15553.18098 147624.14971, -15587.20338 147673.78601, -15624.77528 147738.45101, -15659.43788 147776.12781, -15684.83798 147841.74461, -15746.65818 147949.65061, -15716.41298 147982.20321, -15670.73938 148006.61371, -15655.24498 147958.30261, -15615.42508 147994.78811, -15579.72288 148019.92511, -15584.34238 148034.93481, -15535.08348 148041.17741, -15493.80838 147969.73971, -15450.94578 147871.31451, -15429.40488 147826.59591))",full
360,1296,1,EcEc_2_1_1_Pv,1458,Castelo de Paiva,148386.323133,-14991.0763067,429.0,28.9002,x,m,i,4,Marginal,Lu3.1,Leptossolos,1246.11578669,66265.67772190002,6.62656777219,Eucalipto,1246.11587581,66265.6842757,2.9,0.0,0.0,0.0,"POLYGON ((-14843.56568 148156.35881, -14866.84908 148174.35051, -14915.53248 148216.68391, -14933.93918 148205.80031, -14946.74628 148224.82341, -14986.95318 148248.91961, -15030.93858 148251.88591, -15052.05778 148248.43391, -15074.28288 148269.60071, -15101.79958 148305.58411, -15116.61628 148329.92581, -15125.08288 148355.32591, -15108.77668 148367.60491, -15066.87448 148360.61751, -15049.94108 148400.83431, -15071.10788 148431.52601, -15106.71308 148484.47121, -15105.85768 148504.91381, -15091.43758 148511.71781, -15051.61568 148530.50761, -14971.73778 148547.12321, -14923.24858 148582.19891, -14906.41708 148518.50261, -14894.51088 148488.07541, -14885.25038 148410.02321, -14879.95868 148371.65861, -14862.76078 148306.83551, -14852.17738 148245.98131, -14843.56568 148156.35881))",full
361,1297,1,PbPb_2_Ar,1459,Castelo de Paiva,148639.7198,-14484.9842181,364.0,32.1137,x,o,f,4,Marginal,Lu1.2,Leptossolos,2443.38572492,78397.490655,7.8397490655,Eucalipto,2443.3856432,78397.48722150002,2.9,0.0,0.0,0.0,"POLYGON ((-14639.88718 148780.30091, -14546.83488 148719.18161, -14536.42088 148824.08701, -14508.68698 148862.21821, -14485.60518 148842.29221, -14459.27998 148782.04391, -14415.54708 148694.65691, -14390.63148 148626.97661, -14323.60158 148598.51661, -14269.57668 148533.53211, -14216.04948 148466.87681, -14172.64498 148424.48411, -14101.08178 148388.58591, -14069.78638 148330.28551, -14082.90658 148243.02061, -14115.84058 148231.16461, -14130.12808 148277.20211, -14166.11148 148374.56901, -14219.02828 148408.43571, -14326.97848 148514.26931, -14451.86208 148603.16941, -14568.27898 148670.90301, -14699.51258 148698.41961, -14854.02958 148755.56971, -14908.31698 148833.23941, -14875.21208 148812.15971, -14852.42928 148832.95261, -14777.02288 148809.14011, -14668.54348 148773.42121, -14639.88718 148780.30091))",full
362,1298,1,EcEc_5_3_2_Pv,1461,Castelo de Paiva,149126.410196,-16069.9070103,210.0,31.7624,x,m,i,3,Marginal,Ru1.1,Regossolos,602.970950694,17504.1157513,1.75041157513,Eucalipto,602.970884112,17504.117304,2.9,0.0,0.0,0.0,"POLYGON ((-15942.25358 149158.39901, -15977.33688 149121.98021, -16038.99868 149082.67631, -16072.28088 149037.26891, -16117.07368 149032.53151, -16168.18698 149085.77671, -16135.11928 149115.37951, -16062.35868 149153.74411, -15995.85048 149206.55341, -15987.49978 149196.65731, -15930.49768 149170.60251, -15942.25358 149158.39901))",full
363,1299,1,EcEc_5_3_2_Pv,1462,Castelo de Paiva,149201.248452,-16133.5039906,210.0,31.7624,x,m,i,3,Marginal,Ru1.1,Regossolos,670.576780956,24274.3756358,2.42743756358,Matos,670.576751292,24274.3695396,0.0,0.0,0.0,0.0,"POLYGON ((-16017.06138 149231.68971, -15995.85048 149206.55341, -16062.35868 149153.74411, -16135.11928 149115.37951, -16168.18698 149085.77671, -16215.77918 149130.37571, -16245.86728 149152.28741, -16203.91108 149185.49421, -16168.19218 149213.27541, -16121.89008 149268.83801, -16086.40418 149305.67671, -16059.87208 149275.24931, -16017.06138 149231.68971))",full
364,1300,1,EcEc_4_3_2_Pv,1463,Castelo de Paiva,149280.378844,-16225.2542833,210.0,31.7624,x,m,i,3,Marginal,Ru1.1,Regossolos,757.509404059,29553.8200449,2.95538200449,Eucalipto,757.509384888,29553.8220262,2.9,0.0,0.0,0.0,"POLYGON ((-16086.40418 149305.67671, -16121.89008 149268.83801, -16168.19218 149213.27541, -16203.91108 149185.49421, -16245.86728 149152.28741, -16263.03088 149164.78701, -16324.50388 149155.46621, -16287.20738 149229.08001, -16316.34628 149259.96351, -16296.51538 149270.16101, -16274.02578 149292.65061, -16230.36938 149349.53611, -16193.90588 149396.15961, -16140.55138 149363.93091, -16102.60028 149324.25061, -16086.40418 149305.67671))",full
365,1301,1,EcEc_4_5_3_Pv,1464,Castelo de Paiva,149379.99123,-16339.9638662,210.0,31.7624,x,m,i,3,Marginal,Ru1.1,Regossolos,729.418199898,31758.0997167,3.17580997167,Eucalipto,729.418206008,31758.1056838,2.9,0.0,0.0,0.0,"POLYGON ((-16193.90588 149396.15961, -16230.36938 149349.53611, -16274.02578 149292.65061, -16296.51538 149270.16101, -16316.34628 149259.96351, -16343.04868 149288.26491, -16392.98268 149304.80741, -16436.02338 149315.08881, -16473.25068 149342.17171, -16427.48438 149382.60921, -16341.49468 149448.75511, -16308.30998 149482.77481, -16237.83588 149441.90971, -16206.37378 149403.69101, -16193.90588 149396.15961))",full
366,1302,1,EcEc_2_3_3_Pv,1466,Castelo de Paiva,149636.730812,-16576.0370099,361.0,23.5684,x,m,i,4,Marginal,Lu3.1,Leptossolos,626.331291171,18189.240104,1.8189240104,Eucalipto,626.331384918,18189.2438627,2.9,0.0,0.0,0.0,"POLYGON ((-16449.97398 149676.56181, -16492.30738 149644.81181, -16541.25548 149590.57211, -16592.84928 149531.04071, -16621.79008 149517.97981, -16662.33718 149556.03021, -16653.70368 149566.75951, -16627.24518 149601.15551, -16628.56808 149630.25971, -16612.69318 149638.19721, -16573.00548 149667.30141, -16535.96378 149706.98901, -16499.45678 149737.91531, -16449.97398 149676.56181))",full
367,1303,1,EcEc_4_3_2_Pv,1467,Castelo de Paiva,149516.493881,-16478.9279577,361.0,23.5684,x,m,i,3,Marginal,Ru1.1,Regossolos,930.332004548,53378.0990311,5.33780990311,Eucalipto,930.331944255,53378.0952314,2.9,0.0,0.0,0.0,"POLYGON ((-16356.06658 149547.23811, -16308.30998 149482.77481, -16341.49468 149448.75511, -16427.48438 149382.60921, -16473.25068 149342.17171, -16499.73518 149361.43941, -16540.34738 149431.95481, -16567.75798 149455.07211, -16596.34888 149473.36491, -16621.79008 149517.97981, -16592.84928 149531.04071, -16541.25548 149590.57211, -16492.30738 149644.81181, -16449.97398 149676.56181, -16422.19278 149634.22841, -16391.76558 149607.77001, -16356.06658 149547.23811))",full
368,1304,1,EcEc_4_3_2_Pv,1468,Castelo de Paiva,150689.617852,-14633.3708876,228.0,18.0777,x,o,a,1,Moderada,Tc1.1,Antrossolos,1486.19478655,82430.3582658,8.24303582658,Eucalipto,1486.19712448,82430.33964390002,2.9,0.0,0.0,0.0,"POLYGON ((-14401.65748 150615.58161, -14445.79768 150572.63921, -14502.25338 150576.82931, -14547.44898 150614.49991, -14580.53688 150620.84821, -14597.01248 150643.13441, -14635.37708 150624.61361, -14671.09588 150611.38431, -14694.90838 150592.86351, -14696.23138 150573.01971, -14696.22688 150573.00941, -14696.22868 150572.98251, -14688.96218 150556.21101, -14697.07738 150546.33191, -14742.18248 150531.89011, -14747.82518 150549.20711, -14767.42878 150536.77531, -14772.52948 150537.76221, -14821.90878 150513.48841, -14826.86588 150554.10721, -14838.79898 150558.14341, -14839.10398 150592.82641, -14839.10638 150592.82631, -14839.10668 150592.86351, -14872.17698 150591.50351, -14894.88278 150594.89091, -14840.42688 150664.26411, -14816.61438 150680.13901, -14783.54138 150681.46191, -14735.91628 150698.65991, -14708.13498 150730.41001, -14672.41608 150770.09761, -14651.24938 150788.61851, -14641.98898 150836.24351, -14598.68118 150836.98701, -14569.22838 150823.01441, -14543.87228 150839.81381, -14492.16648 150841.08601, -14477.67398 150832.74941, -14463.39488 150772.74351, -14447.51978 150733.05581, -14411.07168 150713.95751, -14404.03128 150690.47201, -14401.65748 150615.58161))",none
369,1305,1,EcEc_4_3_3_Pv,1469,Castelo de Paiva,150776.451895,-15305.9134513,411.0,25.3663,x,o,f,4,Marginal,Lu1.2,Leptossolos,722.563058612,21910.5474555,2.19105474555,Pinheiro bravo,722.563024619,21910.55143,3.0,0.0,0.0,0.0,"POLYGON ((-15230.13938 150665.38771, -15245.15398 150655.18271, -15295.24518 150639.78111, -15321.75438 150631.63051, -15334.38388 150628.08511, -15331.59128 150656.66641, -15315.05478 150700.32271, -15316.37778 150763.82291, -15319.02348 150788.95841, -15325.63808 150815.41681, -15364.00278 150850.47411, -15375.90908 150861.71891, -15369.24588 150888.48011, -15343.90788 150903.59781, -15273.25048 150859.33761, -15224.03798 150791.07511, -15235.15038 150711.69991, -15230.13938 150665.38771))",none
370,1306,1,EcEc_2_3_2_Pv,1470,Castelo de Paiva,150875.253932,-15205.6971124,339.0,19.449,x,o,f,4,Marginal,Lu1.2,Leptossolos,940.382610151,46253.7995594,4.62537995594,Pinheiro bravo,940.382566494,46253.7892727,3.0,0.0,0.0,0.0,"POLYGON ((-15069.81928 150869.45261, -15105.11728 150807.83181, -15133.48948 150752.81071, -15186.86018 150694.80371, -15230.13938 150665.38771, -15235.15038 150711.69991, -15224.03798 150791.07511, -15273.25048 150859.33761, -15343.90788 150903.59781, -15320.24528 150917.71601, -15305.98238 150931.73811, -15295.57428 150941.97051, -15265.47868 150971.55861, -15206.62398 151005.87091, -15155.06358 150991.61911, -15119.34028 150962.24491, -15099.08998 150941.58711, -15080.03998 150922.15381, -15069.81928 150869.45261))",none
460,503,1,RpRp_3,549,Entre Douro e Sousa,155331.26734,-14573.4826704,81.0,30.0925,g,m,i,3,Marginal,Ru6.1,Regossolos,787.480336256,6203.42093378,0.62034209338,Eucalipto,787.769388918,6249.35821508,2.9,0.0,0.0,0.0,"POLYGON ((-14712.40098 155197.83491, -14705.97568 155206.92941, -14698.16328 155217.98711, -14684.37628 155237.50131, -14670.97448 155247.57431, -14657.85348 155257.43631, -14647.96288 155264.87031, -14624.09748 155269.80041, -14611.14008 155277.32081, -14601.98578 155282.63401, -14596.01068 155287.80711, -14584.67858 155297.61821, -14568.10038 155312.48501, -14566.43008 155314.00681, -14563.70838 155316.48621, -14562.87758 155317.28421, -14557.15948 155322.84821, -14545.49078 155334.18401, -14541.13118 155338.59241, -14535.53168 155344.35661, -14499.13998 155382.81071, -14474.16528 155414.93591, -14474.05498 155415.00001, -14471.02008 155416.76231, -14454.58628 155426.30521, -14453.34468 155427.02631, -14453.16858 155427.12851, -14448.00698 155432.71981, -14434.33548 155447.52931, -14434.01268 155447.64701, -14425.99708 155442.74561, -14439.64968 155424.80681, -14443.77718 155413.37681, -14452.66718 155401.62931, -14459.63138 155397.13691, -14466.88058 155392.07961, -14478.84338 155379.33261, -14479.32188 155378.82281, -14485.93738 155371.06651, -14499.34878 155355.46101, -14517.71048 155338.01011, -14535.20108 155318.10511, -14541.20558 155302.60881, -14553.60228 155294.22111, -14564.85938 155291.65501, -14574.54308 155278.95501, -14601.56648 155268.12921, -14616.50828 155258.91081, -14640.12128 155245.00851, -14652.58698 155246.39361, -14654.40878 155246.59601, -14667.27908 155233.72581, -14667.90258 155233.10231, -14677.42758 155222.78351, -14689.33388 155213.25851, -14707.25848 155192.94831, -14707.43538 155193.12661, -14712.23038 155197.91291, -14712.40098 155197.83491))",none
652,749,1,EcEc_4_10_2_Pv,827,Castelo de Paiva,154521.014008,-14357.8300319,109.0,24.4707,g,m,i,3,Marginal,Ru6.1,Regossolos,2206.00928863,200154.104975,20.0154104975,Matos,2206.00953935,200154.112739,0.0,0.0,0.0,0.0,"POLYGON ((-14161.76258 154813.07681, -14145.94718 154788.91251, -14138.00958 154775.68341, -14136.02528 154734.67291, -14129.41068 154725.41241, -14108.24388 154693.66241, -14102.58518 154663.34791, -14098.98348 154644.05291, -14099.64498 154586.50591, -14080.32848 154536.12581, -14044.21468 154489.40361, -14064.05838 154478.37051, -14073.58348 154445.82671, -14075.96478 154409.31411, -14076.75848 154369.62651, -14102.15848 154341.05141, -14142.63978 154330.73271, -14155.53538 154329.24471, -14139.95848 154344.82171, -14146.30858 154350.37791, -14147.58838 154350.34231, -14150.57738 154352.95781, -14174.40498 154352.29581, -14170.12098 154376.57171, -14174.55408 154378.22121, -14174.38998 154379.15151, -14208.52128 154391.85161, -14233.51068 154398.37751, -14240.21708 154390.23831, -14241.48928 154339.99601, -14216.80668 154284.50971, -14274.31658 154271.35841, -14354.88288 154261.20211, -14410.32498 154275.12711, -14443.64088 154311.47061, -14494.85478 154383.33611, -14497.30358 154383.36041, -14499.12458 154385.91581, -14553.10878 154386.45161, -14611.87718 154364.51911, -14630.13948 154420.31551, -14642.58578 154465.99531, -14668.44998 154560.25021, -14653.41278 154639.10661, -14569.65148 154664.81311, -14496.92268 154661.26371, -14422.00478 154619.84141, -14371.43338 154627.15541, -14301.13638 154670.41921, -14246.54618 154713.67551, -14249.02068 154762.82601, -14193.30918 154818.42221, -14161.76258 154813.07681))",none
653,750,1,EcEc_3_10_2_Pv,828,Castelo de Paiva,155347.284886,-12740.590668,97.0,49.6088,g,o,a,1,Moderada,Tc7.3,Antrossolos,1625.01992739,68914.8682063,6.89148682063,Clareira,1625.01998353,68914.8626197,0.0,0.0,0.0,0.0,"POLYGON ((-12611.93348 155059.32401, -12645.01788 155031.23591, -12696.42528 155023.63711, -12695.16588 155113.02261, -12703.83358 155176.28651, -12726.66918 155226.02851, -12863.82648 155473.70861, -12876.88368 155497.28801, -12897.01278 155550.21561, -12867.18328 155561.12411, -12795.67358 155557.68821, -12744.12158 155567.82201, -12712.43848 155548.64361, -12687.35868 155476.55881, -12647.37748 155438.37891, -12670.74918 155378.49511, -12687.25008 155354.14301, -12703.12508 155359.43481, -12713.70848 155373.98691, -12717.67718 155391.18481, -12742.81268 155389.86191, -12743.47408 155368.03371, -12735.53658 155337.60661, -12728.92198 155310.48671, -12710.40108 155314.45551, -12670.88128 155335.62681, -12670.90578 155327.65081, -12643.48288 155292.39071, -12592.60798 155249.53421, -12590.50538 155238.25121, -12581.08948 155187.72431, -12591.46448 155132.32761, -12611.93348 155059.32401))",full
654,751,1,EcEc_5_9_2_Pv,830,Castelo de Paiva,154490.944081,-12871.4179299,176.0,19.224,g,o,a,1,Moderada,Tc7.3,Antrossolos,1182.83086175,75794.3272424,7.57943272424,Matos,1182.83084298,75794.33029870002,0.0,0.0,0.0,0.0,"POLYGON ((-12934.28378 154348.62871, -12942.46138 154372.11571, -12935.25938 154468.36441, -12951.52508 154519.97311, -12976.31888 154567.69451, -12975.61808 154571.10621, -12950.53378 154700.79571, -12871.15798 154726.38631, -12845.70848 154691.52221, -12812.35488 154635.79991, -12798.29008 154564.51111, -12751.51498 154507.51841, -12761.11288 154440.25851, -12703.10968 154403.62061, -12729.09608 154345.54461, -12748.83458 154298.01791, -12791.32818 154273.13921, -12857.08598 154276.38901, -12916.35278 154306.58721, -12916.44238 154306.84461, -12920.44568 154308.88441, -12924.97198 154321.88451, -12934.28378 154348.62871))",full
655,752,1,EcEc_1_9_2_Pv,831,Castelo de Paiva,154630.787647,-12711.2067627,135.0,28.5763,g,o,a,1,Moderada,Tc7.3,Antrossolos,1854.43590989,113286.957646,11.3286957646,Matos,1854.43567208,113286.955369,0.0,0.0,0.0,0.0,"POLYGON ((-12740.74658 154218.97731, -12740.81708 154219.05581, -12741.46908 154217.82501, -12770.20988 154249.62071, -12783.07528 154263.94831, -12789.10128 154270.65921, -12791.32818 154273.13921, -12748.83458 154298.01791, -12729.09608 154345.54461, -12703.10968 154403.62061, -12761.11288 154440.25851, -12751.51498 154507.51841, -12798.29008 154564.51111, -12812.35488 154635.79991, -12845.70848 154691.52221, -12871.15798 154726.38631, -12848.70138 154786.41281, -12778.88118 154810.45881, -12741.66918 154860.32051, -12739.66878 154861.93531, -12737.40398 154857.73991, -12673.24888 154909.53081, -12621.81058 154918.20611, -12580.30638 154881.36011, -12564.13948 154824.39081, -12569.81828 154758.68661, -12592.13388 154717.83031, -12639.75638 154645.28981, -12636.61628 154581.71801, -12603.29488 154510.98171, -12554.90758 154418.31611, -12555.75688 154365.53381, -12555.09608 154362.66411, -12636.85838 154356.32181, -12688.73188 154315.83971, -12708.58618 154269.26891, -12726.79588 154234.89321, -12737.20438 154215.24421, -12740.68958 154219.08481, -12740.74658 154218.97731))",full
656,753,1,EcEc_1_9_2_Pv,832,Castelo de Paiva,154437.537611,-12201.5002204,180.0,27.6767,g,o,a,1,Moderada,Tc7.3,Antrossolos,1020.90084263,55193.6159448,5.51936159448,Matos,1020.90075568,55193.6118955,0.0,0.0,0.0,0.0,"POLYGON ((-12050.85028 154598.22071, -12074.07688 154536.71131, -12039.68098 154497.02371, -12030.42058 154473.21111, -12014.82938 154446.51921, -12080.62788 154400.92901, -12114.11168 154364.23021, -12156.90528 154311.34711, -12221.71888 154303.83661, -12267.16728 154284.47001, -12291.03568 154301.23161, -12305.58778 154309.16911, -12320.13998 154354.14841, -12356.14548 154376.24261, -12356.10178 154376.25121, -12297.62148 154461.97161, -12262.62818 154501.18631, -12206.79188 154531.35051, -12121.28708 154544.18661, -12063.99508 154598.66011, -12050.85028 154598.22071))",full
657,754,1,PbEc_4_5_1_Pv,833,Castelo de Paiva,154335.280898,-11823.503248,278.0,24.7615,g,o,a,1,Moderada,Tc7.3,Antrossolos,1142.94926938,75497.43508140002,7.54974350814,Matos,1142.94932463,75497.4353085,0.0,0.0,0.0,0.0,"POLYGON ((-11964.41288 154208.55791, -11961.23088 154334.23471, -11953.60528 154386.13751, -11950.42538 154407.56901, -11950.42498 154407.57231, -11947.82978 154423.15281, -11884.89948 154416.19321, -11839.92018 154450.58921, -11784.35758 154447.94331, -11731.44088 154463.81831, -11712.13718 154488.69021, -11707.40868 154486.71001, -11690.19268 154479.50021, -11650.97828 154448.08451, -11636.78588 154405.31201, -11668.61128 154227.32701, -11729.64488 154233.45721, -11787.58418 154200.47251, -11852.96108 154212.13741, -11894.71658 154157.96891, -11943.19228 154163.71601, -11947.22238 154164.30621, -11950.77618 154164.82671, -11964.41288 154208.55791))",none
658,755,1,PbEc_5_25_2_Pv,834,Castelo de Paiva,154049.077292,-12063.7977688,278.0,24.7615,g,o,a,1,Moderada,Tc7.3,Antrossolos,1955.41330893,117073.7639,11.70737639,Matos,1955.41322947,117073.762602,0.0,0.0,0.0,0.0,"POLYGON ((-11668.61128 154227.32701, -11672.63108 154150.08441, -11668.03908 154075.18431, -11709.50388 154112.28011, -11757.33918 154102.37501, -11817.12048 154049.90201, -11862.52498 154051.08331, -11920.32698 154029.64551, -11989.22288 153985.83031, -12023.86208 153942.57401, -12052.26258 153881.66351, -12041.87038 153837.88171, -12122.34948 153847.47381, -12179.26288 153897.39511, -12232.26378 153893.46751, -12279.51718 153901.73191, -12341.16828 153920.59921, -12386.52538 153950.08671, -12366.10568 154002.79501, -12359.08248 154069.95171, -12303.31908 154097.02801, -12184.63758 154082.42321, -12117.43878 154079.65491, -12050.77098 154087.81231, -12011.14038 154110.95691, -11946.51378 154162.03381, -11947.22238 154164.30621, -11943.19228 154163.71601, -11894.71658 154157.96891, -11852.96108 154212.13741, -11787.58418 154200.47251, -11729.64488 154233.45721, -11668.61128 154227.32701))",timber
659,756,1,EcPb_5_10_3_Pv,835,Castelo de Paiva,154100.838156,-9161.0829341,177.0,16.8833,g,m,i,3,Marginal,Ru6.1,Regossolos,811.679577815,25772.9128858,2.57729128858,Matos,811.679654617,25772.9163294,0.0,0.0,0.0,0.0,"POLYGON ((-8965.84828 154144.35501, -9017.47498 154115.71691, -9073.00588 154076.78371, -9117.48258 154022.43391, -9174.96588 154025.55661, -9204.76788 153996.48961, -9281.26638 154062.20831, -9245.21008 154119.84881, -9245.03788 154122.21291, -9192.59958 154119.61901, -9133.67708 154160.32251, -9087.54268 154173.27871, -9071.23108 154136.57321, -9045.83108 154154.03571, -9025.19348 154171.49831, -9012.49348 154154.03581, -9007.73098 154144.51081, -8965.84828 154144.35501))",full
660,771,1,EcEc_4_5_1_Pv,850,Castelo de Paiva,152038.402111,-16822.685922,181.0,27.5275,x,o,a,1,Moderada,Tc2.2,Antrossolos,2536.16852385,140589.791187,14.0589791187,Eucalipto,2536.16850642,140589.804909,2.9,0.0,0.0,0.0,"POLYGON ((-16358.76038 151937.50841, -16358.86138 151892.25831, -16358.87318 151886.96331, -16390.72858 151856.53861, -16417.51768 151835.70261, -16453.56728 151809.24421, -16503.83818 151780.47071, -16548.84028 151754.86031, -16604.81528 151785.34631, -16653.47968 151860.23751, -16612.02918 151901.92601, -16563.67468 151885.47951, -16546.05048 151939.47481, -16579.44418 151968.02681, -16632.78268 151994.73481, -16685.10638 151998.20791, -16741.19078 151993.02521, -16788.27378 151985.90131, -16839.76608 151970.25821, -16940.36178 151999.07151, -16986.61308 152005.51681, -17030.26098 152006.61501, -17073.27228 152007.69721, -17078.35928 152009.83471, -17075.01418 152016.39591, -17151.46138 152048.52041, -17187.49778 152099.57631, -17205.38818 152169.89251, -17275.69418 152187.33791, -17300.06458 152209.53081, -17229.87178 152222.88831, -17171.51058 152220.19891, -17074.03578 152206.27361, -17038.09238 152233.35931, -16984.80788 152208.32391, -16930.48498 152180.50471, -16870.76598 152152.15191, -16804.82718 152142.44251, -16732.30688 152095.35161, -16677.06808 152052.24611, -16601.21728 152053.76921, -16500.88158 152012.96551, -16448.05928 152000.56231, -16428.52058 151950.83011, -16358.76038 151937.50841))",full
661,772,1,EcEc_3_10_3_Pv,851,Castelo de Paiva,153584.615878,-15720.820178,205.0,24.7646,x,o,a,1,Moderada,Tc2.2,Antrossolos,1458.4973298,71244.49081430002,7.12444908143,Eucalipto,1458.49743021,71244.5036522,2.9,0.0,0.0,0.0,"POLYGON ((-15640.42648 153688.37291, -15579.82498 153670.51311, -15533.35588 153624.93101, -15461.46238 153642.11771, -15410.95268 153649.94951, -15427.84068 153575.97511, -15486.86868 153528.25641, -15561.31228 153546.76271, -15631.54418 153559.19781, -15697.10018 153582.84751, -15737.58558 153552.25981, -15697.76248 153520.54321, -15719.90518 153471.26401, -15785.94848 153435.30491, -15856.83288 153428.05041, -15921.06328 153443.92081, -15891.29158 153491.54351, -15891.44608 153491.87201, -15891.43728 153491.88601, -15925.36078 153564.02211, -15867.98138 153618.02341, -15794.19668 153653.66041, -15738.90118 153680.10981, -15683.05668 153707.71551, -15640.42648 153688.37291))",none
