"Node1(x,y)","Node2(x,y)",edgelength,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,slope,removed_nodes
"(-13111.00188, 147817.87781)","(-12994.57238, 148531.33661)",0.7641873244103814,False,False,3693,1435,5538,1435,2768,False,"[(-13115.29138, 148082.85281), (-13157.50808, 148009.64711)]"
"(-13111.00188, 147817.87781)","(-13016.03408, 147973.70541)",0.2014676524286244,False,False,973,378,1460,378,730,False,"[(-13093.61348, 147882.00061), (-13034.68448, 147904.04841)]"
"(-13111.00188, 147817.87781)","(-12939.92328, 148186.61558)",0.0,False,True,0,0,0,0,0,False,
"(-13111.00188, 147817.87781)","(-13290.59419, 147587.12927)",0.0,False,True,0,0,0,0,0,False,
"(-13944.79308, 150216.77961)","(-13882.07368, 149997.78241)",0.254922801807663,True,False,1231,479,1847,479,924,False,"[(-13912.28188, 150175.43731), (-13889.87688, 150137.76491), (-13889.88688, 150137.74911)]"
"(-13944.79308, 150216.77961)","(-13909.06378, 150338.57541)",1.128095523171283,True,False,5448,2119,8174,2119,4088,False,"[(-14013.78648, 150243.27761), (-14078.00618, 150254.56311), (-14133.42158, 150220.87351), (-14182.91438, 150194.51981), (-14241.17838, 150177.32021), (-14265.94998, 150116.90711), (-14368.73008, 150091.59481), (-14343.50288, 150168.87901), (-14300.86368, 150261.49301)]"
"(-13198.59018, 149677.26611)","(-12931.20988, 149482.68611)",0.5300129438539539,False,False,2561,996,3841,996,1921,False,"[(-13222.97148, 149653.31711), (-13212.28918, 149563.73931), (-13226.57038, 149494.14741), (-13081.91268, 149561.16611), (-13050.89088, 149558.03351), (-12983.69298, 149531.66811)]"
"(-13198.59018, 149677.26611)","(-12815.40568, 149829.76891)",0.462892821373263,False,False,2236,871,3354,871,1678,False,"[(-13146.57098, 149722.63241), (-13109.08518, 149744.83221), (-13083.26788, 149779.71061), (-13014.62788, 149741.40261), (-12954.81268, 149748.32431), (-12903.63008, 149774.86461), (-12845.81118, 149788.90331)]"
"(-13198.59018, 149677.26611)","(-13032.42201, 149899.99789)",0.0,False,True,0,0,0,0,0,False,
"(-13198.59018, 149677.26611)","(-12666.14925, 149667.58121)",0.0,False,True,0,0,0,0,0,False,
