"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-10458.37578, 145856.31011)","(-10443.39408, 145860.44101)",0.015540774424080655,31.5762,False,False,117,42,175,42,88,
"(-10458.37578, 145856.31011)","(-11911.82328, 145716.01351)",1.6547516004664649,False,True,False,7994,3108,11990,3108,5998,"[(-11721.68068, 145840.93761), (-11714.64028, 145814.36301), (-11710.84508, 145800.03771), (-11708.00478, 145789.31671), (-11700.87218, 145787.08951), (-11658.77228, 145773.94291), (-11584.87628, 145764.66121), (-11544.98418, 145743.36791), (-11724.56608, 145851.82881), (-11880.72738, 145747.64511), (-11884.70948, 145741.54421), (-11886.31868, 145739.07881), (-11890.88518, 145732.08241), (-11893.68148, 145727.79831)]"
"(-10458.37578, 145856.31011)","(-10410.88307, 145946.54058)",0.0,False,False,True,0,0,0,0,0,
"(-10508.17068, 145469.67671)","(-10421.15038, 145524.38761)",0.10316027100573208,False,False,False,498,194,748,194,374,"[(-10471.33968, 145497.96351)]"
"(-10508.17068, 145469.67671)","(-10586.47098, 145430.04251)",0.088314375676926,False,False,False,663,237,995,237,498,"[(-10546.10288, 145444.94091)]"
"(-10508.17068, 145469.67671)","(-10099.59488, 145303.55751)",0.5137967261554238,False,False,False,3862,1380,5789,1380,2896,"[(-10477.24098, 145434.70311), (-10437.55338, 145410.89061), (-10372.46578, 145371.20311), (-10350.24068, 145396.60311), (-10293.09058, 145358.50301), (-10267.69048, 145344.21551), (-10243.87798, 145382.31561), (-10188.31538, 145336.27801), (-10147.04028, 145312.46541)]"
"(-10508.17068, 145469.67671)","(-10875.67833, 145439.00808)",0.0,False,False,True,0,0,0,0,0,
"(-10508.17068, 145469.67671)","(-10433.51815, 145216.22844)",0.0,False,False,True,0,0,0,0,0,
"(-12085.69028, 146465.38451)","(-12128.28838, 146605.30541)",0.17487635591382408,False,False,False,1313,469,1971,469,986,"[(-12129.25018, 146572.82001)]"
"(-12085.69028, 146465.38451)","(-12175.26418, 146323.63221)",0.20191164402271983,False,False,False,1518,542,2276,542,1138,"[(-12112.89298, 146448.86741), (-12142.52638, 146456.27581), (-12159.33298, 146418.91601), (-12157.23108, 146372.12191)]"
"(-12085.69028, 146465.38451)","(-12020.85555, 146530.62782)",0.0,False,False,True,0,0,0,0,0,
"(-12085.69028, 146465.38451)","(-12030.85059, 146407.57459)",0.0,False,False,True,0,0,0,0,0,
"(-11008.78398, 146278.60381)","(-11019.35018, 146283.05711)",0.011466318647671083,41.4573,False,False,86,31,129,31,65,
"(-11008.78398, 146278.60381)","(-11053.83413, 146220.76902)",0.0,False,False,True,0,0,0,0,0,
"(-10443.39408, 145860.44101)","(-10309.34908, 146023.00721)",0.21086563594885258,False,False,False,1585,566,2377,566,1188,"[(-10404.95118, 145913.07411)]"
"(-10443.39408, 145860.44101)","(-10392.90648, 145719.00931)",0.21417541802808926,False,False,False,1609,575,2413,575,1208,"[(-10388.82198, 145875.48851), (-10390.21798, 145818.43061), (-10384.35848, 145769.15921)]"
"(-10443.39408, 145860.44101)","(-10410.88307, 145946.54058)",0.0,False,False,True,0,0,0,0,0,
"(-12126.35638, 145955.36771)","(-12132.32018, 145815.81351)",0.14165495414785362,False,False,False,685,266,1027,266,513,"[(-12141.33378, 145879.69861)]"
"(-12126.35638, 145955.36771)","(-11345.52318, 145931.44721)",0.7877071528684925,False,False,False,3804,1479,5707,1479,2854,"[(-12029.90318, 145934.24561), (-11945.21128, 145925.18031)]"
"(-12126.35638, 145955.36771)","(-11766.11108, 146178.79121)",0.44193313432352177,False,False,False,2135,829,3203,829,1600,"[(-12057.60338, 145980.66811), (-11985.95218, 146027.97421), (-11869.02648, 146079.00071), (-11821.71068, 146092.20941)]"
"(-12126.35638, 145955.36771)","(-11689.91373, 146061.82348)",0.0,False,False,True,0,0,0,0,0,
"(-10013.21378, 145209.41001)","(-9861.69428, 145345.43311)",0.20683206533773013,False,False,False,1554,555,2331,555,1166,"[(-9895.47398, 145292.75391)]"
"(-10013.21378, 145209.41001)","(-10092.28536, 144992.41853)",0.0,False,False,True,0,0,0,0,0,
"(-10013.21378, 145209.41001)","(-10171.96168, 145155.81475)",0.0,False,False,True,0,0,0,0,0,
"(-10474.81838, 144921.17101)","(-10931.42588, 144772.14521)",0.5018521733742011,False,False,False,3771,1347,5658,1347,2827,"[(-10630.95868, 144839.63321), (-10573.46028, 144871.49751), (-10509.95528, 144883.26131), (-10691.35818, 144826.91311)]"
"(-10474.81838, 144921.17101)","(-10643.00188, 145112.35371)",0.2549381376602816,False,False,False,1916,684,2874,684,1437,"[(-10513.05188, 144961.34401), (-10557.90348, 145013.43351)]"
"(-10474.81838, 144921.17101)","(-10706.98024, 144921.79794)",0.0,False,False,True,0,0,0,0,0,
"(-10474.81838, 144921.17101)","(-10691.85715, 144728.22114)",0.0,False,False,True,0,0,0,0,0,
"(-10474.81838, 144921.17101)","(-10433.51815, 145216.22844)",0.0,False,False,True,0,0,0,0,0,
"(-10931.42588, 144772.14521)","(-10989.83068, 144664.08681)",0.1385025633372191,False,False,False,1040,372,1561,372,781,"[(-10921.24288, 144729.93111)]"
"(-10931.42588, 144772.14521)","(-10643.00188, 145112.35371)",0.5302461699419327,False,False,False,3985,1422,5977,1422,2988,"[(-10961.31828, 144813.22071), (-10905.33838, 144888.08311), (-10866.23208, 144968.77101), (-10821.91428, 144965.46371), (-10778.58608, 144969.52051), (-10759.07438, 144976.95881), (-10721.43768, 144991.30701), (-10696.10468, 145035.18151), (-10670.33428, 145072.63241)]"
"(-10931.42588, 144772.14521)","(-10899.29296, 145033.64337)",0.0,False,False,True,0,0,0,0,0,
"(-10931.42588, 144772.14521)","(-10706.98024, 144921.79794)",0.0,False,False,True,0,0,0,0,0,
"(-10931.42588, 144772.14521)","(-10691.85715, 144728.22114)",0.0,False,False,True,0,0,0,0,0,
"(-10600.05419, 146118.42648)","(-10699.22078, 146038.36161)",0.12745350517088613,31.5762,False,False,958,342,1437,342,718,
"(-10600.05419, 146118.42648)","(-10463.28508, 146061.25081)",0.14873036673518977,False,False,False,719,280,1077,280,539,"[(-10523.69888, 146080.03491)]"
"(-10600.05419, 146118.42648)","(-10665.80354, 146087.73902)",0.0,False,False,True,0,0,0,0,0,
"(-10339.73058, 144215.51711)","(-10471.31358, 144456.25121)",0.6825410638955269,False,False,False,3298,1282,4945,1282,2474,"[(-10150.13318, 144383.57551), (-10190.43488, 144345.09661), (-10236.80258, 144286.91941), (-10306.59628, 144258.13531), (-10154.14968, 144433.01491), (-10375.23228, 144412.96201), (-10432.30838, 144437.29381)]"
"(-10339.73058, 144215.51711)","(-10591.73298, 144296.31881)",0.2833527647669304,False,False,False,1369,533,2054,533,1026,"[(-10405.44748, 144194.11381), (-10455.62798, 144220.81191), (-10533.90848, 144250.88231)]"
"(-10339.73058, 144215.51711)","(-10058.69998, 144302.12911)",0.30362158957699603,False,False,False,2281,815,3422,815,1711,"[(-10288.52988, 144203.68591), (-10243.33028, 144214.53651), (-10192.90118, 144233.84321), (-10150.02108, 144256.74311)]"
"(-10339.73058, 144215.51711)","(-10383.51255, 144329.66069)",0.0,False,False,True,0,0,0,0,0,
"(-12175.26418, 146323.63221)","(-11848.46738, 146406.31591)",0.34024422603025534,False,False,False,2556,913,3836,913,1916,"[(-12105.48458, 146322.92551), (-12008.11778, 146353.61731), (-11881.11748, 146391.71741), (-11861.00908, 146401.24231)]"
