variable,value,node_type_info
C_node4node162_timber_t3,0.0,node4transit_node162transit
C_node4node162_timber_t4,0.0,node4transit_node162transit
C_node4node162_timber_t5,0.0,node4transit_node162transit
C_node4node162_wide_t0,0.0,node4transit_node162transit
C_node4node162_wide_t1,0.0,node4transit_node162transit
C_node4node162_wide_t2,0.0,node4transit_node162transit
C_node4node162_wide_t3,0.0,node4transit_node162transit
C_node4node162_wide_t4,0.0,node4transit_node162transit
C_node4node162_wide_t5,0.0,node4transit_node162transit
C_node4node285_timber_t0,0.0,node4transit_node285transit
C_node4node285_timber_t1,0.0,node4transit_node285transit
C_node4node285_timber_t2,0.0,node4transit_node285transit
C_node4node285_timber_t3,0.0,node4transit_node285transit
C_node4node285_timber_t4,0.0,node4transit_node285transit
C_node4node285_timber_t5,0.0,node4transit_node285transit
C_node4node285_wide_t0,0.0,node4transit_node285transit
C_node4node285_wide_t1,0.0,node4transit_node285transit
C_node4node285_wide_t2,0.0,node4transit_node285transit
C_node4node285_wide_t3,0.0,node4transit_node285transit
C_node4node285_wide_t4,0.0,node4transit_node285transit
C_node4node285_wide_t5,0.0,node4transit_node285transit
C_node4node214_timber_t0,0.0,node4transit_node214exit
C_node4node214_timber_t1,0.0,node4transit_node214exit
C_node4node214_timber_t2,0.0,node4transit_node214exit
C_node4node214_timber_t3,0.0,node4transit_node214exit
C_node4node214_timber_t4,0.0,node4transit_node214exit
C_node4node214_timber_t5,0.0,node4transit_node214exit
C_node4node214_wide_t0,0.0,node4transit_node214exit
C_node4node214_wide_t1,0.0,node4transit_node214exit
C_node4node214_wide_t2,0.0,node4transit_node214exit
C_node4node214_wide_t3,0.0,node4transit_node214exit
C_node4node214_wide_t4,0.0,node4transit_node214exit
C_node4node214_wide_t5,0.0,node4transit_node214exit
C_node4node584_timber_t0,0.0,node4transit_node584source
C_node4node584_timber_t1,0.0,node4transit_node584source
C_node4node584_timber_t2,0.0,node4transit_node584source
C_node4node584_timber_t3,0.0,node4transit_node584source
C_node4node584_timber_t4,0.0,node4transit_node584source
C_node4node584_timber_t5,0.0,node4transit_node584source
C_node4node584_wide_t0,0.0,node4transit_node584source
C_node4node584_wide_t1,0.0,node4transit_node584source
C_node4node584_wide_t2,0.0,node4transit_node584source
C_node4node584_wide_t3,0.0,node4transit_node584source
C_node4node584_wide_t4,0.0,node4transit_node584source
C_node4node584_wide_t5,0.0,node4transit_node584source
C_node4node585_timber_t0,0.0,node4transit_node585source
C_node4node585_timber_t1,0.0,node4transit_node585source
C_node4node585_timber_t2,0.0,node4transit_node585source
C_node4node585_timber_t3,0.0,node4transit_node585source
C_node4node585_timber_t4,0.0,node4transit_node585source
C_node4node585_timber_t5,0.0,node4transit_node585source
C_node4node585_wide_t0,0.0,node4transit_node585source
C_node4node585_wide_t1,0.0,node4transit_node585source
C_node4node585_wide_t2,0.0,node4transit_node585source
C_node4node585_wide_t3,0.0,node4transit_node585source
C_node4node585_wide_t4,0.0,node4transit_node585source
C_node4node585_wide_t5,0.0,node4transit_node585source
C_node4node596_timber_t0,0.0,node4transit_node596source
C_node4node596_timber_t1,0.0,node4transit_node596source
C_node4node596_timber_t2,0.0,node4transit_node596source
C_node4node596_timber_t3,0.0,node4transit_node596source
C_node4node596_timber_t4,0.0,node4transit_node596source
C_node4node596_timber_t5,0.0,node4transit_node596source
