variable,value,node_type_info
C_node170node282_wide_t1,1.0,node170transit_node282source
C_node172node245_timber_t1,1.0,node172transit_node245source
C_node172node246_timber_t1,1.0,node172transit_node246source
C_node173node285_wide_t1,1.0,node173transit_node285source
C_node173node286_wide_t1,1.0,node173transit_node286source
C_node174node285_wide_t1,1.0,node174transit_node285source
C_node174node286_wide_t1,1.0,node174transit_node286source
C_node175node214_timber_t1,1.0,node175transit_node214exit
C_node175node251_timber_t1,1.0,node175transit_node251source
C_node176node267_timber_t1,1.0,node176transit_node267source
C_node177node180_wide_t1,1.0,node177transit_node180transit
C_node177node234_timber_t1,1.0,node177transit_node234source
C_node177node236_timber_t1,1.0,node177transit_node236source
C_node179node252_timber_t1,1.0,node179transit_node252source
C_node179node253_timber_t1,1.0,node179transit_node253source
C_node179node256_timber_t1,1.0,node179transit_node256source
C_node180node236_timber_t1,1.0,node180transit_node236source
C_node180node236_timber_t3,1.0,node180transit_node236source
C_node180node283_wide_t1,1.0,node180transit_node283source
C_node181node237_timber_t1,1.0,node181transit_node237source
C_node181node263_timber_t1,1.0,node181transit_node263source
C_node181node273_timber_t1,1.0,node181transit_node273source
C_node182node267_timber_t1,1.0,node182transit_node267source
C_node182node272_wide_t1,1.0,node182transit_node272source
C_node183node247_timber_t1,1.0,node183transit_node247source
C_node184node252_timber_t1,1.0,node184transit_node252source
C_node184node253_timber_t1,1.0,node184transit_node253source
C_node184node253_wide_t3,1.0,node184transit_node253source
C_node184node264_timber_t1,1.0,node184transit_node264source
C_node184node264_timber_t3,1.0,node184transit_node264source
C_node187node264_timber_t1,1.0,node187transit_node264source
C_node188node240_timber_t1,1.0,node188transit_node240source
C_node189node247_timber_t1,1.0,node189transit_node247source
C_node191node238_timber_t1,1.0,node191transit_node238source
C_node191node273_timber_t1,1.0,node191transit_node273source
C_node191node276_wide_t1,1.0,node191transit_node276source
C_node192node249_timber_t1,1.0,node192transit_node249source
C_node192node264_timber_t1,1.0,node192transit_node264source
C_node193node283_wide_t1,1.0,node193transit_node283source
C_node193node284_wide_t1,1.0,node193transit_node284source
