variable,value,node_type_info
M_node25node29_timber_t3,1.0,node25transit_node29transit
M_node25node29_timber_t4,1.0,node25transit_node29transit
M_node25node61_timber_t2,1.0,node25transit_node61transit
M_node25node61_timber_t3,1.0,node25transit_node61transit
M_node25node61_timber_t4,1.0,node25transit_node61transit
M_node25node61_timber_t5,1.0,node25transit_node61transit
M_node25node175_wide_t2,1.0,node25transit_node175source
M_node25node175_wide_t3,1.0,node25transit_node175source
M_node25node175_wide_t4,1.0,node25transit_node175source
M_node25node175_wide_t5,1.0,node25transit_node175source
M_node25node188_timber_t2,1.0,node25transit_node188source
M_node25node190_timber_t2,1.0,node25transit_node190source
M_node25node190_timber_t3,1.0,node25transit_node190source
M_node25node190_timber_t4,1.0,node25transit_node190source
M_node29node133_timber_t2,1.0,node29transit_node133transit
M_node29node133_timber_t3,1.0,node29transit_node133transit
M_node29node133_timber_t4,1.0,node29transit_node133transit
M_node29node175_timber_t2,1.0,node29transit_node175source
M_node29node175_timber_t3,1.0,node29transit_node175source
M_node29node175_timber_t4,1.0,node29transit_node175source
M_node29node175_timber_t5,1.0,node29transit_node175source
M_node29node188_timber_t2,1.0,node29transit_node188source
M_node29node188_timber_t5,1.0,node29transit_node188source
M_node29node189_timber_t2,1.0,node29transit_node189source
M_node29node189_wide_t5,1.0,node29transit_node189source
M_node30node174_timber_t2,1.0,node30transit_node174source
M_node30node174_wide_t4,1.0,node30transit_node174source
M_node30node174_wide_t5,1.0,node30transit_node174source
M_node31node209_wide_t3,1.0,node31transit_node209source
M_node31node209_wide_t4,1.0,node31transit_node209source
M_node31node209_wide_t5,1.0,node31transit_node209source
M_node33node175_timber_t2,1.0,node33transit_node175source
M_node33node175_timber_t3,1.0,node33transit_node175source
M_node33node175_timber_t4,1.0,node33transit_node175source
M_node33node175_timber_t5,1.0,node33transit_node175source
M_node33node187_wide_t3,1.0,node33transit_node187source
M_node33node187_wide_t4,1.0,node33transit_node187source
M_node34node192_timber_t4,1.0,node34transit_node192source
M_node34node192_timber_t5,1.0,node34transit_node192source
M_node34node194_timber_t2,1.0,node34transit_node194source
M_node34node195_wide_t4,1.0,node34transit_node195source
M_node34node195_wide_t5,1.0,node34transit_node195source
M_node35node184_timber_t2,1.0,node35transit_node184source
M_node35node198_timber_t4,1.0,node35transit_node198source
M_node35node198_timber_t5,1.0,node35transit_node198source
M_node36node52_timber_t2,1.0,node36transit_node52exit
M_node36node52_wide_t4,1.0,node36transit_node52exit
M_node36node52_wide_t5,1.0,node36transit_node52exit
M_node36node209_wide_t2,1.0,node36transit_node209source
M_node36node209_wide_t3,1.0,node36transit_node209source
M_node36node209_wide_t4,1.0,node36transit_node209source
M_node36node209_wide_t5,1.0,node36transit_node209source
M_node37node178_wide_t3,1.0,node37transit_node178source
M_node37node178_wide_t4,1.0,node37transit_node178source
M_node37node178_wide_t5,1.0,node37transit_node178source
M_node38node174_timber_t2,1.0,node38transit_node174source
M_node38node174_wide_t4,1.0,node38transit_node174source
M_node38node174_wide_t5,1.0,node38transit_node174source
M_node38node177_timber_t2,1.0,node38transit_node177source
M_node38node177_timber_t3,1.0,node38transit_node177source
M_node38node177_wide_t5,1.0,node38transit_node177source
