variable,value
C_timber_node10node396_t2,1.0
C_timber_node10node396_t3,1.0
C_timber_node10node396_t4,1.0
C_timber_node10node396_t5,1.0
C_wide_node10node396_t0,0.0
C_wide_node10node396_t1,1.0
C_wide_node10node396_t2,1.0
C_wide_node10node396_t3,1.0
C_wide_node10node396_t4,1.0
C_wide_node10node396_t5,1.0
C_timber_node11node12_t0,0.0
C_timber_node11node12_t1,1.0
C_timber_node11node12_t2,1.0
C_timber_node11node12_t3,1.0
C_timber_node11node12_t4,1.0
C_timber_node11node12_t5,1.0
C_wide_node11node12_t0,0.0
C_wide_node11node12_t1,1.0
C_wide_node11node12_t2,1.0
C_wide_node11node12_t3,1.0
C_wide_node11node12_t4,1.0
C_wide_node11node12_t5,1.0
C_timber_node11node218_t0,0.0
C_timber_node11node218_t1,1.0
C_timber_node11node218_t2,1.0
C_timber_node11node218_t3,1.0
C_timber_node11node218_t4,1.0
C_timber_node11node218_t5,1.0
C_wide_node11node218_t0,0.0
C_wide_node11node218_t1,1.0
C_wide_node11node218_t2,1.0
C_wide_node11node218_t3,1.0
C_wide_node11node218_t4,1.0
C_wide_node11node218_t5,1.0
C_timber_node11node367_t0,0.0
C_timber_node11node367_t1,1.0
C_timber_node11node367_t2,1.0
C_timber_node11node367_t3,1.0
C_timber_node11node367_t4,1.0
C_timber_node11node367_t5,1.0
C_wide_node11node367_t0,0.0
C_wide_node11node367_t1,1.0
C_wide_node11node367_t2,1.0
C_wide_node11node367_t3,1.0
C_wide_node11node367_t4,1.0
C_wide_node11node367_t5,1.0
C_timber_node11node369_t0,0.0
C_timber_node11node369_t1,1.0
C_timber_node11node369_t2,1.0
C_timber_node11node369_t3,1.0
C_timber_node11node369_t4,1.0
C_timber_node11node369_t5,1.0
C_wide_node11node369_t0,0.0
C_wide_node11node369_t1,1.0
C_wide_node11node369_t2,1.0
C_wide_node11node369_t3,1.0
C_wide_node11node369_t4,1.0
C_wide_node11node369_t5,1.0
C_timber_node12node71_t0,0.0
C_timber_node12node71_t1,1.0
C_timber_node12node71_t2,1.0
C_timber_node12node71_t3,1.0
C_timber_node12node71_t4,1.0
C_timber_node12node71_t5,1.0
C_wide_node12node71_t0,0.0
C_wide_node12node71_t1,1.0
C_wide_node12node71_t2,1.0
C_wide_node12node71_t3,1.0
C_wide_node12node71_t4,1.0
C_wide_node12node71_t5,1.0
C_timber_node12node367_t0,0.0
C_timber_node12node367_t1,1.0
C_timber_node12node367_t2,1.0
C_timber_node12node367_t3,1.0
C_timber_node12node367_t4,1.0
C_timber_node12node367_t5,1.0
C_wide_node12node367_t0,0.0
C_wide_node12node367_t1,1.0
C_wide_node12node367_t2,1.0
C_wide_node12node367_t3,1.0
C_wide_node12node367_t4,1.0
C_wide_node12node367_t5,1.0
C_timber_node12node369_t0,0.0
C_timber_node12node369_t1,1.0
C_timber_node12node369_t2,1.0
C_timber_node12node369_t3,1.0
C_timber_node12node369_t4,1.0
C_timber_node12node369_t5,1.0
C_wide_node12node369_t0,0.0
C_wide_node12node369_t1,1.0
C_wide_node12node369_t2,1.0
C_wide_node12node369_t3,1.0
C_wide_node12node369_t4,1.0
C_wide_node12node369_t5,1.0
C_timber_node13node48_t0,0.0
C_timber_node13node48_t1,1.0
C_timber_node13node48_t2,1.0
C_timber_node13node48_t3,1.0
C_timber_node13node48_t4,1.0
C_timber_node13node48_t5,1.0
C_wide_node13node48_t0,0.0
C_wide_node13node48_t1,1.0
C_wide_node13node48_t2,1.0
C_wide_node13node48_t3,1.0
C_wide_node13node48_t4,1.0
C_wide_node13node48_t5,1.0
C_timber_node13node149_t0,0.0
C_timber_node13node149_t1,1.0
C_timber_node13node149_t2,1.0
C_timber_node13node149_t3,1.0
C_timber_node13node149_t4,1.0
C_timber_node13node149_t5,1.0
C_wide_node13node149_t0,0.0
C_wide_node13node149_t1,1.0
C_wide_node13node149_t2,1.0
C_wide_node13node149_t3,1.0
C_wide_node13node149_t4,1.0
C_wide_node13node149_t5,1.0
C_timber_node13node112_t0,0.0
C_timber_node13node112_t1,1.0
C_timber_node13node112_t2,1.0
C_timber_node13node112_t3,1.0
C_timber_node13node112_t4,1.0
C_timber_node13node112_t5,1.0
C_wide_node13node112_t0,0.0
C_wide_node13node112_t1,1.0
C_wide_node13node112_t2,1.0
C_wide_node13node112_t3,1.0
C_wide_node13node112_t4,1.0
C_wide_node13node112_t5,1.0
C_timber_node13node404_t0,0.0
C_timber_node13node404_t1,1.0
C_timber_node13node404_t2,1.0
