variable,coefficient,type,prefix,width,edge,period
C_node8node252_wide_t1,0.0,B,C,wide,,1
C_node8node252_wide_t2,0.0,B,C,wide,,2
C_node8node252_wide_t3,0.0,B,C,wide,,3
C_node8node252_wide_t4,0.0,B,C,wide,,4
C_node8node252_wide_t5,0.0,B,C,wide,,5
C_node8node285_timber_t0,0.0,B,C,timber,,0
C_node8node285_timber_t1,0.0,B,C,timber,,1
C_node8node285_timber_t2,0.0,B,C,timber,,2
C_node8node285_timber_t3,0.0,B,C,timber,,3
C_node8node285_timber_t4,0.0,B,C,timber,,4
C_node8node285_timber_t5,0.0,B,C,timber,,5
C_node8node285_wide_t0,0.0,B,C,wide,,0
C_node8node285_wide_t1,0.0,B,C,wide,,1
C_node8node285_wide_t2,0.0,B,C,wide,,2
C_node8node285_wide_t3,0.0,B,C,wide,,3
C_node8node285_wide_t4,0.0,B,C,wide,,4
C_node8node285_wide_t5,0.0,B,C,wide,,5
C_node9node56_timber_t0,290.0,B,C,timber,,0
C_node9node56_timber_t1,244.17,B,C,timber,,1
C_node9node56_timber_t2,173.1,B,C,timber,,2
C_node9node56_timber_t3,122.71,B,C,timber,,3
C_node9node56_timber_t4,86.99,B,C,timber,,4
C_node9node56_timber_t5,61.67,B,C,timber,,5
C_node9node56_wide_t0,435.0,B,C,wide,,0
C_node9node56_wide_t1,366.26,B,C,wide,,1
C_node9node56_wide_t2,259.65,B,C,wide,,2
C_node9node56_wide_t3,184.07,B,C,wide,,3
C_node9node56_wide_t4,130.49,B,C,wide,,4
C_node9node56_wide_t5,92.51,B,C,wide,,5
C_node9node108_timber_t0,1338.0,B,C,timber,,0
C_node9node108_timber_t1,1126.56,B,C,timber,,1
C_node9node108_timber_t2,798.64,B,C,timber,,2
C_node9node108_timber_t3,566.17,B,C,timber,,3
C_node9node108_timber_t4,401.37,B,C,timber,,4
C_node9node108_timber_t5,284.54,B,C,timber,,5
C_node9node108_wide_t0,2006.0,B,C,wide,,0
C_node9node108_wide_t1,1689.0,B,C,wide,,1
C_node9node108_wide_t2,1197.36,B,C,wide,,2
C_node9node108_wide_t3,848.83,B,C,wide,,3
C_node9node108_wide_t4,601.75,B,C,wide,,4
C_node9node108_wide_t5,426.59,B,C,wide,,5
C_node9node169_timber_t0,1044.0,B,C,timber,,0
C_node9node169_timber_t1,879.02,B,C,timber,,1
C_node9node169_timber_t2,623.15,B,C,timber,,2
C_node9node169_timber_t3,441.77,B,C,timber,,3
C_node9node169_timber_t4,313.18,B,C,timber,,4
