"Source(x,y)","Target(x,y)"
"(-18503.4154, 150718.05193)","(-18690.70598, 150788.11461)"
"(-18503.4154, 150718.05193)","(-18361.91829, 150854.93906)"
"(-18503.4154, 150718.05193)","(-18190.1355, 150820.50617)"
"(-18503.4154, 150718.05193)","(-18549.02809, 150615.1303)"
"(-18503.4154, 150718.05193)","(-18641.97749, 150654.53089)"
"(-18503.4154, 150718.05193)","(-18839.92852, 150737.52197)"
"(-18732.89038, 150619.88671)","(-18723.67344, 150609.30989)"
"(-18732.89038, 150619.88671)","(-18836.56688, 150717.75251)"
"(-18732.89038, 150619.88671)","(-18676.69798, 150655.24541)"
"(-18732.89038, 150619.88671)","(-19001.43311, 150620.92439)"
"(-18732.89038, 150619.88671)","(-18503.4154, 150718.05193)"
"(-18723.67344, 150609.30989)","(-18732.89038, 150619.88671)"
"(-18723.67344, 150609.30989)","(-18707.12948, 150590.32501)"
"(-18723.67344, 150609.30989)","(-19001.43311, 150620.92439)"
"(-18836.56688, 150717.75251)","(-18732.89038, 150619.88671)"
"(-18836.56688, 150717.75251)","(-18839.92852, 150737.52197)"
"(-18836.56688, 150717.75251)","(-18914.40984, 150773.38904)"
"(-18836.56688, 150717.75251)","(-19001.43311, 150620.92439)"
"(-18836.56688, 150717.75251)","(-18503.4154, 150718.05193)"
"(-18676.69798, 150655.24541)","(-18732.89038, 150619.88671)"
"(-18676.69798, 150655.24541)","(-18641.97749, 150654.53089)"
"(-18676.69798, 150655.24541)","(-18503.4154, 150718.05193)"
"(-19001.43311, 150620.92439)","(-18732.89038, 150619.88671)"
"(-19001.43311, 150620.92439)","(-18836.56688, 150717.75251)"
"(-19001.43311, 150620.92439)","(-19376.89108, 150760.39251)"
"(-19001.43311, 150620.92439)","(-19108.27488, 150439.06671)"
"(-19001.43311, 150620.92439)","(-18707.12948, 150590.32501)"
"(-19001.43311, 150620.92439)","(-19207.26706, 150925.01944)"
"(-19001.43311, 150620.92439)","(-18845.63342, 150416.73626)"
"(-19001.43311, 150620.92439)","(-18914.40984, 150773.38904)"
"(-19001.43311, 150620.92439)","(-18728.97474, 150487.73166)"
"(-19001.43311, 150620.92439)","(-18723.67344, 150609.30989)"
"(-19001.43311, 150620.92439)","(-19088.28132, 150702.15719)"
"(-19001.43311, 150620.92439)","(-19365.44542, 150724.09402)"
"(-19001.43311, 150620.92439)","(-18992.63083, 150373.88496)"
"(-18318.00188, 151137.09191)","(-18303.60408, 151178.36641)"
"(-18318.00188, 151137.09191)","(-18736.86298, 151025.51891)"
"(-18318.00188, 151137.09191)","(-18427.88699, 151094.66637)"
"(-18736.86298, 151025.51891)","(-18318.00188, 151137.09191)"
"(-18736.86298, 151025.51891)","(-18421.67828, 150899.89761)"
"(-18736.86298, 151025.51891)","(-18744.19068, 150939.43291)"
"(-18736.86298, 151025.51891)","(-18558.69336, 150891.51983)"
"(-18736.86298, 151025.51891)","(-18427.88699, 151094.66637)"
"(-18427.88699, 151094.66637)","(-18318.00188, 151137.09191)"
"(-18427.88699, 151094.66637)","(-18421.67828, 150899.89761)"
"(-18427.88699, 151094.66637)","(-18170.40388, 151299.96901)"
"(-18427.88699, 151094.66637)","(-18243.94528, 150954.05761)"
"(-18427.88699, 151094.66637)","(-18303.60408, 151178.36641)"
"(-18427.88699, 151094.66637)","(-18170.89658, 151068.32181)"
"(-18427.88699, 151094.66637)","(-18736.86298, 151025.51891)"
"(-18427.88699, 151094.66637)","(-18195.22776, 151288.42326)"
"(-18427.88699, 151094.66637)","(-18148.67365, 151293.83328)"
"(-18839.92852, 150737.52197)","(-18836.56688, 150717.75251)"
"(-18839.92852, 150737.52197)","(-18824.69198, 150844.66351)"
"(-18839.92852, 150737.52197)","(-18503.4154, 150718.05193)"
"(-18914.40984, 150773.38904)","(-18836.56688, 150717.75251)"
"(-18914.40984, 150773.38904)","(-19207.26706, 150925.01944)"
"(-18914.40984, 150773.38904)","(-19001.43311, 150620.92439)"
"(-18421.67828, 150899.89761)","(-18408.96258, 150876.72471)"
"(-18421.67828, 150899.89761)","(-18243.94528, 150954.05761)"
"(-18421.67828, 150899.89761)","(-18736.86298, 151025.51891)"
"(-18421.67828, 150899.89761)","(-18558.69336, 150891.51983)"
"(-18421.67828, 150899.89761)","(-18427.88699, 151094.66637)"
"(-18243.94528, 150954.05761)","(-18421.67828, 150899.89761)"
"(-18243.94528, 150954.05761)","(-18234.46732, 150949.12638)"
"(-18243.94528, 150954.05761)","(-18170.89658, 151068.32181)"
"(-18243.94528, 150954.05761)","(-18427.88699, 151094.66637)"
"(-18243.94528, 150954.05761)","(-18025.95797, 151093.10813)"
"(-18558.69336, 150891.51983)","(-18421.67828, 150899.89761)"
"(-18558.69336, 150891.51983)","(-18744.19068, 150939.43291)"
"(-18558.69336, 150891.51983)","(-18408.96258, 150876.72471)"
"(-18558.69336, 150891.51983)","(-18690.70598, 150788.11461)"
"(-18558.69336, 150891.51983)","(-18736.86298, 151025.51891)"
"(-19376.89108, 150760.39251)","(-19365.44542, 150724.09402)"
"(-19376.89108, 150760.39251)","(-19207.26706, 150925.01944)"
"(-19376.89108, 150760.39251)","(-19001.43311, 150620.92439)"
"(-19365.44542, 150724.09402)","(-19376.89108, 150760.39251)"
"(-19365.44542, 150724.09402)","(-19088.28132, 150702.15719)"
"(-19365.44542, 150724.09402)","(-19001.43311, 150620.92439)"
"(-19207.26706, 150925.01944)","(-19376.89108, 150760.39251)"
"(-19207.26706, 150925.01944)","(-18914.40984, 150773.38904)"
"(-19207.26706, 150925.01944)","(-19001.43311, 150620.92439)"
"(-18744.19068, 150939.43291)","(-18824.69198, 150844.66351)"
"(-18744.19068, 150939.43291)","(-18736.86298, 151025.51891)"
"(-18744.19068, 150939.43291)","(-18690.70598, 150788.11461)"
"(-18744.19068, 150939.43291)","(-18692.52201, 150867.19679)"
"(-18744.19068, 150939.43291)","(-18558.69336, 150891.51983)"
"(-18824.69198, 150844.66351)","(-18744.19068, 150939.43291)"
"(-18824.69198, 150844.66351)","(-18690.70598, 150788.11461)"
"(-18824.69198, 150844.66351)","(-18839.92852, 150737.52197)"
"(-18824.69198, 150844.66351)","(-18503.4154, 150718.05193)"
"(-18824.69198, 150844.66351)","(-18692.52201, 150867.19679)"
"(-18690.70598, 150788.11461)","(-18744.19068, 150939.43291)"
"(-18690.70598, 150788.11461)","(-18408.96258, 150876.72471)"
"(-18690.70598, 150788.11461)","(-18824.69198, 150844.66351)"
"(-18690.70598, 150788.11461)","(-18503.4154, 150718.05193)"
"(-18690.70598, 150788.11461)","(-18692.52201, 150867.19679)"
"(-18690.70598, 150788.11461)","(-18558.69336, 150891.51983)"
"(-18692.52201, 150867.19679)","(-18744.19068, 150939.43291)"
"(-18692.52201, 150867.19679)","(-18824.69198, 150844.66351)"
"(-18692.52201, 150867.19679)","(-18690.70598, 150788.11461)"
"(-18630.00538, 150654.28451)","(-18641.97749, 150654.53089)"
"(-18630.00538, 150654.28451)","(-18549.02809, 150615.1303)"
"(-18630.00538, 150654.28451)","(-18503.4154, 150718.05193)"
"(-18641.97749, 150654.53089)","(-18630.00538, 150654.28451)"
"(-18641.97749, 150654.53089)","(-18676.69798, 150655.24541)"
"(-18641.97749, 150654.53089)","(-18503.4154, 150718.05193)"
"(-18549.02809, 150615.1303)","(-18630.00538, 150654.28451)"
"(-18549.02809, 150615.1303)","(-18443.77608, 150561.90141)"
"(-18549.02809, 150615.1303)","(-18503.4154, 150718.05193)"
"(-18322.26908, 150227.93081)","(-18342.90658, 150253.33091)"
"(-18322.26908, 150227.93081)","(-18282.07533, 150226.82867)"
"(-18322.26908, 150227.93081)","(-18146.12851, 150452.80874)"
"(-18342.90658, 150253.33091)","(-18322.26908, 150227.93081)"
"(-18342.90658, 150253.33091)","(-18347.0217, 150265.21897)"
"(-18342.90658, 150253.33091)","(-18146.12851, 150452.80874)"
"(-18282.07533, 150226.82867)","(-18322.26908, 150227.93081)"
"(-18282.07533, 150226.82867)","(-18093.02696, 150760.11979)"
"(-18282.07533, 150226.82867)","(-18146.12851, 150452.80874)"
"(-18146.12851, 150452.80874)","(-18322.26908, 150227.93081)"
"(-18146.12851, 150452.80874)","(-18172.44848, 150818.01901)"
"(-18146.12851, 150452.80874)","(-18443.77608, 150561.90141)"
"(-18146.12851, 150452.80874)","(-18342.90658, 150253.33091)"
"(-18146.12851, 150452.80874)","(-18347.0217, 150265.21897)"
"(-18146.12851, 150452.80874)","(-18282.07533, 150226.82867)"
"(-18146.12851, 150452.80874)","(-18093.02696, 150760.11979)"
"(-19108.27488, 150439.06671)","(-19088.28132, 150702.15719)"
"(-19108.27488, 150439.06671)","(-18992.63083, 150373.88496)"
"(-19108.27488, 150439.06671)","(-19001.43311, 150620.92439)"
"(-19088.28132, 150702.15719)","(-19108.27488, 150439.06671)"
"(-19088.28132, 150702.15719)","(-19365.44542, 150724.09402)"
"(-19088.28132, 150702.15719)","(-19001.43311, 150620.92439)"
"(-18992.63083, 150373.88496)","(-19108.27488, 150439.06671)"
"(-18992.63083, 150373.88496)","(-18845.63342, 150416.73626)"
"(-18992.63083, 150373.88496)","(-19001.43311, 150620.92439)"
"(-18707.12948, 150590.32501)","(-18723.67344, 150609.30989)"
"(-18707.12948, 150590.32501)","(-18728.97474, 150487.73166)"
"(-18707.12948, 150590.32501)","(-19001.43311, 150620.92439)"
"(-18728.97474, 150487.73166)","(-18707.12948, 150590.32501)"
"(-18728.97474, 150487.73166)","(-18845.63342, 150416.73626)"
"(-18728.97474, 150487.73166)","(-19001.43311, 150620.92439)"
"(-18172.44848, 150818.01901)","(-18190.1355, 150820.50617)"
"(-18172.44848, 150818.01901)","(-18093.02696, 150760.11979)"
"(-18172.44848, 150818.01901)","(-18443.77608, 150561.90141)"
"(-18172.44848, 150818.01901)","(-18146.12851, 150452.80874)"
"(-18172.44848, 150818.01901)","(-18503.4154, 150718.05193)"
"(-18190.1355, 150820.50617)","(-18172.44848, 150818.01901)"
"(-18190.1355, 150820.50617)","(-18361.91829, 150854.93906)"
"(-18190.1355, 150820.50617)","(-18503.4154, 150718.05193)"
"(-18093.02696, 150760.11979)","(-18172.44848, 150818.01901)"
"(-18093.02696, 150760.11979)","(-18282.07533, 150226.82867)"
"(-18093.02696, 150760.11979)","(-18146.12851, 150452.80874)"
"(-18443.77608, 150561.90141)","(-18172.44848, 150818.01901)"
"(-18443.77608, 150561.90141)","(-18549.02809, 150615.1303)"
"(-18443.77608, 150561.90141)","(-18347.0217, 150265.21897)"
"(-18443.77608, 150561.90141)","(-18146.12851, 150452.80874)"
"(-18443.77608, 150561.90141)","(-18503.4154, 150718.05193)"
"(-18170.40388, 151299.96901)","(-18195.22776, 151288.42326)"
"(-18170.40388, 151299.96901)","(-18148.67365, 151293.83328)"
"(-18170.40388, 151299.96901)","(-18427.88699, 151094.66637)"
"(-18170.40388, 151299.96901)","(-18025.95797, 151093.10813)"
"(-18195.22776, 151288.42326)","(-18170.40388, 151299.96901)"
"(-18195.22776, 151288.42326)","(-18303.60408, 151178.36641)"
"(-18195.22776, 151288.42326)","(-18427.88699, 151094.66637)"
"(-18195.22776, 151288.42326)","(-18025.95797, 151093.10813)"
"(-18148.67365, 151293.83328)","(-18170.40388, 151299.96901)"
"(-18148.67365, 151293.83328)","(-18170.89658, 151068.32181)"
"(-18148.67365, 151293.83328)","(-18427.88699, 151094.66637)"
"(-18148.67365, 151293.83328)","(-18025.95797, 151093.10813)"
"(-18347.0217, 150265.21897)","(-18443.77608, 150561.90141)"
"(-18347.0217, 150265.21897)","(-18342.90658, 150253.33091)"
"(-18347.0217, 150265.21897)","(-18146.12851, 150452.80874)"
"(-18234.46732, 150949.12638)","(-18243.94528, 150954.05761)"
"(-18234.46732, 150949.12638)","(-17975.9325, 150776.86272)"
"(-18234.46732, 150949.12638)","(-18025.95797, 151093.10813)"
"(-18170.89658, 151068.32181)","(-18243.94528, 150954.05761)"
"(-18170.89658, 151068.32181)","(-18148.67365, 151293.83328)"
"(-18170.89658, 151068.32181)","(-18427.88699, 151094.66637)"
"(-18170.89658, 151068.32181)","(-18025.95797, 151093.10813)"
"(-18041.37948, 151285.82751)","(-18006.07104, 151386.78091)"
"(-18041.37948, 151285.82751)","(-17993.31322, 151235.72337)"
"(-18041.37948, 151285.82751)","(-18025.95797, 151093.10813)"
"(-18006.07104, 151386.78091)","(-18041.37948, 151285.82751)"
"(-18006.07104, 151386.78091)","(-18242.24647, 151409.65242)"
"(-18006.07104, 151386.78091)","(-18025.95797, 151093.10813)"
"(-17993.31322, 151235.72337)","(-18041.37948, 151285.82751)"
"(-17993.31322, 151235.72337)","(-17942.08585, 151203.37132)"
"(-17993.31322, 151235.72337)","(-18025.95797, 151093.10813)"
"(-18845.63342, 150416.73626)","(-18728.97474, 150487.73166)"
"(-18845.63342, 150416.73626)","(-18992.63083, 150373.88496)"
"(-18845.63342, 150416.73626)","(-19001.43311, 150620.92439)"
"(-17852.32134, 150784.356)","(-17973.89202, 150775.79593)"
"(-17852.32134, 150784.356)","(-17942.08585, 151203.37132)"
"(-17852.32134, 150784.356)","(-18025.95797, 151093.10813)"
"(-17973.89202, 150775.79593)","(-17852.32134, 150784.356)"
"(-17973.89202, 150775.79593)","(-17974.77399, 150776.25703)"
"(-17973.89202, 150775.79593)","(-18025.95797, 151093.10813)"
"(-17942.08585, 151203.37132)","(-17852.32134, 150784.356)"
"(-17942.08585, 151203.37132)","(-17993.31322, 151235.72337)"
"(-17942.08585, 151203.37132)","(-18025.95797, 151093.10813)"
"(-17974.77399, 150776.25703)","(-17975.9325, 150776.86272)"
"(-17974.77399, 150776.25703)","(-17973.89202, 150775.79593)"
"(-17974.77399, 150776.25703)","(-18025.95797, 151093.10813)"
"(-17975.9325, 150776.86272)","(-17974.77399, 150776.25703)"
"(-17975.9325, 150776.86272)","(-18234.46732, 150949.12638)"
"(-17975.9325, 150776.86272)","(-18025.95797, 151093.10813)"
"(-18324.31579, 151452.89078)","(-18336.57492, 151353.08499)"
"(-18324.31579, 151452.89078)","(-18242.24647, 151409.65242)"
"(-18324.31579, 151452.89078)","(-18025.95797, 151093.10813)"
"(-18242.24647, 151409.65242)","(-18324.31579, 151452.89078)"
"(-18242.24647, 151409.65242)","(-18006.07104, 151386.78091)"
"(-18242.24647, 151409.65242)","(-18025.95797, 151093.10813)"
