UG,species,Presc,period,Vremovido(ton),Rait
310,Pb,503,3,49.089420000000004,5.8702
310,Pb,503,4,60.75642,7.3377
310,Pb,503,5,442.13489999999996,7.3377
312,Ec,1700,1,843.0390225,29.8887
312,Sb,1700,1,0.0,15.4978
312,Sb,1700,2,0.0,46.4935
312,Sb,1700,3,0.0,53.1355
312,Sb,1700,4,86.776872,55.3495
312,Sb,1700,5,518.502582,55.3495
313,Ct,319,1,0.0,33.5887
313,Ct,319,2,17.291430000000002,33.5887
313,Ct,319,3,501.975786,33.5887
313,Ct,319,4,779.686752,33.5887
313,Ct,319,5,0.0,33.5887
314,Ec,1700,1,163.53414,17.1265
314,Sb,1700,1,0.0,6.1166
314,Sb,1700,2,0.0,18.9615
314,Sb,1700,3,0.0,24.4665
314,Sb,1700,4,47.94816,24.4665
314,Sb,1700,5,286.496184,24.4665
315,Ct,1317,1,0.0,6.0933
315,Ec,1317,1,1076.0418,7.9229
315,Ct,1317,2,0.0,21.601
315,Ct,1317,3,16.755024,22.2589
315,Ct,1317,4,486.403476,23.2654
315,Ct,1317,5,755.4994200000001,24.3918
316,Sb,700,1,0.0,104.4659
316,Sb,700,2,0.0,104.4659
316,Sb,700,3,163.78159200000002,104.4659
316,Sb,700,4,978.6155339999999,104.4659
316,Sb,700,5,506.826684,104.4659
317,Sb,700,1,0.0,21.035
317,Sb,700,2,0.0,23.9566
317,Sb,700,3,45.803784,29.2153
317,Sb,700,4,273.68327999999997,29.2153
317,Sb,700,5,141.74105400000002,29.2153
318,Ec,1700,1,427.57078500000006,8.7155
318,Sb,1700,1,0.0,9.805
318,Sb,1700,2,0.0,16.3416
318,Sb,1700,3,0.0,21.7888
318,Sb,1700,4,42.700632,21.7888
318,Sb,1700,5,255.141432,21.7888
319,Ec,1700,1,296.8637175,14.1249
319,Sb,1700,1,0.0,10.2727
319,Sb,1700,2,0.0,22.4714
319,Sb,1700,3,0.0,29.5339
319,Sb,1700,4,50.329578,32.1021
319,Sb,1700,5,300.72564600000004,32.1021
32,Sb,700,1,0.0,85.305
32,Sb,700,2,0.0,85.305
32,Sb,700,3,133.741218,85.305
32,Sb,700,4,799.1202179999999,85.305
32,Sb,700,5,413.86573799999996,85.305
320,Ec,1700,1,158.3967825,9.9621
320,Sb,1700,1,0.0,6.6414
320,Sb,1700,2,0.0,16.05
320,Sb,1700,3,0.0,18.2638
320,Sb,1700,4,43.384769999999996,22.1379
320,Sb,1700,5,259.22949,22.1379
321,Ec,1700,1,162.3337875,14.3151
321,Sb,1700,1,0.0,13.5994
321,Sb,1700,2,0.0,24.3358
321,Sb,1700,3,0.0,28.6303
321,Sb,1700,4,56.108208,28.6303
321,Sb,1700,5,335.25367200000005,28.6303
322,Ec,1700,1,60.120967500000006,2.2151
322,Sb,1700,1,0.0,0.886
322,Sb,1700,2,0.0,1.5505
322,Sb,1700,3,0.0,3.6549
322,Sb,1700,4,8.681946,4.4301
322,Sb,1700,5,51.875772000000005,4.4301
323,Ec,3,1,239.7726225,51.1106
323,Ec,3,2,447.6330675000001,51.1106
323,Ec,3,3,0.0,51.1106
323,Ec,3,4,401.05854000000005,51.1106
323,Ec,3,5,790.9046550000002,51.1106
324,Ec,1700,1,202.23141750000002,8.615
324,Sb,1700,1,0.0,32.3061
324,Sb,1700,2,0.0,39.8442
324,Sb,1700,3,0.0,43.0748
324,Sb,1700,4,84.41589,43.0748
324,Sb,1700,5,504.39526800000004,43.0748
325,Ec,2503,1,153.5870025,11.8083
325,Pb,2503,1,0.0,2.2708
325,Pb,2503,2,0.0,8.175
325,Pb,2503,3,0.0,12.7166
325,Pb,2503,4,62.12969999999999,13.6249
325,Pb,2503,5,101.91449999999999,16.8041
326,Ec,1700,1,291.5422875,4.0651
326,Sb,1700,1,0.0,14.2278
326,Sb,1700,2,0.0,18.2928
326,Sb,1700,3,0.0,20.3254
326,Sb,1700,4,39.83265,20.3254
326,Sb,1700,5,238.00522200000003,20.3254
327,Ec,1700,1,103.03227000000001,9.743
327,Sb,1700,1,0.0,8.8151
327,Sb,1700,2,0.0,14.8465
327,Sb,1700,3,0.0,22.2697
327,Sb,1700,4,36.369216,23.1976
327,Sb,1700,5,217.31073,23.1976
328,Ec,1700,1,36.714397500000004,3.3065
328,Sb,1700,1,0.0,2.3145
328,Sb,1700,2,0.0,3.6371
328,Sb,1700,3,0.0,6.4477
328,Sb,1700,4,12.959778000000002,6.613
328,Sb,1700,5,77.436294,6.613
33,Pb,503,1,0.0,27.4707
33,Pb,503,2,221.52348,30.7672
33,Pb,503,3,307.23198,32.9648
33,Pb,503,4,0.0,32.9648
33,Pb,503,5,2529.71928,21.9765
330,Ct,8318,1,0.0,12.3148
330,Ec,8318,1,427.0787775,2.0064
330,Ct,8318,2,12.254268,15.9641
330,Ct,8318,3,355.745442,16.6593
330,Ct,8318,4,552.556602,17.3854
330,Ct,8318,5,0.0,18.3511
331,Ec,1700,1,51.2775225,2.206
331,Sb,1700,1,0.0,6.3422
331,Sb,1700,2,0.0,7.9967
331,Sb,1700,3,0.0,11.0299
331,Sb,1700,4,21.615906000000003,11.0299
331,Sb,1700,5,129.15762600000002,11.0299
332,Ec,1700,1,216.95742000000004,5.7891
332,Sb,1700,1,0.0,3.7755
332,Sb,1700,2,0.0,6.0408
332,Sb,1700,3,0.0,11.5781
332,Sb,1700,4,19.730646,12.5849
332,Sb,1700,5,117.892866,12.5849
333,Ec,1700,1,300.87774,3.7936
333,Sb,1700,1,0.0,15.1743
333,Sb,1700,2,0.0,18.9679
333,Sb,1700,3,0.0,18.9679
333,Sb,1700,4,49.562993999999996,18.9679
333,Sb,1700,5,296.145252,18.9679
334,Ec,1700,1,29.847690000000004,2.7546
334,Sb,1700,1,0.0,1.4498
334,Sb,1700,2,0.0,3.1896
334,Sb,1700,3,0.0,4.7843
334,Sb,1700,4,11.364989999999999,5.7992
334,Sb,1700,5,67.907112,5.7992
335,Ec,19700,1,962.302545,22.5397
335,Sb,19700,1,0.0,22.5397
335,Sb,19700,2,0.0,45.0793
335,Sb,19700,3,0.0,45.0793
335,Sb,19700,4,88.344204,45.0793
335,Sb,19700,5,527.867574,45.0793
336,Sb,700,1,0.0,8.0159
336,Sb,700,2,0.0,9.6858
336,Sb,700,3,26.181792,13.3598
336,Sb,700,4,156.43937400000002,13.3598
336,Sb,700,5,81.020238,13.3598
337,Ec,1700,1,45.161280000000005,3.2637
337,Sb,1700,1,0.0,1.9582
337,Sb,1700,2,0.0,3.1005
337,Sb,1700,3,0.0,6.0378
337,Sb,1700,4,12.792,6.5274
337,Sb,1700,5,76.433916,6.5274
338,Ec,2700,1,26.930137500000004,1.9743
338,Sb,2700,1,0.0,0.5758
338,Sb,2700,2,0.0,1.4807
338,Sb,2700,3,0.0,2.9614
338,Sb,2700,4,6.448416000000001,3.2904
338,Sb,2700,5,38.530128,3.2904
339,Ec,1700,1,745.25373,20.9329
339,Sb,1700,1,0.0,23.7874
339,Sb,1700,2,0.0,42.8174
339,Sb,1700,3,0.0,47.5749
339,Sb,1700,4,74.58789,47.5749
339,Sb,1700,5,445.67172000000005,47.5749
34,Ec,1503,1,1977.3448650000003,57.1118
34,Pb,1503,1,0.0,39.2644
34,Pb,1503,2,0.0,82.0982
34,Pb,1503,3,715.3250999999999,107.0846
34,Pb,1503,4,1147.94688,110.6541
34,Pb,1503,5,0.0,135.6405
340,Ec,3700,1,6.935557500000001,0.0795
340,Sb,3700,1,0.0,0.2584
340,Sb,3700,2,0.0,0.4571
340,Sb,3700,3,0.0,0.9539
340,Sb,3700,4,1.5578940000000001,0.9937
340,Sb,3700,5,14.129622,0.9937
340,Pb,503700,1,0.0,1.3608
340,Pb,503700,2,3.78834,1.5785
340,Pb,503700,3,8.45844,1.9595
340,Pb,503700,4,84.38844,1.9595
340,Sb,503700,4,0.0,0.1089
340,Sb,503700,5,0.0,0.8709
341,Ec,3,1,994.1310225000001,53.0256
341,Ec,3,2,1506.8556225000002,53.0256
341,Ec,3,3,1371.7397250000001,53.0256
341,Ec,3,4,1933.67871,53.0256
341,Ec,3,5,0.0,53.0256
342,Ec,19700,1,634.9153950000001,13.361
342,Sb,19700,1,0.0,53.4441
342,Sb,19700,2,0.0,66.8051
342,Sb,19700,3,0.0,66.8051
342,Sb,19700,4,104.736996,66.8051
342,Sb,19700,5,625.816542,66.8051
343,Ec,1700,1,12.849232500000001,0.6947
343,Sb,1700,1,0.0,0.3242
343,Sb,1700,2,0.0,0.5095
343,Sb,1700,3,0.0,1.2969
343,Sb,1700,4,3.630744,1.3895
343,Sb,1700,5,21.693984,1.3895
344,Ec,1700,1,669.6184275,50.6875
344,Sb,1700,1,0.0,60.3423
344,Sb,1700,2,0.0,120.6846
344,Sb,1700,3,0.0,120.6846
344,Sb,1700,4,189.20928,120.6846
344,Sb,1700,5,1130.5490040000002,120.6846
345,Sb,700,1,0.0,117.3328
345,Sb,700,2,0.0,117.3328
345,Sb,700,3,183.95442,117.3328
345,Sb,700,4,1099.150494,117.3328
345,Sb,700,5,569.2519560000001,117.3328
346,Ec,1700,1,468.85176,52.0381
346,Sb,1700,1,0.0,45.2505
346,Sb,1700,2,0.0,113.1263
346,Sb,1700,3,0.0,113.1263
346,Sb,1700,4,177.359364,113.1263
346,Sb,1700,5,1059.744114,113.1263
348,Ec,1700,1,203.51844000000003,19.1637
348,Sb,1700,1,0.0,44.7153
348,Sb,1700,2,0.0,63.879
348,Sb,1700,3,0.0,63.879
348,Sb,1700,4,443.34825600000005,63.879
348,Sb,1700,5,261.086202,63.879
35,Pb,500601,1,0.0,20.7477
35,Pb,500601,2,218.21736,23.1886
35,Pb,500601,3,2168.99244,9.7636
35,Qr,500601,3,0.0,36.6136
35,Qr,500601,4,0.0,61.0227
35,Qr,500601,5,0.8267220000000001,61.0227
350,Ec,1700,1,239.51781000000003,19.1581
350,Sb,1700,1,0.0,14.9933
350,Sb,1700,2,0.0,33.3184
350,Sb,1700,3,0.0,40.8151
350,Sb,1700,4,65.29575000000001,41.648
350,Sb,1700,5,390.150462,41.648
351,Ec,1700,1,210.49335,10.0797
351,Sb,1700,1,0.0,15.1196
351,Sb,1700,2,0.0,23.9394
351,Sb,1700,3,0.0,30.2392
351,Sb,1700,4,49.384452,31.4992
351,Sb,1700,5,295.078134,31.4992
351,Pb,503,1,0.0,3.7068
351,Pb,503,2,0.0,4.7177
351,Pb,503,3,0.0,5.2232
351,Pb,503,4,81.68436,3.5383
351,Pb,503,5,0.0,3.3698
352,Sb,700,1,0.0,27.298
352,Sb,700,2,0.0,28.9037
352,Sb,700,3,62.937888,32.1153
352,Sb,700,4,376.061712,32.1153
352,Sb,700,5,194.763036,32.1153
354,Ec,3,1,179.06042250000002,9.6201
354,Ec,3,2,180.35919,9.6201
354,Ec,3,3,164.287575,9.6201
354,Ec,3,4,0.0,9.6201
354,Ec,3,5,261.528885,9.6201
355,Ec,28700,1,428.0815575,4.902
355,Sb,28700,1,0.0,15.3187
355,Sb,28700,2,0.0,18.9952
355,Sb,28700,3,0.0,24.5099
355,Sb,28700,4,48.033336000000006,24.5099
355,Sb,28700,5,287.00536800000003,24.5099
356,Ec,1700,1,130.83295500000003,9.8556
356,Sb,1700,1,0.0,22.1751
356,Sb,1700,2,0.0,29.5668
356,Sb,1700,3,0.0,32.852
356,Sb,1700,4,64.38159,32.852
356,Sb,1700,5,384.6882,32.852
357,Sb,700,1,0.0,47.8711
357,Sb,700,2,0.0,51.0625
357,Sb,700,3,83.391516,53.1901
357,Sb,700,4,498.274608,53.1901
357,Sb,700,5,258.057306,53.1901
358,Ec,1700,1,513.5252175,6.5163
358,Sb,1700,1,0.0,26.0652
358,Sb,1700,2,0.0,31.767
358,Sb,1700,3,0.0,38.2833
358,Sb,1700,4,63.851580000000006,40.7269
358,Sb,1700,5,381.521244,40.7269
359,Ct,319,1,0.0,1.8526
359,Ct,319,2,2.9803800000000003,4.8631
359,Ct,319,3,86.520798,5.7894
359,Ct,319,4,134.387214,5.7894
359,Ct,319,5,0.0,5.7894
360,Sb,700,1,0.0,15.9648
360,Sb,700,2,0.0,18.0935
360,Sb,700,3,41.716116,21.2864
360,Sb,700,4,249.258828,21.2864
360,Sb,700,5,129.09156000000002,21.2864
361,Sb,700,1,0.0,15.4404
361,Sb,700,2,0.0,18.4288
361,Sb,700,3,39.044226,24.9038
361,Sb,700,4,233.29417800000002,24.9038
361,Sb,700,5,120.82348200000001,24.9038
363,Ec,2503,1,482.845725,10.3371
363,Pb,2503,1,0.0,14.4719
363,Pb,2503,2,0.0,26.8764
363,Pb,2503,3,141.41147999999998,32.045
363,Pb,2503,4,231.96443999999997,38.2473
363,Pb,2503,5,0.0,49.6181
364,Ec,3,1,554.1438825,35.2341
364,Ec,3,2,569.0082600000001,35.2341
364,Ec,3,3,516.091095,35.2341
364,Ec,3,4,834.7832325,35.2341
364,Ec,3,5,0.0,35.2341
366,Ec,1700,1,166.800465,3.5151
366,Sb,1700,1,0.0,7.7332
366,Sb,1700,2,0.0,10.5453
366,Sb,1700,3,0.0,17.5755
366,Sb,1700,4,27.554904,17.5755
366,Sb,1700,5,164.64396,17.5755
368,Ec,3,1,454.98429000000004,27.4828
368,Ec,3,2,467.67699,27.4828
368,Ec,3,3,424.22892750000005,28.206
368,Ec,3,4,686.3819175000001,28.9292
368,Ec,3,5,0.0,26.0363
369,Ec,3,1,668.3083200000001,41.4752
369,Ec,3,2,681.947235,42.5386
369,Ec,3,3,618.0595650000001,41.4752
369,Ec,3,4,1002.8213775,42.5386
369,Ec,3,5,0.0,40.4117
37,Ec,3,1,257.03433,8.7071
37,Ec,3,2,382.80870000000004,8.7071
37,Ec,3,3,350.48349,8.7071
37,Ec,3,4,0.0,8.7071
37,Ec,3,5,486.6411825,8.7071
370,Ec,3,1,715.8916350000001,53.4297
370,Ec,3,2,746.5469625000001,53.4297
370,Ec,3,3,674.4168,53.4297
370,Ec,3,4,1109.0009025000002,53.4297
370,Ec,3,5,0.0,53.4297
371,Pb,503,1,0.0,18.7072
371,Pb,503,2,0.0,24.0521
371,Pb,503,3,179.589,30.7332
371,Pb,503,4,283.81476,34.7419
371,Pb,503,5,2167.89582,41.4231
372,Ec,3,1,0.0,34.6129
372,Ec,3,2,642.2033025000001,34.6129
372,Ec,3,3,584.0934975,34.6129
372,Ec,3,4,503.21898000000004,35.5005
372,Ec,3,5,642.2033025000001,35.5005
373,Ec,3,1,289.4936625,29.0924
373,Ec,3,2,265.3838775,29.0924
373,Ec,3,3,0.0,27.3811
373,Ec,3,4,226.45662750000002,29.0924
373,Ec,3,5,541.7604675,28.2367
374,Pb,503,1,0.0,7.5458
374,Pb,503,2,0.0,11.0672
374,Pb,503,3,66.40302,14.5885
374,Pb,503,4,109.56498,17.1038
374,Pb,503,5,810.11682,19.116
375,Ec,3,1,314.1315,38.0608
375,Ec,3,2,703.0006200000001,37.1958
375,Ec,3,3,638.7730200000001,38.0608
375,Ec,3,4,975.6761850000001,37.1958
375,Ec,3,5,903.2740650000001,37.1958
376,Ec,1700,1,211.84632000000002,10.8151
376,Sb,1700,1,0.0,43.2603
376,Sb,1700,2,0.0,54.0754
376,Sb,1700,3,0.0,54.0754
376,Sb,1700,4,375.306828,54.0754
376,Sb,1700,5,221.016822,54.0754
377,Ec,1700,1,871.3181475,47.249
377,Sb,1700,1,0.0,37.7992
377,Sb,1700,2,0.0,94.4979
377,Sb,1700,3,0.0,94.4979
377,Sb,1700,4,655.857228,94.4979
377,Sb,1700,5,386.231898,94.4979
378,Ec,3,1,317.7370125,19.1925
378,Ec,3,2,326.260035,19.1925
378,Ec,3,3,295.57723500000003,19.6976
378,Ec,3,4,478.65107250000005,20.2026
378,Ec,3,5,0.0,18.6874
379,Pb,503,1,0.0,10.1987
379,Pb,503,2,33.85956,14.958
379,Pb,503,3,176.23296000000002,19.7174
379,Pb,503,4,219.88326,21.0772
379,Pb,503,5,1669.31766,25.8366
38,Ct,1317,1,0.0,14.1087
38,Ec,1317,1,1749.0907800000002,12.9098
38,Ct,1317,2,0.0,37.9926
38,Ct,1317,3,28.370316,39.1879
38,Ct,1317,4,823.599504,41.0783
38,Ct,1317,5,1279.244304,43.0693
380,Ec,1700,1,139.31811000000002,11.9998
380,Sb,1700,1,0.0,7.1999
380,Sb,1700,2,0.0,15.8398
380,Sb,1700,3,0.0,23.5197
380,Sb,1700,4,166.56829800000003,23.9997
380,Sb,1700,5,98.091474,23.9997
381,Ec,2,1,17.028022500000002,3.8601
381,Ec,2,2,15.750990000000002,3.7611
381,Ec,2,3,13.563517500000001,3.959
381,Ec,2,4,60.6623175,3.959
381,Ec,2,5,55.05043500000001,3.8601
382,Rp,802,1,0.0,23.2124
382,Rp,802,2,0.0,22.6321
382,Rp,802,3,0.0,15.6684
382,Rp,802,4,0.0,9.285
382,Rp,802,5,0.0,7.544
383,Sb,700,1,0.0,19.7103
383,Sb,700,2,0.0,22.8894
383,Sb,700,3,49.84161,25.4326
383,Sb,700,4,297.809772,25.4326
383,Sb,700,5,154.236186,25.4326
384,Pb,503,1,0.0,6.6981
384,Pb,503,2,0.0,8.6118
384,Pb,503,3,0.0,10.5256
384,Pb,503,4,70.61706,12.4393
384,Pb,503,5,592.20732,14.3531
385,Pb,503,1,0.0,7.446
385,Pb,503,2,0.0,10.9209
385,Pb,503,3,105.13806,14.3957
385,Pb,503,4,149.21862,15.3885
385,Pb,503,5,1106.7793199999999,18.3669
386,Ec,3,1,145.5356025,9.9756
386,Ec,3,2,224.34819750000003,10.2023
386,Ec,3,3,203.382495,10.6557
386,Ec,3,4,290.45898,10.6557
386,Ec,3,5,0.0,10.2023
387,Ec,3,1,979.0532775,55.1801
387,Ec,3,2,994.1292675000001,57.8078
387,Ec,3,3,905.44689,59.1216
387,Ec,3,4,0.0,57.8078
387,Ec,3,5,1438.4279025,56.4939
388,Sb,700,1,0.0,45.7574
388,Sb,700,2,0.0,45.7574
388,Sb,700,3,89.67309,45.7574
388,Sb,700,4,535.8079740000001,45.7574
388,Sb,700,5,277.495842,45.7574
389,Ec,1700,1,342.72173250000003,5.442
389,Sb,1700,1,0.0,15.2375
389,Sb,1700,2,0.0,19.0469
389,Sb,1700,3,0.0,27.2099
389,Sb,1700,4,42.659604,27.2099
389,Sb,1700,5,254.896512,27.2099
39,Ec,1700,1,754.7738625000001,56.1096
39,Sb,1700,1,0.0,20.0391
39,Sb,1700,2,0.0,100.1957
39,Sb,1700,3,0.0,100.1957
39,Sb,1700,4,695.401902,100.1957
39,Sb,1700,5,409.51965600000005,100.1957
390,Ct,1319,1,0.0,6.3126
390,Ec,1319,1,369.1386,6.6449
390,Ct,1319,2,8.55192,12.293
390,Ct,1319,3,248.265264,13.2897
390,Ct,1319,4,385.614528,13.2897
390,Ct,1319,5,0.0,13.2897
391,Ec,3,1,492.211485,52.6361
391,Ec,3,2,646.460865,52.6361
391,Ec,3,3,0.0,53.9199
391,Ec,3,4,586.6675425000001,51.3523
391,Ec,3,5,1074.5462025000002,50.0685
393,Ec,3,1,257.9769,39.492
393,Ec,3,2,239.43762,39.492
393,Ec,3,3,204.94431,39.492
393,Ec,3,4,917.004105,39.492
393,Ec,3,5,0.0,39.492
394,Ec,1700,1,409.63414500000005,29.6032
394,Sb,1700,1,0.0,32.5635
394,Sb,1700,2,0.0,60.6865
394,Sb,1700,3,0.0,74.008
394,Sb,1700,4,116.02968,74.008
394,Sb,1700,5,693.292002,74.008
395,Pb,503,1,0.0,4.41
395,Pb,503,2,0.0,5.2921
395,Pb,503,3,0.0,6.1741
395,Pb,503,4,45.33522,7.0561
395,Pb,503,5,357.74268,7.9381
396,Ec,3,1,65.1896775,11.362
396,Ec,3,2,90.69036750000001,11.362
396,Ec,3,3,81.1036125,11.362
396,Ec,3,4,0.0,11.362
396,Ec,3,5,160.48165500000002,11.362
397,Ec,3,1,100.88273250000002,11.8825
397,Ec,3,2,130.82674500000002,11.8825
397,Ec,3,3,0.0,11.6185
397,Ec,3,4,118.5283125,11.6185
397,Ec,3,5,218.341575,11.6185
398,Ec,3,1,244.57497750000002,52.9521
398,Ec,3,2,227.53953,51.7207
398,Ec,3,3,194.53081500000002,54.1835
398,Ec,3,4,859.4864775000001,52.9521
398,Ec,3,5,0.0,52.9521
399,Ec,5700,1,391.04741250000006,7.5532
399,Sb,5700,1,0.0,27.1915
399,Sb,5700,2,0.0,33.234
399,Sb,5700,3,0.0,37.7659
399,Sb,5700,4,59.20941,37.7659
399,Sb,5700,5,353.783742,37.7659
4,Pb,500602,1,0.0,40.403
4,Pb,500602,2,0.0,56.5642
4,Pb,500602,3,240.80184,78.1125
4,Pb,500602,4,2739.32292,24.2418
4,Qr,500602,4,0.0,94.2737
4,Qr,500602,5,0.0,134.6766
40,Ec,2700,1,572.0494725,9.2824
40,Sb,2700,1,0.0,37.1295
40,Sb,2700,2,0.0,46.4119
40,Sb,2700,3,0.0,46.4119
40,Sb,2700,4,322.118784,46.4119
40,Sb,2700,5,189.69459600000002,46.4119
400,Qr,601,1,0.0,42.4182
400,Qr,601,2,0.0,42.4182
400,Qr,601,3,0.836784,42.4182
400,Qr,601,4,1.959516,42.4182
400,Qr,601,5,109.49031599999999,42.4182
401,Ec,1700,1,491.16334500000005,13.7195
401,Sb,1700,1,0.0,13.7195
401,Sb,1700,2,0.0,27.4389
401,Sb,1700,3,0.0,33.8414
401,Sb,1700,4,71.69799,36.5853
401,Sb,1700,5,428.4042360000001,36.5853
402,Ec,1700,1,441.44662500000004,16.441
402,Sb,1700,1,0.0,16.441
402,Sb,1700,2,0.0,31.2379
402,Sb,1700,3,0.0,32.882
402,Sb,1700,4,64.44055800000001,32.882
402,Sb,1700,5,385.040136,32.882
403,Ec,1700,1,140.32095750000002,12.9388
403,Sb,1700,1,0.0,4.7442
403,Sb,1700,2,0.0,13.8014
403,Sb,1700,3,0.0,19.8394
403,Sb,1700,4,33.809022000000006,21.5646
403,Sb,1700,5,202.01305800000003,21.5646
404,Ec,1700,1,1109.8931850000001,90.3774
404,Sb,1700,1,0.0,29.154
404,Sb,1700,2,0.0,145.7701
404,Sb,1700,3,0.0,145.7701
404,Sb,1700,4,228.538284,145.7701
404,Sb,1700,5,1365.544674,145.7701
405,Ec,1700,1,114.26994000000002,8.8229
405,Sb,1700,1,0.0,11.0286
405,Sb,1700,2,0.0,16.5429
405,Sb,1700,3,0.0,22.0572
405,Sb,1700,4,43.226508,22.0572
405,Sb,1700,5,258.283974,22.0572
406,Pb,500700,1,0.0,10.1063
406,Pb,500700,2,0.0,13.4751
406,Pb,500700,3,382.01898,17.5176
406,Sb,500700,4,0.0,26.9502
406,Sb,500700,5,0.0,30.9927
407,Pb,500700,1,0.0,25.5762
407,Pb,500700,2,234.37055999999998,31.3889
407,Pb,500700,3,1830.32256,29.0638
407,Sb,500700,3,0.0,11.6255
407,Sb,500700,4,0.0,58.1276
407,Sb,500700,5,0.0,58.1276
408,Ec,3,1,1434.2024025,82.4494
408,Ec,3,2,1353.5762175,82.4494
408,Ec,3,3,0.0,82.4494
408,Ec,3,4,1187.2661400000002,82.4494
408,Ec,3,5,2651.881005,82.4494
409,Ec,1700,1,619.5381525,68.9875
409,Sb,1700,1,0.0,59.9892
409,Sb,1700,2,0.0,149.9729
409,Sb,1700,3,0.0,149.9729
409,Sb,1700,4,1040.8780980000001,149.9729
409,Sb,1700,5,612.969318,149.9729
41,Ec,5700,1,240.75238500000003,3.7693
41,Sb,5700,1,0.0,13.1926
41,Sb,5700,2,0.0,16.9619
41,Sb,5700,3,0.0,22.6158
41,Sb,5700,4,163.50383399999998,23.087
41,Sb,5700,5,96.286788,23.5581
410,Ec,3503,1,716.6539799999999,18.7203
410,Pb,3503,1,0.0,16.046
410,Pb,3503,2,0.0,30.7548
410,Pb,3503,3,182.92428,40.115
410,Pb,3503,4,300.06,48.138
410,Pb,3503,5,0.0,54.8238
411,Sb,700,1,0.0,60.0562
411,Sb,700,2,0.0,60.0562
411,Sb,700,3,117.695058,60.0562
411,Sb,700,4,703.24254,60.0562
411,Sb,700,5,364.210548,60.0562
412,Ec,2700,1,20.8394775,1.1482
412,Sb,2700,1,0.0,0.3827
412,Sb,2700,2,0.0,0.8292
412,Sb,2700,3,0.0,1.7861
412,Sb,2700,4,5.000346,1.9136
412,Sb,2700,5,29.877588000000003,1.9136
413,Ec,1700,1,466.05051000000003,26.0851
413,Sb,1700,1,0.0,130.4256
413,Sb,1700,2,0.0,163.032
413,Sb,1700,3,0.0,163.032
413,Sb,1700,4,255.601632,163.032
413,Sb,1700,5,1527.251622,163.032
414,Ec,3,1,364.1033025,17.8199
414,Ec,3,2,343.39936500000005,17.2958
414,Ec,3,3,0.0,17.2958
414,Ec,3,4,301.30852500000003,20.9646
414,Ec,3,5,673.237305,19.3922
416,Pb,503,1,0.0,2.2431
416,Pb,503,2,0.0,2.2431
416,Pb,503,3,0.0,2.2431
416,Pb,503,4,11.170679999999999,3.1403
416,Pb,503,5,264.32772,2.6917
417,Pb,503,1,0.0,15.9131
417,Pb,503,2,0.0,20.4597
417,Pb,503,3,233.9226,23.8697
417,Pb,503,4,404.42015999999995,29.5529
417,Pb,503,5,2409.47118,32.9629
418,Pb,503,1,0.0,8.9341
418,Pb,503,2,0.0,11.1676
418,Pb,503,3,0.0,14.8901
418,Pb,503,4,103.18836,18.6126
418,Pb,503,5,924.2282399999999,20.1016
419,Pb,503,1,0.0,12.8639
419,Pb,503,2,0.0,16.5393
419,Pb,503,3,190.75320000000002,22.9712
419,Pb,503,4,295.5021,26.6466
419,Pb,503,5,1979.75364,32.1597
42,Ec,3,1,189.0591975,7.7874
42,Ec,3,2,0.0,7.7874
42,Ec,3,3,169.2596925,7.7874
42,Ec,3,4,154.54145250000002,7.7874
42,Ec,3,5,272.2873725,7.7874
420,Ec,3,1,622.2258,23.2036
420,Ec,3,2,918.862785,25.313
420,Ec,3,3,840.550635,25.313
420,Ec,3,4,0.0,24.6099
420,Ec,3,5,1170.410985,23.9067
421,Pb,503,1,0.0,2.1697
421,Pb,503,2,0.0,3.2545
421,Pb,503,3,23.83926,3.9325
421,Pb,503,4,36.2064,4.0681
421,Pb,503,5,259.62845999999996,3.1189
422,Pb,503,1,0.0,9.0575
422,Pb,503,2,0.0,11.1477
422,Pb,503,3,0.0,14.6314
422,Pb,503,4,104.51010000000001,16.7216
422,Pb,503,5,862.83522,18.8118
423,Ec,1503,1,476.72928,22.2691
423,Pb,1503,1,0.0,16.7018
423,Pb,1503,2,0.0,25.9806
423,Pb,1503,3,0.0,33.4036
423,Pb,1503,4,273.9099,42.6824
423,Pb,1503,5,0.0,44.5382
424,Rp,800,1,0.0,40.9905
424,Rp,800,2,0.0,40.9905
424,Rp,800,3,0.0,40.9905
424,Rp,800,4,0.0,40.9905
424,Rp,800,5,0.0,36.0716
426,Ec,3,1,224.9498925,17.9601
426,Ec,3,2,255.93097500000002,17.9601
426,Ec,3,3,230.33787750000002,19.4567
426,Ec,3,4,387.93748500000004,18.459
426,Ec,3,5,353.58889500000004,18.459
427,Pb,503,1,0.0,12.3261
427,Pb,503,2,0.0,15.4076
427,Pb,503,3,0.0,18.4892
427,Pb,503,4,159.00683999999998,22.5979
427,Pb,503,5,1239.39054,25.6794
428,Pb,503,1,0.0,8.1111
428,Pb,503,2,0.0,9.5858
428,Pb,503,3,0.0,11.7979
428,Pb,503,4,107.50836,14.7474
428,Pb,503,5,932.62398,16.9595
429,Pb,503,1,0.0,10.4368
429,Pb,503,2,0.0,12.3344
429,Pb,503,3,0.0,16.1296
429,Pb,503,4,138.33468,19.9247
429,Pb,503,5,1169.29818,23.7199
43,Pb,503,1,0.0,5.6911
43,Pb,503,2,28.00032,5.6911
43,Pb,503,3,145.8066,5.6911
43,Pb,503,4,188.14860000000002,5.6911
