UG,species,Presc,period,Vremovido(ton),Rait
1266,Ec,36,5,757.7315100000001,32.1794
1267,Ec,35,1,949.532355,25.5302
1267,Ec,35,2,711.7184475,35.7423
1267,Ec,35,3,0.0,28.0832
1267,Ec,35,4,641.9252700000001,31.9128
1267,Ec,35,5,552.3142275,38.2953
1268,Ec,36,1,974.957445,20.4877
1268,Ec,36,2,0.0,39.8372
1268,Ec,36,3,729.1053,29.5933
1268,Ec,36,4,659.95938,33.0079
1268,Ec,36,5,566.228205,31.8697
1269,Ec,37,1,531.7529850000001,24.4274
1269,Ec,37,2,726.6702375000001,26.1722
1269,Ec,37,3,669.5494425,23.5549
1269,Ec,37,4,587.6959725,24.4274
1269,Ec,37,5,726.6702375000001,26.1722
127,Pb,503,1,0.0,8.7381
127,Pb,503,2,0.0,14.8548
127,Pb,503,3,116.39165999999999,16.6024
127,Pb,503,4,195.03467999999998,20.0977
127,Pb,503,5,1406.6615399999998,22.7191
1270,Pb,503,1,0.0,27.9115
1270,Pb,503,2,0.0,44.6584
1270,Pb,503,3,322.65672,55.823
1270,Pb,503,4,494.59139999999996,65.1268
1270,Pb,503,5,3445.39302,50.2407
1271,Ec,3,1,418.933215,25.3755
1271,Ec,3,2,677.2873050000001,25.3755
1271,Ec,3,3,0.0,29.6047
1271,Ec,3,4,618.0513975,35.9486
1271,Ec,3,5,1080.5194800000002,30.662
1272,Ec,34,1,25.951455,32.3301
1272,Ec,34,2,471.25516500000003,28.835
1272,Ec,34,3,425.840085,28.835
1272,Ec,34,4,369.80853750000006,32.3301
1272,Ec,34,5,471.25516500000003,28.835
1272,Pb,501,1,0.0,5.026
1272,Pb,501,2,21.486299999999996,5.026
1272,Pb,501,3,0.0,3.4554
1272,Pb,501,4,0.0,4.7119
1272,Pb,501,5,0.0,5.3402
1273,Ec,46,1,143.460315,21.401
1273,Ec,46,2,594.7625475,22.1389
1273,Ec,46,3,547.938675,21.401
1273,Ec,46,4,481.189815,22.8769
1273,Ec,46,5,594.7625475,22.1389
1274,Ec,19,1,423.57303,33.5037
1274,Ec,19,2,376.50933000000003,34.4092
1274,Ec,19,3,567.208845,31.6927
1274,Ec,19,4,517.08915,32.5982
1274,Ec,19,5,450.466515,34.4092
1275,Ec,19,1,331.65355500000004,27.691
1275,Ec,19,2,299.06334000000004,28.4011
1275,Ec,19,3,449.07426000000004,27.691
1275,Ec,19,4,409.774275,27.691
1275,Ec,19,5,358.01331749999997,28.4011
1276,Ec,20,1,588.5603100000001,35.0647
1276,Ec,20,2,743.9843925000001,36.2335
1276,Ec,20,3,1050.88779,37.4023
1276,Ec,20,4,968.8365450000001,36.2335
1276,Ec,20,5,0.0,35.0647
1277,Ec,20,1,188.02692000000002,12.6957
1277,Ec,20,2,237.6801225,12.6957
1277,Ec,20,3,335.72630250000003,13.8159
1277,Ec,20,4,309.51342000000005,12.3223
1277,Ec,20,5,0.0,12.3223
1278,Pb,503,1,0.0,6.3572
1278,Pb,503,2,0.0,11.4429
1278,Pb,503,3,0.0,12.7143
1278,Pb,503,4,94.21319999999999,15.2572
1278,Pb,503,5,797.18838,17.8001
1279,Ec,34,1,138.8036925,25.8841
1279,Ec,34,2,341.18529750000005,28.7602
1279,Ec,34,3,305.75643750000006,24.4461
1279,Ec,34,4,264.9888675,25.8841
1279,Ec,34,5,341.18529750000005,28.7602
128,Ec,6,1,210.42605250000003,22.2673
128,Ec,6,2,370.6188075,23.4393
128,Ec,6,3,336.2070375,23.4393
128,Ec,6,4,524.878515,23.4393
128,Ec,6,5,483.74259750000004,23.4393
1280,Ec,35,1,161.19081,29.3384
1280,Ec,35,2,377.18649000000005,30.0207
1280,Ec,35,3,339.88234500000004,28.6561
1280,Ec,35,4,292.44618,29.3384
1280,Ec,35,5,0.0,30.0207
1281,Ec,20,1,365.6370375,23.7061
1281,Ec,20,2,514.4521275000001,23.7061
1281,Ec,20,3,650.0658375,23.1135
1281,Ec,20,4,603.261135,23.7061
1281,Ec,20,5,531.653895,23.7061
1282,Ec,21502,1,3177.7668225,59.7317
1282,Pb,21502,2,0.0,17.2908
1282,Pb,21502,3,77.33688,25.1502
1282,Pb,21502,4,406.49010000000004,31.4377
1282,Pb,21502,5,548.9031,33.0096
1283,Ec,19,1,560.2576275,26.8034
1283,Ec,19,2,802.0910925000002,28.5903
1283,Ec,19,3,1005.9307650000001,26.8034
1283,Ec,19,4,938.9893275000001,27.6968
1283,Ec,19,5,834.0540975000001,28.5903
1284,Ec,19,1,241.0294725,20.6107
1284,Ec,19,2,211.4659575,20.6107
1284,Ec,19,3,319.63356000000005,20.6107
1284,Ec,19,4,291.11346000000003,20.6107
1284,Ec,19,5,253.5504525,20.6107
1285,Ec,20,1,1001.3649975000001,42.814
1285,Ec,20,2,1025.92953,42.814
1285,Ec,20,3,1538.8942950000003,42.814
1285,Ec,20,4,1405.95696,42.814
1285,Ec,20,5,1219.5556425,42.814
1286,Ec,1,1,1423.7648775000002,28.2015
1286,Ec,1,2,1345.6514475000001,25.2841
1286,Ec,1,3,1170.3885075,25.2841
1286,Ec,1,4,1245.219885,29.174
1286,Ec,1,5,1165.13721,25.2841
1287,Ec,2,1,145.4895675,19.1205
1287,Ec,2,2,255.7801125,20.2793
1287,Ec,2,3,230.7496275,20.2793
1287,Ec,2,4,529.1597025,22.0175
1287,Ec,2,5,0.0,19.6999
1287,Pb,503,1,0.0,10.1843
1287,Pb,503,2,0.0,14.4277
1287,Pb,503,3,73.32666,17.8225
1287,Pb,503,4,184.84428,22.9146
1287,Pb,503,5,1417.1396399999999,19.5198
1288,Ec,36,1,579.3727500000001,63.287
1288,Ec,36,2,0.0,61.3093
1288,Ec,36,3,961.17138,59.3316
1288,Ec,36,4,855.709515,63.287
1288,Ec,36,5,726.2183925000002,65.2647
1289,Ec,35,1,137.48319,28.8854
1289,Ec,35,2,580.429125,29.626
1289,Ec,35,3,532.9349775000001,27.4041
1289,Ec,35,4,463.94336250000003,29.626
1289,Ec,35,5,580.429125,29.626
1289,Pb,501,1,466.73874,17.3417
1289,Pb,501,2,0.0,14.8643
1289,Pb,501,3,0.0,19.8191
1289,Pb,501,4,112.9686,29.7286
1289,Pb,501,5,1646.96334,30.9673
129,Ec,2,1,1898.7602175,47.995
129,Ec,2,2,1790.5079700000003,47.995
129,Ec,2,3,0.0,47.995
129,Ec,2,4,1552.6690875000002,49.1657
129,Ec,2,5,1663.2918000000002,47.995
1290,Ec,21,1,860.3392050000001,32.6535
1290,Ec,21,2,0.0,32.6535
1290,Ec,21,3,1043.2806750000002,37.0073
1290,Ec,21,4,1433.408805,32.6535
1290,Ec,21,5,1332.0195525000001,33.742
1291,Ec,34,1,898.1670825,47.2968
1291,Ec,34,2,1315.3251825,47.2968
1291,Ec,34,3,1213.164,48.8734
1291,Ec,34,4,1065.24315,48.8734
1291,Ec,34,5,1315.3251825,47.2968
1292,Ec,1,1,308.8584675,29.9886
1292,Ec,1,2,447.28976250000005,31.9234
1292,Ec,1,3,402.234255,30.956
1292,Ec,1,4,613.7990325000001,35.7929
1292,Ec,1,5,558.2959425,31.9234
1293,Ec,36502,1,558.3072825,21.6705
1293,Pb,36502,1,0.0,17.3364
1293,Pb,36502,2,0.0,28.1717
1293,Pb,36502,3,0.0,36.8399
1293,Pb,36502,4,327.65838,49.8422
1293,Pb,36502,5,2132.37996,45.5081
1294,Ec,19,1,408.09676500000006,31.9004
1294,Ec,19,2,367.08201,31.9004
1294,Ec,19,3,533.1917475,32.6599
1294,Ec,19,4,488.58815250000004,31.1408
1294,Ec,19,5,427.06608750000004,31.1408
1295,Ec,34,1,835.35003,35.7008
1295,Ec,34,2,1330.211025,32.6407
1295,Ec,34,3,1244.8352025000002,33.6607
1295,Ec,34,4,1110.5747325000002,36.7208
1295,Ec,34,5,1330.211025,32.6407
1296,Ec,34,1,663.1881075,29.2617
1296,Ec,34,2,1056.7114875,26.0104
1296,Ec,34,3,988.67817,26.8232
1296,Ec,34,4,881.6901975000001,29.2617
1296,Ec,34,5,1056.7114875,26.0104
1297,Ec,1,1,515.57445,30.4308
1297,Ec,1,2,799.0377300000001,34.4883
1297,Ec,1,3,737.4152925000001,35.5026
1297,Ec,1,4,1173.56526,37.5314
1297,Ec,1,5,1096.19487,33.4739
1297,Pb,503,1,0.0,16.3377
1297,Pb,503,2,0.0,19.6052
1297,Pb,503,3,194.74506,22.8727
1297,Pb,503,4,267.28427999999997,29.4078
1297,Pb,503,5,2058.54648,29.4078
1299,Ec,35,1,1037.8881675,16.6709
1299,Ec,35,2,808.7050800000001,22.2279
1299,Ec,35,3,0.0,18.8937
1299,Ec,35,4,757.3170600000001,20.5608
1299,Ec,35,5,674.7960825,23.3393
13,Pb,503,1,53.94018,19.7342
13,Pb,503,2,287.46155999999996,30.6976
13,Pb,503,3,351.2688,36.1794
13,Pb,503,4,0.0,46.0465
13,Pb,503,5,2647.0143,29.6013
130,Pb,503,1,0.0,6.4432
130,Pb,503,2,54.122640000000004,7.2486
130,Pb,503,3,75.06294,8.054
130,Pb,503,4,0.0,8.3224
130,Pb,503,5,618.06132,5.9062
1301,Ec,3,1,186.46321500000002,26.5966
1301,Ec,3,2,0.0,25.3876
1301,Ec,3,3,163.20629250000002,26.5966
1301,Ec,3,4,144.8456175,25.9921
1301,Ec,3,5,299.891565,25.3876
1303,Ec,36,1,1152.9107325000002,24.2272
1303,Ec,36,2,0.0,41.7246
1303,Ec,36,3,862.1845875000001,30.9569
1303,Ec,36,4,780.4178550000001,32.3029
1303,Ec,36,5,669.5785350000001,32.3029
1304,Ec,44,1,1948.5917550000001,109.5099
1304,Ec,44,2,3901.2901425,91.2582
1304,Ec,44,3,3636.4131225,88.2163
1304,Ec,44,4,3221.6443200000003,94.3002
1304,Ec,44,5,3901.2901425,97.3421
1306,Ec,34,1,748.0698975,16.1135
1306,Ec,34,2,582.503535,17.9039
1306,Ec,34,3,545.6438775,16.5611
1306,Ec,34,4,487.33305750000005,16.5611
1306,Ec,34,5,582.503535,17.9039
131,Pb,503,1,0.0,23.8282
131,Pb,503,2,207.30522,29.2437
131,Pb,503,3,321.03066,32.493
131,Pb,503,4,0.0,37.9085
131,Pb,503,5,2648.82768,23.8282
1311,Pb,503,1,0.0,5.0385
1311,Pb,503,2,0.0,6.0462
1311,Pb,503,3,71.34545999999999,7.5578
1311,Pb,503,4,104.59967999999999,9.5732
1311,Pb,503,5,825.61194,9.5732
1312,Ec,3317,1,2157.0968925,42.7201
1312,Ct,3317,2,0.0,59.3334
1312,Ct,3317,3,30.544878,59.3334
1312,Ct,3317,4,886.726386,59.3334
1312,Ct,3317,5,1377.2952960000002,59.3334
1314,Ec,20,1,88.94583000000002,10.8009
1314,Ec,20,2,79.46795250000001,11.161
1314,Ec,20,3,0.0,11.521
1314,Ec,20,4,149.45816250000001,10.8009
1314,Ec,20,5,132.20361000000003,11.161
1315,Ec,30,1,255.14514,27.5237
1315,Ec,30,2,389.52987750000005,29.3587
1315,Ec,30,3,502.23962250000005,27.5237
1315,Ec,30,4,450.21973500000007,27.5237
1315,Ec,30,5,383.33702250000005,26.6063
1318,Pb,503,1,0.0,5.6528
1318,Pb,503,2,0.0,5.6528
1318,Pb,503,3,0.0,5.6528
1318,Pb,503,4,0.0,5.6528
1318,Pb,503,5,404.96304,5.6528
1319,Ec,21,1,602.948475,25.7896
1319,Ec,21,2,0.0,31.6508
1319,Ec,21,3,529.3602450000001,38.6844
1319,Ec,21,4,754.8724800000001,35.1676
1319,Ec,21,5,683.6580900000001,30.4786
132,Pb,503,1,0.0,10.4637
132,Pb,503,2,123.05297999999999,18.8346
132,Pb,503,3,165.32627999999997,20.9274
132,Pb,503,4,0.0,24.4153
132,Pb,503,5,1343.9560199999999,18.1371
1320,Ec,36,1,506.69536500000004,26.0344
1320,Ec,36,2,0.0,30.9934
1320,Ec,36,3,582.4277325,27.894
1320,Ec,36,4,535.9840875000001,27.894
1320,Ec,36,5,466.94637,27.894
1320,Pb,503,1,0.0,2.4868
1320,Pb,503,2,0.0,2.8183
1320,Pb,503,3,0.0,4.1446
1320,Pb,503,4,80.3727,2.9841
1320,Pb,503,5,0.0,2.4868
1321,Ec,2,1,0.0,13.1066
1321,Ec,2,2,171.96266250000002,11.8779
1321,Ec,2,3,152.33352750000003,11.8779
1321,Ec,2,4,129.93966,12.2874
1321,Ec,2,5,171.96266250000002,12.2874
1322,Ec,19,1,72.07272,7.08
1322,Ec,19,2,63.935527500000006,7.08
1322,Ec,19,3,91.963755,7.08
1322,Ec,19,4,82.53488250000001,6.6973
1322,Ec,19,5,71.556075,7.08
1323,Ec,20,1,807.0364125000001,11.2386
1323,Ec,20,2,679.8245625000001,12.1031
1323,Ec,20,3,0.0,12.9676
1323,Ec,20,4,628.764795,12.5353
1323,Ec,20,5,588.7922400000001,12.5353
1324,Ec,21502,1,2321.8557525,40.8957
1324,Pb,21502,2,0.0,20.4479
1324,Pb,21502,3,55.89084,30.6718
1324,Pb,21502,4,293.76774,34.0798
1324,Pb,21502,5,396.68868,34.0798
1326,Ec,1,1,43.51212,2.0926
1326,Ec,1,2,39.5508825,1.8197
1326,Ec,1,3,36.725805,1.8197
1326,Ec,1,4,59.7255525,2.0017
1326,Ec,1,5,56.0099475,1.6832
1326,Pb,503,1,0.0,2.047
1326,Pb,503,2,5.92434,3.0103
1326,Pb,503,3,32.80062,3.6124
1326,Pb,503,4,40.4589,4.4553
1326,Pb,503,5,294.9165,4.2145
1328,Ec,1,1,50.01345,10.1466
1328,Ec,1,2,92.2222125,10.1466
1328,Ec,1,3,83.3026275,10.3826
1328,Ec,1,4,191.29338,9.9107
1328,Ec,1,5,176.63980500000002,9.9107
1328,Pb,503,1,0.0,3.4563
1328,Pb,503,2,0.0,5.8758
1328,Pb,503,3,29.447999999999997,8.2952
1328,Pb,503,4,71.75358,9.3321
1328,Pb,503,5,586.88616,9.3321
1329,Ec,35,1,226.37448,11.3583
1329,Ec,35,2,170.2852875,11.6572
1329,Ec,35,3,0.0,11.6572
1329,Ec,35,4,153.94272750000002,11.6572
1329,Ec,35,5,132.95967750000003,11.9561
133,Pb,503,1,0.0,1.0635
133,Pb,503,2,12.46368,1.9142
133,Pb,503,3,16.419719999999998,2.1269
133,Pb,503,4,0.0,2.4814
133,Pb,503,5,135.61164,1.8433
1330,Ec,19,1,416.48816250000004,9.1981
1330,Ec,19,2,351.548235,9.6953
1330,Ec,19,3,324.3640275,9.9439
1330,Ec,19,4,304.05982500000005,9.6953
1330,Ec,19,5,271.50599250000005,9.6953
1331,Ec,35,1,172.89558,6.197
1331,Ec,35,2,129.98151000000001,6.8855
1331,Ec,35,3,0.0,6.197
1331,Ec,35,4,117.4326525,6.4265
1331,Ec,35,5,101.32053750000001,6.656
1333,Ec,35,1,499.09729500000003,26.1479
1333,Ec,35,2,599.6031750000001,27.6005
1333,Ec,35,3,0.0,25.4215
1333,Ec,35,4,551.5564725,26.1479
1333,Ec,35,5,481.44746250000003,28.3268
1335,Pb,503,1,0.0,26.6169
1335,Pb,503,2,0.0,29.944
1335,Pb,503,3,136.74414,44.916
1335,Pb,503,4,2241.80514,38.2617
1335,Pb,503,5,0.0,18.2991
1337,Ec,20,1,5.134185,5.4835
1337,Ec,20,2,83.93787,5.8373
1337,Ec,20,3,112.71312000000002,5.3066
1337,Ec,20,4,102.44475000000001,5.4835
1337,Ec,20,5,88.7138325,5.6604
1337,Pb,501,1,0.0,0.6359
1337,Pb,501,2,4.34964,0.8267
1337,Pb,501,3,0.0,0.6995
1337,Pb,501,4,0.0,0.9539
1337,Pb,501,5,0.0,0.9539
1338,Ec,21502,1,3583.3459725000007,54.2772
1338,Pb,21502,2,0.0,19.2597
1338,Pb,21502,3,86.1432,19.2597
1338,Pb,21502,4,452.77691999999996,24.5123
1338,Pb,21502,5,611.40642,29.7649
1339,Ct,21317,1,0.0,21.3037
1339,Ec,21317,1,3964.572945,78.8238
1339,Ct,21317,2,0.0,106.5187
1339,Ct,21317,3,54.83579400000001,106.5187
1339,Ct,21317,4,1591.900752,106.5187
1339,Ct,21317,5,2472.5974260000003,106.5187
134,Pb,503,1,0.0,14.4998
134,Pb,503,2,92.59176000000001,19.6783
134,Pb,503,3,239.24712,22.7854
134,Pb,503,4,0.0,25.8925
134,Pb,503,5,1667.27268,20.714
1340,Ec,21,1,414.4981275,4.31
1340,Ec,21,2,0.0,5.9519
1340,Ec,21,3,347.44693500000005,7.3886
1340,Ec,21,4,322.372035,6.7728
1340,Ec,21,5,300.8990025,5.9519
1341,Ec,21,1,225.25458750000004,24.5488
1341,Ec,21,2,0.0,25.316
1341,Ec,21,3,199.8810675,29.1517
1341,Ec,21,4,373.35303,23.0145
1341,Ec,21,5,332.4447225,24.5488
1343,Ec,21,1,246.48198750000003,19.4291
1343,Ec,21,2,335.94561000000004,20.3122
1343,Ec,21,3,0.0,24.7279
1343,Ec,21,4,558.5644575,21.1954
1343,Ec,21,5,504.31754250000006,22.0785
1344,Ec,21,1,85.86162,8.2093
1344,Ec,21,2,117.09481500000001,7.6012
1344,Ec,21,3,0.0,10.3376
1344,Ec,21,4,194.35437,7.9052
1344,Ec,21,5,175.6782675,8.5133
1348,Ec,30,1,452.999385,30.0674
1348,Ec,30,2,417.6367425,33.8259
1348,Ec,30,3,609.4996875,32.8863
1348,Ec,30,4,552.4185825000001,28.1882
1348,Ec,30,5,474.407685,28.1882
135,Pb,503,1,0.0,11.3826
135,Pb,503,2,0.0,17.7063
135,Pb,503,3,91.06115999999999,22.7653
135,Pb,503,4,135.0741,25.2948
135,Pb,503,5,1014.5734199999999,27.8243
1351,Ec,1,1,21.6261225,3.1005
1351,Ec,1,2,38.8572525,3.1005
1351,Ec,1,3,35.02035,3.1005
1351,Ec,1,4,81.76065750000001,3.1005
1351,Ec,1,5,75.2728275,3.1005
1351,Pb,503,1,0.0,1.968
1351,Pb,503,2,0.0,2.8763
1351,Pb,503,3,13.170300000000001,3.179
1351,Pb,503,4,33.51612,3.7846
1351,Pb,503,5,251.41626,3.179
1353,Ec,3,1,103.80406500000002,13.8193
1353,Ec,3,2,177.94984499999998,13.8193
1353,Ec,3,3,0.0,14.1736
1353,Ec,3,4,160.250535,14.1736
1353,Ec,3,5,363.79253250000005,13.4649
1353,Pb,503,1,0.0,5.1902
1353,Pb,503,2,0.0,8.8233
1353,Pb,503,3,44.84328,10.8994
1353,Pb,503,4,115.22237999999999,12.9755
1353,Pb,503,5,845.1715800000001,10.3804
1354,Ec,21,1,313.37313750000004,11.7089
1354,Ec,21,2,325.228365,11.7089
1354,Ec,21,3,484.08840000000004,11.7089
1354,Ec,21,4,442.9902825,11.7089
1354,Ec,21,5,0.0,11.7089
1355,Ec,19,1,447.81808500000005,38.3488
1355,Ec,19,2,399.2828850000001,38.3488
1355,Ec,19,3,601.8364125,38.3488
1355,Ec,19,4,548.7712875000001,38.3488
1355,Ec,19,5,478.23345000000006,38.3488
1357,Ec,20,1,628.2249300000001,55.0633
1357,Ec,20,2,645.4489725,55.0633
1357,Ec,20,3,967.2669675000001,53.7203
1357,Ec,20,4,883.8662625,55.0633
1357,Ec,20,5,766.92393,55.0633
1358,Ec,36,1,811.5381900000001,21.8596
1358,Ec,36,2,1122.4521675,23.421
1358,Ec,36,3,0.0,21.8596
1358,Ec,36,4,1044.9872100000002,23.421
1358,Ec,36,5,924.3103725000001,22.6403
1359,Ec,36502,1,753.3376650000001,27.2209
1359,Pb,36502,1,0.0,22.2716
1359,Pb,36502,2,0.0,32.1701
1359,Pb,36502,3,0.0,37.1194
1359,Pb,36502,4,374.1633,42.0686
1359,Pb,36502,5,2435.03094,56.9164
136,Ec,1,1,437.6367900000001,54.0292
136,Ec,1,2,656.455185,54.0292
136,Ec,1,3,591.7214025,54.0292
136,Ec,1,4,890.7732000000001,54.0292
136,Ec,1,5,815.0984775000001,54.0292
1360,Ec,19,1,126.08055,11.6924
1360,Ec,19,2,161.59621500000003,11.6924
1360,Ec,19,3,229.27326750000003,11.6924
1360,Ec,19,4,211.12083,11.6924
1360,Ec,19,5,185.273325,11.6924
1361,Ec,36,1,388.9235925,35.9251
1361,Ec,36,2,878.5756125,40.0703
1361,Ec,36,3,0.0,37.3068
1361,Ec,36,4,793.7025975000001,40.0703
1361,Ec,36,5,680.849415,37.3068
1362,Ec,1,1,516.4211700000001,16.621
1362,Ec,1,2,480.383865,15.11
1362,Ec,1,3,424.967985,15.11
1362,Ec,1,4,516.4211700000001,16.1173
1362,Ec,1,5,480.383865,15.11
1363,Ec,3,1,1424.168325,54.8812
1363,Ec,3,2,0.0,53.3568
1363,Ec,3,3,2465.5399650000004,57.9302
1363,Ec,3,4,2130.0783300000003,57.9302
1363,Ec,3,5,2285.4608325000004,54.8812
1364,Ec,1,1,1420.8796575,60.4308
1364,Ec,1,2,2654.1216675,60.4308
1364,Ec,1,3,2299.2416325,60.4308
1364,Ec,1,4,2437.9303725000004,60.4308
1364,Ec,1,5,2277.486585,60.4308
1366,Ec,34,1,354.9894525,14.7108
1366,Ec,34,2,573.7991400000001,16.2869
1366,Ec,34,3,534.4346925,14.7108
1366,Ec,34,4,474.14679750000005,15.2362
1366,Ec,34,5,573.7991400000001,16.2869
1369,Ec,35,1,236.98156500000002,7.9442
1369,Ec,35,2,342.3259125,9.2256
1369,Ec,35,3,319.838625,8.2005
1369,Ec,35,4,284.20490250000006,8.2005
1369,Ec,35,5,0.0,9.4818
1370,Pb,501,1,0.0,24.7172
1370,Pb,501,2,1064.27154,19.5136
1370,Pb,501,3,0.0,12.3586
1370,Pb,501,4,0.0,18.2127
1370,Pb,501,5,56.97972,22.1154
1371,Ec,36,1,79.120935,7.7959
1371,Ec,36,2,180.7942275,8.9095
1371,Ec,36,3,0.0,8.0743
1371,Ec,36,4,163.88001000000003,8.3527
1371,Ec,36,5,140.7638925,9.188
1376,Ec,48,1,155.79398250000003,6.6155
1376,Ec,48,2,320.18800500000003,6.8605
1376,Ec,48,3,297.3647025,5.1454
1376,Ec,48,4,262.1373975,5.1454
1376,Ec,48,5,320.18800500000003,7.1055
1377,Ec,3,1,100.29798,7.7242
1377,Ec,3,2,91.92379500000001,8.3184
1377,Ec,3,3,0.0,8.3184
1377,Ec,3,4,78.409215,8.9126
1377,Ec,3,5,187.69833,8.9126
1378,Ec,1,1,110.37930750000001,7.6432
1378,Ec,1,2,99.9251775,7.241
1378,Ec,1,3,86.89146750000002,7.241
1378,Ec,1,4,110.37930750000001,7.6432
1378,Ec,1,5,99.9251775,7.241
138,Ec,1,1,1240.197075,57.1931
138,Ec,1,2,1280.732715,57.1931
138,Ec,1,3,1183.25421,58.6229
138,Ec,1,4,1798.0444800000002,57.1931
138,Ec,1,5,1684.1586825000002,57.1931
1381,Ec,46,1,50.271300000000004,15.8491
1381,Ec,46,2,156.31164,14.9686
1381,Ec,46,3,137.292705,14.5283
1381,Ec,46,4,117.6795,15.8491
1381,Ec,46,5,156.31164,14.9686
1381,Pb,503700,1,0.0,8.7977
1381,Pb,503700,2,0.0,9.7753
1381,Pb,503700,3,134.50758,1.9551
1381,Sb,503700,3,0.0,6.5168
1381,Sb,503700,4,0.0,8.7977
1381,Sb,503700,5,0.0,13.0337
1383,Ec,1,1,257.0307525,22.0331
1383,Ec,1,2,234.42804,22.5839
1383,Ec,1,3,204.49989000000002,23.6856
1383,Ec,1,4,388.9119825,22.0331
1383,Ec,1,5,356.1928425,22.5839
1383,Pb,500,1,0.0,2.3571
1383,Pb,500,2,30.93726,3.683
1383,Pb,500,3,0.0,1.9152
1383,Pb,500,4,0.0,3.3884
1383,Pb,500,5,12.993659999999998,4.2723
1385,Ec,34,1,56.752785,4.2258
1385,Ec,34,2,163.6682625,4.08
1385,Ec,34,3,152.75054250000002,3.7886
1385,Ec,34,4,135.73453500000002,4.08
1385,Ec,34,5,163.6682625,4.08
1385,Pb,503319,1,0.0,0.502
1385,Pb,503319,2,0.0,0.695
1385,Pb,503319,3,6.2089799999999995,0.7723
1385,Pb,503319,4,0.0,1.0426
1385,Ct,503319,5,0.0,0.3089
1385,Pb,503319,5,54.65292,0.2317
1386,Ec,35,1,143.444115,10.2891
1386,Ec,35,2,213.73740000000004,10.2891
1386,Ec,35,3,196.54811999999998,10.2891
1386,Ec,35,4,171.7191225,10.2891
1386,Ec,35,5,213.73740000000004,10.2891
1386,Pb,503,1,0.0,1.0319
1386,Pb,503,2,0.0,1.2383
1386,Pb,503,3,0.0,1.8575
1386,Pb,503,4,33.3525,1.1007
1386,Pb,503,5,0.0,1.0319
1387,Ec,34,1,171.66114000000002,14.8396
1387,Ec,34,2,263.18925,14.4686
1387,Ec,34,3,241.4028825,14.8396
1387,Ec,34,4,211.1022675,14.8396
1387,Ec,34,5,263.18925,14.4686
1387,Pb,500,1,0.0,1.0914
1387,Pb,500,2,20.83662,1.3891
1387,Pb,500,3,0.0,1.0914
1387,Pb,500,4,0.0,1.5876
1387,Pb,500,5,8.51328,1.9844
1388,Ec,36,1,136.34898750000002,8.2079
1388,Ec,36,2,199.3065075,8.6399
1388,Ec,36,3,183.1228425,7.5599
1388,Ec,36,4,159.2119125,7.7759
1388,Ec,36,5,0.0,8.6399
1388,Pb,503,1,0.0,0.8665
1388,Pb,503,2,0.0,0.9821
1388,Pb,503,3,0.0,1.2709
1388,Pb,503,4,28.0065,0.8088
1388,Pb,503,5,0.0,0.9243
1394,Ec,19,1,51.41157750000001,5.3373
1394,Ec,19,2,26.5821075,5.1931
1394,Ec,19,3,59.1038775,5.1931
1394,Ec,19,4,52.482667500000005,5.1931
1394,Ec,19,5,45.277245,5.1931
1394,Pb,503700,1,0.0,1.6015
1394,Pb,503700,2,0.0,1.2812
1394,Pb,503700,3,44.07258,0.2135
1394,Sb,503700,3,0.0,0.9609
1394,Sb,503700,4,0.0,1.815
1394,Sb,503700,5,0.0,4.0571
1395,Ec,21,1,303.53427000000005,16.699
1395,Ec,21,2,378.41148000000004,16.699
1395,Ec,21,3,0.0,16.699
1395,Ec,21,4,479.32121250000006,15.9038
1395,Ec,21,5,444.43221750000004,16.699
1395,Pb,503,1,0.0,1.5951
1395,Pb,503,2,0.0,1.8077
1395,Pb,503,3,0.0,2.8711
1395,Pb,503,4,51.552659999999996,1.8077
1395,Pb,503,5,0.0,1.5951
1399,Pb,501,1,0.0,6.2222
1399,Pb,501,2,338.60958,6.2222
1399,Pb,501,3,0.0,6.2222
1399,Pb,501,4,108.63882,6.8444
1399,Pb,501,5,0.0,7.4666
14,Ec,2,1,569.9335500000001,24.7126
14,Ec,2,2,1176.0092325,28.8313
14,Ec,2,3,1003.6390725,28.8313
14,Ec,2,4,1071.0580725,36.0392
14,Ec,2,5,0.0,28.8313
140,Ec,1,1,451.48698,35.0027
140,Ec,1,2,423.84579750000006,36.6695
140,Ec,1,3,373.38043500000003,38.3363
140,Ec,1,4,836.5013775,39.1697
140,Ec,1,5,776.8718100000001,36.6695
1402,Ec,19,1,159.35724000000002,9.1585
1402,Ec,19,2,230.6215125,9.6673
1402,Ec,19,3,288.83493,9.6673
1402,Ec,19,4,269.77387500000003,9.1585
1402,Ec,19,5,239.8943925,9.6673
1403,Ec,2,1,7.705800000000001,1.721
1403,Ec,2,2,17.8898625,1.721
1403,Ec,2,3,16.069927500000002,1.721
1403,Ec,2,4,30.939435,1.721
1403,Ec,2,5,27.880335000000002,1.721
1403,Pb,503,1,0.0,1.5712
1403,Pb,503,2,0.0,1.7283
1403,Pb,503,3,0.0,1.7283
1403,Pb,503,4,0.0,2.1996
1403,Pb,503,5,113.3121,2.0425
1404,Ec,20,1,19.298385,4.4744
1404,Ec,20,2,27.09693,5.4235
1404,Ec,20,3,84.0163725,4.8811
1404,Ec,20,4,76.328595,5.0167
1404,Ec,20,5,65.9867175,4.8811
