"Source(x,y)","Target(x,y)"
"(-16702.51538, 146327.89421)","(-16756.49057, 146228.02718)"
"(-16612.38048, 146389.54231)","(-16702.51538, 146327.89421)"
"(-16612.38048, 146389.54231)","(-16546.36428, 146080.12281)"
"(-16612.38048, 146389.54231)","(-16643.10179, 146543.56046)"
"(-16612.38048, 146389.54231)","(-16751.01147, 146166.53932)"
"(-16830.90028, 146262.21131)","(-16702.51538, 146327.89421)"
"(-16830.90028, 146262.21131)","(-16799.48278, 146347.93031)"
"(-16830.90028, 146262.21131)","(-17042.65748, 146131.52811)"
"(-16830.90028, 146262.21131)","(-16986.65434, 146319.7417)"
"(-16830.90028, 146262.21131)","(-16751.01147, 146166.53932)"
"(-16830.90028, 146262.21131)","(-16756.49057, 146228.02718)"
"(-16756.49057, 146228.02718)","(-16702.51538, 146327.89421)"
"(-16756.49057, 146228.02718)","(-16799.48278, 146347.93031)"
"(-16756.49057, 146228.02718)","(-16830.90028, 146262.21131)"
"(-16546.36428, 146080.12281)","(-16665.39888, 146004.98321)"
"(-16546.36428, 146080.12281)","(-16612.38048, 146389.54231)"
"(-16546.36428, 146080.12281)","(-16294.60638, 146623.58628)"
"(-16546.36428, 146080.12281)","(-16751.01147, 146166.53932)"
"(-17042.65748, 146131.52811)","(-17023.88368, 146019.41911)"
"(-17042.65748, 146131.52811)","(-17180.28698, 146179.84591)"
"(-17042.65748, 146131.52811)","(-16830.90028, 146262.21131)"
"(-17042.65748, 146131.52811)","(-16986.65434, 146319.7417)"
"(-17042.65748, 146131.52811)","(-16751.01147, 146166.53932)"
"(-17042.65748, 146131.52811)","(-17159.21504, 146052.57917)"
"(-17159.21504, 146052.57917)","(-17023.88368, 146019.41911)"
"(-17159.21504, 146052.57917)","(-17180.28698, 146179.84591)"
"(-17159.21504, 146052.57917)","(-17258.47331, 146122.32185)"
"(-17159.21504, 146052.57917)","(-17028.51328, 146017.42721)"
"(-17159.21504, 146052.57917)","(-17042.65748, 146131.52811)"
"(-17180.28698, 146179.84591)","(-17188.38488, 146288.10291)"
"(-17180.28698, 146179.84591)","(-17258.47331, 146122.32185)"
"(-17180.28698, 146179.84591)","(-17042.65748, 146131.52811)"
"(-17180.28698, 146179.84591)","(-16986.65434, 146319.7417)"
"(-17180.28698, 146179.84591)","(-17159.21504, 146052.57917)"
"(-17258.47331, 146122.32185)","(-17180.28698, 146179.84591)"
"(-17258.47331, 146122.32185)","(-17579.50748, 146110.26191)"
"(-17258.47331, 146122.32185)","(-17028.51328, 146017.42721)"
"(-17258.47331, 146122.32185)","(-17159.21504, 146052.57917)"
"(-17258.47331, 146122.32185)","(-17228.54687, 145950.97874)"
"(-16294.60638, 146623.58628)","(-16546.36428, 146080.12281)"
"(-16294.60638, 146623.58628)","(-16643.10179, 146543.56046)"
"(-16643.10179, 146543.56046)","(-16612.38048, 146389.54231)"
"(-16643.10179, 146543.56046)","(-16294.60638, 146623.58628)"
