"Node1(x,y)","Node2(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-9893.66848, 150764.86241)","(-9473.53342, 150764.74667)",0.48126569851339,False,True,False,2325,903,3487,903,1743,"[(-9752.41758, 150768.77401), (-9830.48288, 150771.25091), (-9673.27558, 150751.67571)]"
"(-9893.66848, 150764.86241)","(-10055.79168, 150750.85151)",0.17147017559806382,False,True,False,828,322,1243,322,621,"[(-9955.50628, 150744.56451)]"
"(-9893.66848, 150764.86241)","(-9561.625, 150968.1339)",0.5122894680508057,False,True,False,2475,961,3713,961,1854,"[(-9610.01228, 150943.20351), (-9617.14888, 150954.27921), (-9577.11018, 150975.61841), (-9583.06608, 150893.08471), (-9788.53428, 150821.85241)]"
"(-8428.40288, 148832.63961)","(-8527.00488, 148818.23501)",0.10500067313277023,False,False,False,789,282,1184,282,591,"[(-8441.41388, 148818.23651)]"
"(-9737.58338, 147773.25181)","(-9811.39208, 147594.29381)",0.28928231492739176,False,False,False,1397,544,2096,544,1047,"[(-9692.51868, 147728.44561), (-9687.78868, 147659.46801)]"
"(-9628.96578, 150591.86421)","(-9472.98618, 150472.18171)",0.21917957163933335,False,False,False,1058,412,1588,412,795,"[(-9625.86858, 150589.28081), (-9624.71228, 150589.28131), (-9553.20868, 150545.37011), (-9536.71588, 150493.05871)]"
"(-9628.96578, 150591.86421)","(-9844.34562, 150536.15574)",0.24077413014538318,False,False,False,1163,453,1745,453,872,"[(-9788.56688, 150594.53391)]"
"(-9628.96578, 150591.86421)","(-9540.77418, 150634.58821)",0.09904504543171608,False,True,False,479,186,718,186,359,"[(-9579.00968, 150608.09021)]"
"(-10303.39178, 147781.97041)","(-10538.85278, 147698.32011)",0.25031187653330805,False,False,False,1209,470,1813,470,907,"[(-10495.87318, 147715.85771)]"
"(-8537.58818, 151017.94901)","(-9074.43949, 150925.34608)",0.7096245649908584,False,True,False,3428,1332,5142,1332,2572,"[(-8713.73168, 151073.26221), (-8701.43428, 151074.25261)]"
"(-8663.09928, 148954.39341)","(-8961.63542, 149290.1978)",0.5912941355076055,False,False,False,4444,1586,6666,1586,3331,"[(-8694.54178, 149007.18561)]"
"(-8663.09928, 148954.39341)","(-8527.00488, 148818.23501)",0.2659911300903478,False,False,False,1999,714,2999,714,1500,"[(-8585.53358, 148949.97531), (-8522.76238, 148855.41641)]"
"(-8663.09928, 148954.39341)","(-8953.48438, 148779.78151)",0.367295044351502,False,False,False,2760,986,4139,986,2071,"[(-8712.55328, 148896.98371), (-8839.06088, 148852.30341), (-8893.00538, 148791.99881)]"
"(-8562.05388, 152884.52621)","(-8648.87098, 152906.36191)",0.10058280762224911,False,False,False,756,270,1133,270,567,"[(-8601.75948, 152918.13781)]"
"(-8562.05388, 152884.52621)","(-8870.40298, 152853.96231)",0.4203074736649052,False,False,False,3158,1128,4737,1128,2369,"[(-8556.50968, 152843.92231), (-8582.96798, 152837.04311), (-8637.38038, 152808.72471)]"
"(-9250.26218, 150098.02081)","(-9087.16518, 149863.16341)",0.429907641735105,False,False,False,2076,807,3115,807,1558,"[(-9214.13158, 150066.75141)]"
"(-9801.10198, 148388.50241)","(-9789.53378, 148484.73641)",0.10472131566968108,False,False,False,506,197,759,197,379,"[(-9815.27028, 148436.54431)]"
"(-9811.39208, 147594.29381)","(-9514.41648, 147613.78181)",0.32756397713968505,False,False,False,1582,616,2373,616,1187,"[(-9790.47348, 147555.85181), (-9741.48908, 147555.94981), (-9689.38938, 147565.73931), (-9627.24758, 147577.20811), (-9579.72818, 147592.34751)]"
"(-8876.46568, 150032.73221)","(-9087.16518, 149863.16341)",0.33782410917627653,False,False,False,2539,906,3808,906,1904,"[(-8949.27208, 150051.88291), (-8998.81548, 150049.39161), (-9065.12378, 149924.98801)]"
"(-10212.42188, 150389.66871)","(-10427.97478, 150424.28671)",0.23284145472340945,False,True,False,1125,437,1687,437,843,"[(-10272.94008, 150405.88121), (-10314.21528, 150438.68961), (-10345.96528, 150446.09791)]"
