"Source(x,y)","Target(x,y)",edgelength,slope,has_exit,has_source,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-9834.20877, 148845.28085)","(-9899.26926, 148998.0663)",0.0,False,True,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-9851.55108, 148828.14211)",0.0,False,False,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-10067.64118, 148962.60741)",0.0,False,False,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-9956.90198, 149155.55691)",0.0,False,False,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-9744.03568, 148959.42181)",0.0,False,False,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-9768.74118, 149033.78711)",0.0,False,False,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-9834.20877, 148845.28085)",0.0,False,True,True,0,0,0,0,0,
"(-9899.26926, 148998.0663)","(-9938.65227, 149154.81321)",0.0,False,True,True,0,0,0,0,0,
"(-11127.0198, 149208.85449)","(-11264.15808, 149295.57451)",0.17396611613624166,False,True,False,840,327,1261,327,630,"[(-11160.16208, 149202.23411), (-11161.19238, 149202.02831)]"
"(-11127.0198, 149208.85449)","(-11109.99465, 149117.69956)",0.1975668741723465,False,True,False,956,371,1431,371,717,"[(-11091.37978, 149215.97381)]"
"(-11127.0198, 149208.85449)","(-11155.71115, 148986.00589)",0.0,False,True,True,0,0,0,0,0,
"(-9738.80558, 148537.42421)","(-9789.53378, 148484.73641)",0.07313928181270575,13.6833,False,False,353,137,530,137,265,
"(-9738.80558, 148537.42421)","(-9837.32306, 148579.28166)",0.1330222590525011,False,True,False,642,250,963,250,482,"[(-9814.03458, 148574.01041)]"
"(-9738.80558, 148537.42421)","(-9593.88298, 148433.50071)",0.1873287237311712,False,False,False,905,352,1358,352,679,"[(-9660.85948, 148508.87151), (-9642.68788, 148468.53731)]"
"(-9738.80558, 148537.42421)","(-9516.84491, 148293.55623)",0.0,False,False,True,0,0,0,0,0,
"(-9738.80558, 148537.42421)","(-9724.1433, 148608.97065)",0.0,False,False,True,0,0,0,0,0,
"(-9738.80558, 148537.42421)","(-10082.58048, 148642.27232)",0.0,False,False,True,0,0,0,0,0,
"(-9789.53378, 148484.73641)","(-9738.80558, 148537.42421)",0.07313928181270575,13.6833,False,False,353,137,530,137,265,
"(-9789.53378, 148484.73641)","(-9801.10198, 148388.50241)",0.10472131566968108,False,False,False,506,197,759,197,379,"[(-9815.27028, 148436.54431)]"
"(-9789.53378, 148484.73641)","(-9824.62005, 148522.68223)",0.0617291531393961,False,True,False,298,116,447,116,224,"[(-9813.69658, 148528.02001)]"
"(-9789.53378, 148484.73641)","(-10067.24305, 148028.80374)",0.0,False,False,True,0,0,0,0,0,
"(-9789.53378, 148484.73641)","(-9516.84491, 148293.55623)",0.0,False,False,True,0,0,0,0,0,
"(-9789.53378, 148484.73641)","(-10082.58048, 148642.27232)",0.0,False,False,True,0,0,0,0,0,
"(-9593.88298, 148433.50071)","(-9738.80558, 148537.42421)",0.1873287237311712,False,False,False,905,352,1358,352,679,"[(-9660.85948, 148508.87151), (-9642.68788, 148468.53731)]"
"(-9593.88298, 148433.50071)","(-9829.14738, 148672.75791)",0.6769033366014459,False,False,False,3269,1274,4902,1274,2453,"[(-9521.81198, 148591.70881), (-9460.46688, 148557.65251), (-9426.05538, 148523.91821), (-9573.40498, 148627.60511)]"
"(-9593.88298, 148433.50071)","(-9801.10198, 148388.50241)",1.44631289424495,False,False,False,6985,2717,10482,2717,5239,"[(-9751.58148, 148399.60361), (-9713.87588, 148440.52801), (-9661.52468, 148294.83971)]"
"(-9593.88298, 148433.50071)","(-9516.84491, 148293.55623)",0.0,False,False,True,0,0,0,0,0,
"(-9593.88298, 148433.50071)","(-9724.1433, 148608.97065)",0.0,False,False,True,0,0,0,0,0,
"(-9516.84491, 148293.55623)","(-9738.80558, 148537.42421)",0.0,False,False,True,0,0,0,0,0,
"(-9516.84491, 148293.55623)","(-9789.53378, 148484.73641)",0.0,False,False,True,0,0,0,0,0,
"(-9516.84491, 148293.55623)","(-9593.88298, 148433.50071)",0.0,False,False,True,0,0,0,0,0,
"(-9516.84491, 148293.55623)","(-9801.10198, 148388.50241)",0.0,False,False,True,0,0,0,0,0,
"(-10927.57758, 148891.05861)","(-11023.19668, 148833.16991)",0.12945982891673435,False,False,False,973,347,1458,347,730,"[(-11018.22938, 148838.39271), (-11018.94038, 148830.58791)]"
"(-10927.57758, 148891.05861)","(-10810.04518, 148739.02791)",0.4710134361884637,False,False,False,3540,1266,5310,1266,2655,"[(-10963.72218, 148655.61041), (-10969.47238, 148726.44391)]"
"(-10927.57758, 148891.05861)","(-10554.96288, 148809.15251)",0.3824896449757373,False,False,False,2875,1027,4311,1027,2157,"[(-10922.78158, 148892.06601), (-10846.59498, 148876.22891), (-10785.92738, 148864.59491), (-10718.39948, 148841.33141), (-10636.15908, 148824.57711)]"
"(-10927.57758, 148891.05861)","(-10787.56976, 148770.65187)",0.0,False,False,True,0,0,0,0,0,
"(-10927.57758, 148891.05861)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-9444.16318, 149547.89841)","(-9616.60468, 149684.09891)",0.2250580964530701,False,False,False,1690,602,2537,602,1269,"[(-9505.45178, 149620.20071), (-9476.48438, 149595.43021), (-9449.09708, 149562.90921), (-9514.89518, 149628.27571), (-9612.35178, 149681.51601)]"
"(-9444.16318, 149547.89841)","(-9430.59708, 149471.41691)",0.07821754014899795,False,False,False,378,147,567,147,284,"[(-9434.19728, 149517.57861)]"
"(-9444.16318, 149547.89841)","(-9401.60948, 149505.62261)",0.08078502847788276,False,False,False,607,217,911,217,456,"[(-9402.66788, 149544.78111)]"
"(-9444.16318, 149547.89841)","(-9633.71633, 149510.33412)",0.0,False,False,True,0,0,0,0,0,
"(-9444.16318, 149547.89841)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9616.60468, 149684.09891)","(-9444.16318, 149547.89841)",0.2250580964530701,False,False,False,1690,602,2537,602,1269,"[(-9505.45178, 149620.20071), (-9476.48438, 149595.43021), (-9449.09708, 149562.90921), (-9514.89518, 149628.27571), (-9612.35178, 149681.51601)]"
"(-9616.60468, 149684.09891)","(-9555.91718, 150021.23041)",0.39985292997008476,False,False,False,3003,1072,4507,1072,2254,"[(-9492.38128, 149919.81271)]"
"(-9616.60468, 149684.09891)","(-9666.16068, 149620.78621)",0.08040084027727105,23.0181,True,False,388,151,583,151,291,
"(-9616.60468, 149684.09891)","(-9753.58756, 149871.53507)",0.2338313381812523,False,True,False,1130,439,1694,439,848,"[(-9732.92688, 149856.45811)]"
"(-9616.60468, 149684.09891)","(-9633.71633, 149510.33412)",0.0,False,False,True,0,0,0,0,0,
"(-9616.60468, 149684.09891)","(-9814.72541, 149707.54588)",0.0,False,False,True,0,0,0,0,0,
"(-9616.60468, 149684.09891)","(-9659.64489, 149999.23651)",0.0,False,False,True,0,0,0,0,0,
"(-9616.60468, 149684.09891)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9430.59708, 149471.41691)","(-9444.16318, 149547.89841)",0.07821754014899795,False,False,False,378,147,567,147,284,"[(-9434.19728, 149517.57861)]"
"(-9430.59708, 149471.41691)","(-9463.20488, 149391.74591)",0.09230606825057575,False,True,False,694,248,1040,248,520,"[(-9431.03318, 149459.76441), (-9432.40618, 149423.08291)]"
"(-9430.59708, 149471.41691)","(-9401.60948, 149505.62261)",0.05897930135485732,False,False,False,444,159,665,159,332,"[(-9401.60948, 149475.98931)]"
"(-9430.59708, 149471.41691)","(-9633.71633, 149510.33412)",0.0,False,False,True,0,0,0,0,0,
"(-9430.59708, 149471.41691)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9401.60948, 149505.62261)","(-9444.16318, 149547.89841)",0.08078502847788276,False,False,False,607,217,911,217,456,"[(-9402.66788, 149544.78111)]"
"(-9401.60948, 149505.62261)","(-9430.59708, 149471.41691)",0.05897930135485732,False,False,False,444,159,665,159,332,"[(-9401.60948, 149475.98931)]"
"(-9401.60948, 149505.62261)","(-9195.31222, 149600.1961)",0.0,False,False,True,0,0,0,0,0,
"(-9801.10198, 148388.50241)","(-9789.53378, 148484.73641)",0.10472131566968108,False,False,False,506,197,759,197,379,"[(-9815.27028, 148436.54431)]"
"(-9801.10198, 148388.50241)","(-9593.88298, 148433.50071)",1.44631289424495,False,False,False,6985,2717,10482,2717,5239,"[(-9751.58148, 148399.60361), (-9713.87588, 148440.52801), (-9661.52468, 148294.83971)]"
"(-9801.10198, 148388.50241)","(-10109.42898, 147891.14591)",1.6985803972154703,False,True,False,8205,3191,12309,3191,6153,"[(-9737.58338, 147773.25181), (-9784.49468, 147720.96441)]"
"(-9801.10198, 148388.50241)","(-10067.24305, 148028.80374)",0.0,False,False,True,0,0,0,0,0,
"(-9801.10198, 148388.50241)","(-9516.84491, 148293.55623)",0.0,False,False,True,0,0,0,0,0,
"(-9824.62005, 148522.68223)","(-9789.53378, 148484.73641)",0.0617291531393961,False,True,False,298,116,447,116,224,"[(-9813.69658, 148528.02001)]"
"(-9824.62005, 148522.68223)","(-10052.42778, 148364.57841)",0.2815066888426975,False,True,False,1359,529,2041,529,1020,"[(-9884.95668, 148493.19861)]"
"(-9824.62005, 148522.68223)","(-10067.24305, 148028.80374)",0.0,False,True,True,0,0,0,0,0,
"(-9824.62005, 148522.68223)","(-10082.58048, 148642.27232)",0.0,False,True,True,0,0,0,0,0,
"(-11253.05798, 148854.25121)","(-11240.35798, 148892.35121)",0.04016092628414359,23.3224,True,False,194,75,291,75,146,
"(-11253.05798, 148854.25121)","(-11251.22091, 148842.31022)",0.012081476249381525,23.3224,True,False,58,23,88,23,44,
"(-11253.05798, 148854.25121)","(-11436.86135, 148952.505)",0.0,False,False,True,0,0,0,0,0,
"(-11240.35798, 148892.35121)","(-11253.05798, 148854.25121)",0.04016092628414359,23.3224,True,False,194,75,291,75,146,
"(-11240.35798, 148892.35121)","(-11248.73528, 148939.26911)",0.047659925468888815,23.3224,True,False,230,90,345,90,173,
"(-11240.35798, 148892.35121)","(-11436.86135, 148952.505)",0.0,False,False,True,0,0,0,0,0,
"(-9956.90198, 149155.55691)","(-10067.64118, 148962.60741)",0.2647255824208533,False,False,False,1280,497,1918,497,958,"[(-9963.75948, 149082.90481)]"
"(-9956.90198, 149155.55691)","(-10012.02228, 149237.86841)",0.12079756167705703,False,False,False,583,227,876,227,438,"[(-10000.00428, 149230.12351), (-10014.54978, 149199.12801)]"
"(-9956.90198, 149155.55691)","(-9938.65227, 149154.81321)",0.018264857097008258,23.9191,True,False,88,34,132,34,66,
"(-9956.90198, 149155.55691)","(-10343.70484, 148954.31332)",0.0,False,False,True,0,0,0,0,0,
"(-9956.90198, 149155.55691)","(-9899.26926, 148998.0663)",0.0,False,False,True,0,0,0,0,0,
"(-9956.90198, 149155.55691)","(-9758.54318, 149210.79965)",0.0,False,False,True,0,0,0,0,0,
"(-11248.73528, 148939.26911)","(-11328.23988, 149023.42971)",0.11599210408778818,False,True,False,560,218,839,218,420,"[(-11324.64698, 149019.55311), (-11298.55078, 148991.39591), (-11262.62008, 148952.78491)]"
"(-11248.73528, 148939.26911)","(-11240.35798, 148892.35121)",0.047659925468888815,23.3224,True,False,230,90,345,90,173,
"(-11248.73528, 148939.26911)","(-11436.86135, 148952.505)",0.0,False,False,True,0,0,0,0,0,
"(-11575.96898, 148631.31621)","(-11534.00818, 148674.27541)",0.06005165777296199,23.3224,True,False,290,113,435,113,218,
"(-11575.96898, 148631.31621)","(-11596.59038, 148443.91581)",0.21828938910275553,False,False,False,1641,585,2461,585,1230,"[(-11575.07138, 148625.29441), (-11619.20648, 148601.26691), (-11597.10828, 148546.22231), (-11592.79218, 148499.30011)]"
"(-11575.96898, 148631.31621)","(-11753.55556, 149042.69643)",0.7111202836523078,False,True,False,3435,1336,5152,1336,2578,"[(-11868.40608, 148792.29841), (-11863.94168, 148850.27031), (-11849.01348, 148957.59791), (-11848.28068, 148997.36071), (-11833.79348, 149038.75771), (-11780.63508, 149050.60681)]"
"(-11575.96898, 148631.31621)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-11575.96898, 148631.31621)","(-11636.22656, 148837.51602)",0.0,False,False,True,0,0,0,0,0,
"(-11534.00818, 148674.27541)","(-11575.96898, 148631.31621)",0.06005165777296199,23.3224,True,False,290,113,435,113,218,
"(-11534.00818, 148674.27541)","(-11312.58112, 148720.59185)",0.34230226615982196,False,True,False,1654,643,2482,643,1239,"[(-11378.99848, 148658.98741), (-11349.36858, 148696.96311), (-11409.61188, 148689.76971)]"
"(-11534.00818, 148674.27541)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-11534.00818, 148674.27541)","(-11636.22656, 148837.51602)",0.0,False,False,True,0,0,0,0,0,
"(-11596.59038, 148443.91581)","(-11575.96898, 148631.31621)",0.21828938910275553,False,False,False,1641,585,2461,585,1230,"[(-11575.07138, 148625.29441), (-11619.20648, 148601.26691), (-11597.10828, 148546.22231), (-11592.79218, 148499.30011)]"
"(-11596.59038, 148443.91581)","(-11468.98578, 148410.59705)",0.13316141544551657,False,True,False,1000,358,1501,358,751,"[(-11502.42128, 148421.99971)]"
"(-11596.59038, 148443.91581)","(-11299.20107, 148209.62804)",0.6652361622971408,False,True,False,3212,1248,4821,1248,2411,"[(-11524.77068, 148310.35671), (-11569.47658, 148328.59791), (-11592.63948, 148361.74541), (-11590.49818, 148362.19261), (-11634.31988, 148392.55481), (-11596.75378, 148441.53251), (-11502.70148, 148271.51401), (-11300.71538, 148197.46251)]"
"(-11596.59038, 148443.91581)","(-11411.83393, 148317.58668)",0.0,False,False,True,0,0,0,0,0,
"(-11596.59038, 148443.91581)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-11312.58112, 148720.59185)","(-11534.00818, 148674.27541)",0.34230226615982196,False,True,False,1654,643,2482,643,1239,"[(-11378.99848, 148658.98741), (-11349.36858, 148696.96311), (-11409.61188, 148689.76971)]"
"(-11312.58112, 148720.59185)","(-11312.43788, 148770.38651)",0.058862310022328536,False,True,False,285,111,426,111,213,"[(-11299.55978, 148728.95551)]"
"(-11312.58112, 148720.59185)","(-11219.19702, 148568.94444)",0.0,False,True,True,0,0,0,0,0,
"(-11312.58112, 148720.59185)","(-11636.22656, 148837.51602)",0.0,False,True,True,0,0,0,0,0,
"(-9829.14738, 148672.75791)","(-9593.88298, 148433.50071)",0.6769033366014459,False,False,False,3269,1274,4902,1274,2453,"[(-9521.81198, 148591.70881), (-9460.46688, 148557.65251), (-9426.05538, 148523.91821), (-9573.40498, 148627.60511)]"
"(-9829.14738, 148672.75791)","(-9724.23318, 148977.57961)",0.4102206025359405,False,False,False,1980,771,2973,771,1486,"[(-9814.53098, 148746.73761), (-9821.67468, 148706.25621), (-9781.70388, 148808.82291)]"
"(-9829.14738, 148672.75791)","(-9886.92727, 148759.42132)",0.10418911772561618,False,True,False,502,195,755,195,378,"[(-9844.74378, 148695.03351), (-9860.70768, 148717.83431)]"
"(-9829.14738, 148672.75791)","(-9724.1433, 148608.97065)",0.0,False,False,True,0,0,0,0,0,
"(-9829.14738, 148672.75791)","(-9788.53268, 148838.6824)",0.0,False,False,True,0,0,0,0,0,
"(-9724.23318, 148977.57961)","(-9829.14738, 148672.75791)",0.4102206025359405,False,False,False,1980,771,2973,771,1486,"[(-9814.53098, 148746.73761), (-9821.67468, 148706.25621), (-9781.70388, 148808.82291)]"
"(-9724.23318, 148977.57961)","(-9744.03568, 148959.42181)",0.026867167827844568,23.9191,False,False,130,50,195,50,97,
"(-9724.23318, 148977.57961)","(-9297.20097, 149159.6261)",0.516056289911967,False,True,False,2493,970,3739,970,1870,"[(-9556.23948, 149057.05811), (-9626.15308, 149006.89181), (-9695.21658, 149004.18631), (-9514.55288, 149093.73371)]"
"(-9724.23318, 148977.57961)","(-9788.53268, 148838.6824)",0.0,False,False,True,0,0,0,0,0,
"(-9724.23318, 148977.57961)","(-9474.63395, 149158.3651)",0.0,False,False,True,0,0,0,0,0,
"(-9929.14039, 149632.91781)","(-9916.47948, 149638.33261)",0.013770210639932069,18.2227,True,False,67,26,100,26,50,
"(-9929.14039, 149632.91781)","(-10484.22468, 149388.86291)",0.6597774685197623,False,True,False,3187,1240,4781,1240,2391,"[(-10454.91868, 149425.39681), (-10407.27678, 149467.65811)]"
"(-9929.14039, 149632.91781)","(-10149.97515, 149373.88976)",0.0,False,True,True,0,0,0,0,0,
"(-9929.14039, 149632.91781)","(-10311.60363, 149567.71383)",0.0,False,True,True,0,0,0,0,0,
"(-9850.83509, 149543.57647)","(-9916.47948, 149638.33261)",0.11742253298113028,False,True,False,567,220,851,220,426,"[(-9881.60648, 149569.40201)]"
"(-9850.83509, 149543.57647)","(-9840.89568, 149535.23461)",0.012976074113825103,23.0181,True,False,63,24,94,24,47,
"(-9850.83509, 149543.57647)","(-10149.97515, 149373.88976)",0.0,False,True,True,0,0,0,0,0,
"(-9850.83509, 149543.57647)","(-9814.72541, 149707.54588)",0.0,False,True,True,0,0,0,0,0,
"(-11425.80308, 148384.67391)","(-11468.98578, 148410.59705)",0.05368469929822379,False,True,False,404,144,605,144,303,"[(-11432.23188, 148398.06271)]"
"(-11425.80308, 148384.67391)","(-11271.71878, 148376.19141)",0.3202125221729465,False,False,False,2405,859,3609,859,1805,"[(-11408.21878, 148393.91941), (-11384.93538, 148424.61111), (-11346.83538, 148469.06121)]"
"(-11425.80308, 148384.67391)","(-11316.61818, 148355.79061)",0.12940254476544097,False,False,False,625,243,938,243,469,"[(-11410.88288, 148353.60131), (-11362.80028, 148360.23471)]"
"(-11425.80308, 148384.67391)","(-11411.83393, 148317.58668)",0.0,False,False,True,0,0,0,0,0,
"(-11425.80308, 148384.67391)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-11468.98578, 148410.59705)","(-11425.80308, 148384.67391)",0.05368469929822379,False,True,False,404,144,605,144,303,"[(-11432.23188, 148398.06271)]"
"(-11468.98578, 148410.59705)","(-11596.59038, 148443.91581)",0.13316141544551657,False,True,False,1000,358,1501,358,751,"[(-11502.42128, 148421.99971)]"
"(-11468.98578, 148410.59705)","(-11411.83393, 148317.58668)",0.0,False,True,True,0,0,0,0,0,
"(-11468.98578, 148410.59705)","(-11219.19702, 148568.94444)",0.0,False,True,True,0,0,0,0,0,
"(-11271.71878, 148376.19141)","(-11425.80308, 148384.67391)",0.3202125221729465,False,False,False,2405,859,3609,859,1805,"[(-11408.21878, 148393.91941), (-11384.93538, 148424.61111), (-11346.83538, 148469.06121)]"
"(-11271.71878, 148376.19141)","(-11316.61818, 148355.79061)",0.04931682026449138,23.3224,False,False,238,93,357,93,179,
"(-11271.71878, 148376.19141)","(-11179.82858, 148324.14021)",0.12942534520815263,False,False,False,972,348,1459,348,730,"[(-11197.93668, 148374.66851)]"
"(-11271.71878, 148376.19141)","(-11411.83393, 148317.58668)",0.0,False,False,True,0,0,0,0,0,
"(-11271.71878, 148376.19141)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-11316.61818, 148355.79061)","(-11425.80308, 148384.67391)",0.12940254476544097,False,False,False,625,243,938,243,469,"[(-11410.88288, 148353.60131), (-11362.80028, 148360.23471)]"
"(-11316.61818, 148355.79061)","(-11271.71878, 148376.19141)",0.04931682026449138,23.3224,False,False,238,93,357,93,179,
"(-11316.61818, 148355.79061)","(-11411.83393, 148317.58668)",0.0,False,False,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11425.80308, 148384.67391)",0.0,False,False,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11596.59038, 148443.91581)",0.0,False,False,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11316.61818, 148355.79061)",0.0,False,False,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11179.82858, 148324.14021)",0.0,False,False,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11271.71878, 148376.19141)",0.0,False,False,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11299.20107, 148209.62804)",0.0,False,True,True,0,0,0,0,0,
"(-11411.83393, 148317.58668)","(-11468.98578, 148410.59705)",0.0,False,True,True,0,0,0,0,0,
"(-10813.89218, 149145.27901)","(-10550.31738, 149192.29331)",0.26947561095659706,False,False,False,1302,507,1954,507,976,"[(-10644.19288, 149184.51281), (-10722.38038, 149176.45541)]"
"(-10813.89218, 149145.27901)","(-10785.33388, 149058.03671)",0.09179757844399947,13.6833,False,False,443,172,665,172,333,
"(-10813.89218, 149145.27901)","(-10580.86941, 149071.25589)",0.0,False,False,True,0,0,0,0,0,
"(-10785.33388, 149058.03671)","(-10550.31738, 149192.29331)",0.9620675116355892,False,False,False,4647,1809,6973,1809,3487,"[(-10500.18948, 149139.69061), (-10428.60378, 149117.18411), (-10408.74968, 149060.67031)]"
"(-10785.33388, 149058.03671)","(-10813.89218, 149145.27901)",0.09179757844399947,13.6833,False,False,443,172,665,172,333,
"(-10785.33388, 149058.03671)","(-10554.96288, 148809.15251)",0.41981942385045035,False,False,False,2028,788,3041,788,1521,"[(-10807.41728, 148982.75221), (-10784.67768, 149056.03241), (-10790.37188, 148926.00201)]"
"(-10785.33388, 149058.03671)","(-10343.70484, 148954.31332)",0.0,False,False,True,0,0,0,0,0,
"(-10785.33388, 149058.03671)","(-10580.86941, 149071.25589)",0.0,False,False,True,0,0,0,0,0,
"(-10580.86941, 149071.25589)","(-10550.31738, 149192.29331)",0.0,False,False,True,0,0,0,0,0,
"(-10580.86941, 149071.25589)","(-10813.89218, 149145.27901)",0.0,False,False,True,0,0,0,0,0,
"(-10580.86941, 149071.25589)","(-10785.33388, 149058.03671)",0.0,False,False,True,0,0,0,0,0,
"(-11299.20107, 148209.62804)","(-11596.59038, 148443.91581)",0.6652361622971408,False,True,False,3212,1248,4821,1248,2411,"[(-11524.77068, 148310.35671), (-11569.47658, 148328.59791), (-11592.63948, 148361.74541), (-11590.49818, 148362.19261), (-11634.31988, 148392.55481), (-11596.75378, 148441.53251), (-11502.70148, 148271.51401), (-11300.71538, 148197.46251)]"
"(-11299.20107, 148209.62804)","(-11179.82858, 148324.14021)",0.18928094407497,False,True,False,915,356,1372,356,686,"[(-11253.73508, 148308.76191), (-11292.56028, 148262.97841)]"
"(-11299.20107, 148209.62804)","(-11411.83393, 148317.58668)",0.0,False,True,True,0,0,0,0,0,
"(-10427.97478, 150424.28671)","(-10299.96506, 150230.19274)",0.2623197409789674,False,True,False,1268,493,1900,493,951,"[(-10435.95128, 150369.62321), (-10416.42168, 150319.02051), (-10352.92158, 150261.47361)]"
"(-10427.97478, 150424.28671)","(-10836.19272, 150318.3575)",0.4836179864068775,False,True,False,2337,908,3505,908,1752,"[(-10795.13088, 150363.16171), (-10720.08878, 150389.26361), (-10652.40158, 150433.19211)]"
"(-10427.97478, 150424.28671)","(-10624.90433, 150233.62028)",0.0,False,False,True,0,0,0,0,0,
"(-10836.19272, 150318.3575)","(-10427.97478, 150424.28671)",0.4836179864068775,False,True,False,2337,908,3505,908,1752,"[(-10795.13088, 150363.16171), (-10720.08878, 150389.26361), (-10652.40158, 150433.19211)]"
"(-10836.19272, 150318.3575)","(-11038.4333, 150153.40613)",0.4928732522790104,False,True,False,2379,925,3571,925,1783,"[(-10853.38208, 150299.60151)]"
"(-10836.19272, 150318.3575)","(-10624.90433, 150233.62028)",0.0,False,True,True,0,0,0,0,0,
"(-10052.42778, 148364.57841)","(-10539.29848, 148693.46491)",0.7739131277948914,False,False,False,3738,1453,5608,1453,2804,"[(-10492.70288, 148665.49211), (-10433.44198, 148694.28171), (-10371.78068, 148713.62291), (-10325.12388, 148693.72391), (-10312.75178, 148652.16791), (-10306.37868, 148630.76181), (-10230.06568, 148620.60441)]"
"(-10052.42778, 148364.57841)","(-10057.25076, 148338.88572)",0.026141450906870367,13.6833,True,False,126,49,189,49,95,
"(-10052.42778, 148364.57841)","(-9824.62005, 148522.68223)",0.2815066888426975,False,True,False,1359,529,2041,529,1020,"[(-9884.95668, 148493.19861)]"
"(-10052.42778, 148364.57841)","(-10067.24305, 148028.80374)",0.0,False,False,True,0,0,0,0,0,
"(-10052.42778, 148364.57841)","(-10319.77073, 148410.47877)",0.0,False,False,True,0,0,0,0,0,
"(-10052.42778, 148364.57841)","(-10082.58048, 148642.27232)",0.0,False,False,True,0,0,0,0,0,
"(-10319.77073, 148410.47877)","(-10539.29848, 148693.46491)",0.0,False,False,True,0,0,0,0,0,
"(-10319.77073, 148410.47877)","(-10052.42778, 148364.57841)",0.0,False,False,True,0,0,0,0,0,
"(-10319.77073, 148410.47877)","(-10394.26358, 148043.47361)",0.0,False,False,True,0,0,0,0,0,
"(-10319.77073, 148410.47877)","(-10502.55748, 148422.87531)",0.0,False,False,True,0,0,0,0,0,
"(-10319.77073, 148410.47877)","(-10057.25076, 148338.88572)",0.0,False,True,True,0,0,0,0,0,
"(-10319.77073, 148410.47877)","(-10224.00658, 148124.76855)",0.0,False,True,True,0,0,0,0,0,
"(-10647.58738, 149585.06161)","(-10658.01548, 149547.52701)",0.038956276346321955,18.2227,False,False,188,73,282,73,141,
"(-10647.58738, 149585.06161)","(-10484.22468, 149388.86291)",0.5043589084564275,False,False,False,2433,945,3656,945,1827,"[(-10496.65038, 149410.82721), (-10498.46488, 149409.09511), (-10500.90558, 149413.40951)]"
"(-10647.58738, 149585.06161)","(-10221.08298, 149763.32911)",0.47307184591711027,False,False,False,2286,889,3429,889,1713,"[(-10270.89718, 149758.10361), (-10364.45778, 149685.35081)]"
"(-10647.58738, 149585.06161)","(-10311.60363, 149567.71383)",0.0,False,False,True,0,0,0,0,0,
"(-10647.58738, 149585.06161)","(-10465.0175, 149748.70067)",0.0,False,False,True,0,0,0,0,0,
"(-10465.0175, 149748.70067)","(-10658.01548, 149547.52701)",0.0,False,False,True,0,0,0,0,0,
"(-10465.0175, 149748.70067)","(-10757.88838, 149685.10541)",0.0,False,False,True,0,0,0,0,0,
"(-10465.0175, 149748.70067)","(-10319.05108, 149890.84211)",0.0,False,False,True,0,0,0,0,0,
"(-10465.0175, 149748.70067)","(-10647.58738, 149585.06161)",0.0,False,False,True,0,0,0,0,0,
"(-10465.0175, 149748.70067)","(-10221.08298, 149763.32911)",0.0,False,False,True,0,0,0,0,0,
"(-11179.82858, 148324.14021)","(-11271.71878, 148376.19141)",0.12942534520815263,False,False,False,972,348,1459,348,730,"[(-11197.93668, 148374.66851)]"
"(-11179.82858, 148324.14021)","(-11299.20107, 148209.62804)",0.18928094407497,False,True,False,915,356,1372,356,686,"[(-11253.73508, 148308.76191), (-11292.56028, 148262.97841)]"
"(-11179.82858, 148324.14021)","(-11055.12092, 148349.77047)",0.13488636462967132,False,True,False,1013,363,1521,363,760,"[(-11119.31738, 148359.25021), (-11070.55348, 148351.13961)]"
"(-11179.82858, 148324.14021)","(-11411.83393, 148317.58668)",0.0,False,False,True,0,0,0,0,0,
"(-11179.82858, 148324.14021)","(-11219.19702, 148568.94444)",0.0,False,False,True,0,0,0,0,0,
"(-11055.12092, 148349.77047)","(-11179.82858, 148324.14021)",0.13488636462967132,False,True,False,1013,363,1521,363,760,"[(-11119.31738, 148359.25021), (-11070.55348, 148351.13961)]"
"(-11055.12092, 148349.77047)","(-11026.54518, 148347.23531)",0.028687975752450884,34.6185,True,False,216,77,323,77,162,
"(-11055.12092, 148349.77047)","(-11219.19702, 148568.94444)",0.0,False,True,True,0,0,0,0,0,
