variable,lb,ub,type,edge,period,road_type
flow_wide_node2node95_t3,0.0,9.0,I,node2node95,3,wide
flow_wide_node2node95_t4,0.0,9.0,I,node2node95,4,wide
flow_wide_node2node95_t5,0.0,9.0,I,node2node95,5,wide
flow_timber_node2node173_t1,0.0,9.0,I,node2node173,1,timber
flow_timber_node2node173_t2,0.0,9.0,I,node2node173,2,timber
flow_timber_node2node173_t3,0.0,9.0,I,node2node173,3,timber
flow_timber_node2node173_t4,0.0,9.0,I,node2node173,4,timber
flow_timber_node2node173_t5,0.0,9.0,I,node2node173,5,timber
flow_wide_node2node173_t1,0.0,9.0,I,node2node173,1,wide
flow_wide_node2node173_t2,0.0,9.0,I,node2node173,2,wide
flow_wide_node2node173_t3,0.0,9.0,I,node2node173,3,wide
flow_wide_node2node173_t4,0.0,9.0,I,node2node173,4,wide
flow_wide_node2node173_t5,0.0,9.0,I,node2node173,5,wide
flow_timber_node2node176_t1,0.0,9.0,I,node2node176,1,timber
flow_timber_node2node176_t2,0.0,9.0,I,node2node176,2,timber
flow_timber_node2node176_t3,0.0,9.0,I,node2node176,3,timber
flow_timber_node2node176_t4,0.0,9.0,I,node2node176,4,timber
flow_timber_node2node176_t5,0.0,9.0,I,node2node176,5,timber
flow_wide_node2node176_t1,0.0,9.0,I,node2node176,1,wide
flow_wide_node2node176_t2,0.0,9.0,I,node2node176,2,wide
flow_wide_node2node176_t3,0.0,9.0,I,node2node176,3,wide
flow_wide_node2node176_t4,0.0,9.0,I,node2node176,4,wide
flow_wide_node2node176_t5,0.0,9.0,I,node2node176,5,wide
flow_timber_node67node2_t1,0.0,9.0,I,node67node2,1,timber
flow_timber_node67node2_t2,0.0,9.0,I,node67node2,2,timber
flow_timber_node67node2_t3,0.0,9.0,I,node67node2,3,timber
flow_timber_node67node2_t4,0.0,9.0,I,node67node2,4,timber
flow_timber_node67node2_t5,0.0,9.0,I,node67node2,5,timber
flow_wide_node67node2_t1,0.0,9.0,I,node67node2,1,wide
flow_wide_node67node2_t2,0.0,9.0,I,node67node2,2,wide
flow_wide_node67node2_t3,0.0,9.0,I,node67node2,3,wide
flow_wide_node67node2_t4,0.0,9.0,I,node67node2,4,wide
flow_wide_node67node2_t5,0.0,9.0,I,node67node2,5,wide
flow_timber_node67node50_t1,0.0,9.0,I,node67node50,1,timber
flow_timber_node67node50_t2,0.0,9.0,I,node67node50,2,timber
flow_timber_node67node50_t3,0.0,9.0,I,node67node50,3,timber
flow_timber_node67node50_t4,0.0,9.0,I,node67node50,4,timber
flow_timber_node67node50_t5,0.0,9.0,I,node67node50,5,timber
flow_wide_node67node50_t1,0.0,9.0,I,node67node50,1,wide
flow_wide_node67node50_t2,0.0,9.0,I,node67node50,2,wide
flow_wide_node67node50_t3,0.0,9.0,I,node67node50,3,wide
flow_wide_node67node50_t4,0.0,9.0,I,node67node50,4,wide
flow_wide_node67node50_t5,0.0,9.0,I,node67node50,5,wide
flow_timber_node67node70_t1,0.0,9.0,I,node67node70,1,timber
flow_timber_node67node70_t2,0.0,9.0,I,node67node70,2,timber
flow_timber_node67node70_t3,0.0,9.0,I,node67node70,3,timber
flow_timber_node67node70_t4,0.0,9.0,I,node67node70,4,timber
flow_timber_node67node70_t5,0.0,9.0,I,node67node70,5,timber
flow_wide_node67node70_t1,0.0,9.0,I,node67node70,1,wide
flow_wide_node67node70_t2,0.0,9.0,I,node67node70,2,wide
flow_wide_node67node70_t3,0.0,9.0,I,node67node70,3,wide
flow_wide_node67node70_t4,0.0,9.0,I,node67node70,4,wide
flow_wide_node67node70_t5,0.0,9.0,I,node67node70,5,wide
flow_timber_node67node173_t1,0.0,9.0,I,node67node173,1,timber
flow_timber_node67node173_t2,0.0,9.0,I,node67node173,2,timber
flow_timber_node67node173_t3,0.0,9.0,I,node67node173,3,timber
flow_timber_node67node173_t4,0.0,9.0,I,node67node173,4,timber
flow_timber_node67node173_t5,0.0,9.0,I,node67node173,5,timber
flow_wide_node67node173_t1,0.0,9.0,I,node67node173,1,wide
flow_wide_node67node173_t2,0.0,9.0,I,node67node173,2,wide
flow_wide_node67node173_t3,0.0,9.0,I,node67node173,3,wide
flow_wide_node67node173_t4,0.0,9.0,I,node67node173,4,wide
flow_wide_node67node173_t5,0.0,9.0,I,node67node173,5,wide
flow_timber_node67node175_t1,0.0,9.0,I,node67node175,1,timber
flow_timber_node67node175_t2,0.0,9.0,I,node67node175,2,timber
flow_timber_node67node175_t3,0.0,9.0,I,node67node175,3,timber
flow_timber_node67node175_t4,0.0,9.0,I,node67node175,4,timber
flow_timber_node67node175_t5,0.0,9.0,I,node67node175,5,timber
flow_wide_node67node175_t1,0.0,9.0,I,node67node175,1,wide
flow_wide_node67node175_t2,0.0,9.0,I,node67node175,2,wide
flow_wide_node67node175_t3,0.0,9.0,I,node67node175,3,wide
flow_wide_node67node175_t4,0.0,9.0,I,node67node175,4,wide
flow_wide_node67node175_t5,0.0,9.0,I,node67node175,5,wide
flow_timber_node67node176_t1,0.0,9.0,I,node67node176,1,timber
flow_timber_node67node176_t2,0.0,9.0,I,node67node176,2,timber
flow_timber_node67node176_t3,0.0,9.0,I,node67node176,3,timber
flow_timber_node67node176_t4,0.0,9.0,I,node67node176,4,timber
flow_timber_node67node176_t5,0.0,9.0,I,node67node176,5,timber
flow_wide_node67node176_t1,0.0,9.0,I,node67node176,1,wide
flow_wide_node67node176_t2,0.0,9.0,I,node67node176,2,wide
flow_wide_node67node176_t3,0.0,9.0,I,node67node176,3,wide
flow_wide_node67node176_t4,0.0,9.0,I,node67node176,4,wide
flow_wide_node67node176_t5,0.0,9.0,I,node67node176,5,wide
flow_timber_node50node2_t1,0.0,9.0,I,node50node2,1,timber
flow_timber_node50node2_t2,0.0,9.0,I,node50node2,2,timber
flow_timber_node50node2_t3,0.0,9.0,I,node50node2,3,timber
flow_timber_node50node2_t4,0.0,9.0,I,node50node2,4,timber
flow_timber_node50node2_t5,0.0,9.0,I,node50node2,5,timber
flow_wide_node50node2_t1,0.0,9.0,I,node50node2,1,wide
flow_wide_node50node2_t2,0.0,9.0,I,node50node2,2,wide
flow_wide_node50node2_t3,0.0,9.0,I,node50node2,3,wide
flow_wide_node50node2_t4,0.0,9.0,I,node50node2,4,wide
flow_wide_node50node2_t5,0.0,9.0,I,node50node2,5,wide
flow_timber_node50node71_t1,0.0,9.0,I,node50node71,1,timber
flow_timber_node50node71_t2,0.0,9.0,I,node50node71,2,timber
flow_timber_node50node71_t3,0.0,9.0,I,node50node71,3,timber
flow_timber_node50node71_t4,0.0,9.0,I,node50node71,4,timber
flow_timber_node50node71_t5,0.0,9.0,I,node50node71,5,timber
flow_wide_node50node71_t1,0.0,9.0,I,node50node71,1,wide
flow_wide_node50node71_t2,0.0,9.0,I,node50node71,2,wide
flow_wide_node50node71_t3,0.0,9.0,I,node50node71,3,wide
flow_wide_node50node71_t4,0.0,9.0,I,node50node71,4,wide
flow_wide_node50node71_t5,0.0,9.0,I,node50node71,5,wide
flow_timber_node50node67_t1,0.0,9.0,I,node50node67,1,timber
flow_timber_node50node67_t2,0.0,9.0,I,node50node67,2,timber
flow_timber_node50node67_t3,0.0,9.0,I,node50node67,3,timber
flow_timber_node50node67_t4,0.0,9.0,I,node50node67,4,timber
flow_timber_node50node67_t5,0.0,9.0,I,node50node67,5,timber
flow_wide_node50node67_t1,0.0,9.0,I,node50node67,1,wide
flow_wide_node50node67_t2,0.0,9.0,I,node50node67,2,wide
flow_wide_node50node67_t3,0.0,9.0,I,node50node67,3,wide
flow_wide_node50node67_t4,0.0,9.0,I,node50node67,4,wide
flow_wide_node50node67_t5,0.0,9.0,I,node50node67,5,wide
flow_timber_node50node173_t1,0.0,9.0,I,node50node173,1,timber
flow_timber_node50node173_t2,0.0,9.0,I,node50node173,2,timber
flow_timber_node50node173_t3,0.0,9.0,I,node50node173,3,timber
flow_timber_node50node173_t4,0.0,9.0,I,node50node173,4,timber
flow_timber_node50node173_t5,0.0,9.0,I,node50node173,5,timber
flow_wide_node50node173_t1,0.0,9.0,I,node50node173,1,wide
flow_wide_node50node173_t2,0.0,9.0,I,node50node173,2,wide
flow_wide_node50node173_t3,0.0,9.0,I,node50node173,3,wide
flow_wide_node50node173_t4,0.0,9.0,I,node50node173,4,wide
flow_wide_node50node173_t5,0.0,9.0,I,node50node173,5,wide
flow_timber_node50node175_t1,0.0,9.0,I,node50node175,1,timber
flow_timber_node50node175_t2,0.0,9.0,I,node50node175,2,timber
flow_timber_node50node175_t3,0.0,9.0,I,node50node175,3,timber
flow_timber_node50node175_t4,0.0,9.0,I,node50node175,4,timber
flow_timber_node50node175_t5,0.0,9.0,I,node50node175,5,timber
flow_wide_node50node175_t1,0.0,9.0,I,node50node175,1,wide
flow_wide_node50node175_t2,0.0,9.0,I,node50node175,2,wide
flow_wide_node50node175_t3,0.0,9.0,I,node50node175,3,wide
flow_wide_node50node175_t4,0.0,9.0,I,node50node175,4,wide
flow_wide_node50node175_t5,0.0,9.0,I,node50node175,5,wide
flow_timber_node95node2_t1,0.0,9.0,I,node95node2,1,timber
flow_timber_node95node2_t2,0.0,9.0,I,node95node2,2,timber
flow_timber_node95node2_t3,0.0,9.0,I,node95node2,3,timber
flow_timber_node95node2_t4,0.0,9.0,I,node95node2,4,timber
flow_timber_node95node2_t5,0.0,9.0,I,node95node2,5,timber
flow_wide_node95node2_t1,0.0,9.0,I,node95node2,1,wide
flow_wide_node95node2_t2,0.0,9.0,I,node95node2,2,wide
flow_wide_node95node2_t3,0.0,9.0,I,node95node2,3,wide
flow_wide_node95node2_t4,0.0,9.0,I,node95node2,4,wide
flow_wide_node95node2_t5,0.0,9.0,I,node95node2,5,wide
flow_timber_node95node135_t1,0.0,9.0,I,node95node135,1,timber
flow_timber_node95node135_t2,0.0,9.0,I,node95node135,2,timber
flow_timber_node95node135_t3,0.0,9.0,I,node95node135,3,timber
flow_timber_node95node135_t4,0.0,9.0,I,node95node135,4,timber
flow_timber_node95node135_t5,0.0,9.0,I,node95node135,5,timber
flow_wide_node95node135_t1,0.0,9.0,I,node95node135,1,wide
flow_wide_node95node135_t2,0.0,9.0,I,node95node135,2,wide
flow_wide_node95node135_t3,0.0,9.0,I,node95node135,3,wide
flow_wide_node95node135_t4,0.0,9.0,I,node95node135,4,wide
flow_wide_node95node135_t5,0.0,9.0,I,node95node135,5,wide
flow_timber_node95node176_t1,0.0,9.0,I,node95node176,1,timber
flow_timber_node95node176_t2,0.0,9.0,I,node95node176,2,timber
flow_timber_node95node176_t3,0.0,9.0,I,node95node176,3,timber
flow_timber_node95node176_t4,0.0,9.0,I,node95node176,4,timber
flow_timber_node95node176_t5,0.0,9.0,I,node95node176,5,timber
flow_wide_node95node176_t1,0.0,9.0,I,node95node176,1,wide
flow_wide_node95node176_t2,0.0,9.0,I,node95node176,2,wide
flow_wide_node95node176_t3,0.0,9.0,I,node95node176,3,wide
flow_wide_node95node176_t4,0.0,9.0,I,node95node176,4,wide
flow_wide_node95node176_t5,0.0,9.0,I,node95node176,5,wide
flow_timber_node173node2_t1,0.0,9.0,I,node173node2,1,timber
flow_timber_node173node2_t2,0.0,9.0,I,node173node2,2,timber
flow_timber_node173node2_t3,0.0,9.0,I,node173node2,3,timber
flow_timber_node173node2_t4,0.0,9.0,I,node173node2,4,timber
flow_timber_node173node2_t5,0.0,9.0,I,node173node2,5,timber
flow_wide_node173node2_t1,0.0,9.0,I,node173node2,1,wide
flow_wide_node173node2_t2,0.0,9.0,I,node173node2,2,wide
flow_wide_node173node2_t3,0.0,9.0,I,node173node2,3,wide
flow_wide_node173node2_t4,0.0,9.0,I,node173node2,4,wide
flow_wide_node173node2_t5,0.0,9.0,I,node173node2,5,wide
flow_timber_node173node50_t1,0.0,9.0,I,node173node50,1,timber
flow_timber_node173node50_t2,0.0,9.0,I,node173node50,2,timber
flow_timber_node173node50_t3,0.0,9.0,I,node173node50,3,timber
flow_timber_node173node50_t4,0.0,9.0,I,node173node50,4,timber
flow_timber_node173node50_t5,0.0,9.0,I,node173node50,5,timber
flow_wide_node173node50_t1,0.0,9.0,I,node173node50,1,wide
flow_wide_node173node50_t2,0.0,9.0,I,node173node50,2,wide
flow_wide_node173node50_t3,0.0,9.0,I,node173node50,3,wide
flow_wide_node173node50_t4,0.0,9.0,I,node173node50,4,wide
flow_wide_node173node50_t5,0.0,9.0,I,node173node50,5,wide
flow_timber_node173node67_t1,0.0,9.0,I,node173node67,1,timber
flow_timber_node173node67_t2,0.0,9.0,I,node173node67,2,timber
flow_timber_node173node67_t3,0.0,9.0,I,node173node67,3,timber
flow_timber_node173node67_t4,0.0,9.0,I,node173node67,4,timber
flow_timber_node173node67_t5,0.0,9.0,I,node173node67,5,timber
flow_wide_node173node67_t1,0.0,9.0,I,node173node67,1,wide
flow_wide_node173node67_t2,0.0,9.0,I,node173node67,2,wide
flow_wide_node173node67_t3,0.0,9.0,I,node173node67,3,wide
flow_wide_node173node67_t4,0.0,9.0,I,node173node67,4,wide
