variable,lb,ub,type,var_type_letter,road_type,edge,period,discounted_cost
C_node6node7_timber_t2,0.0,1.0,B,C,timber,node6node7,2,1011.13
C_node6node7_timber_t3,0.0,1.0,B,C,timber,node6node7,3,716.81
C_node6node7_timber_t4,0.0,1.0,B,C,timber,node6node7,4,508.16
C_node6node7_timber_t5,0.0,1.0,B,C,timber,node6node7,5,360.24
C_node6node7_wide_t0,0.0,0.0,B,C,wide,node6node7,0,2540.0
C_node6node7_wide_t1,0.0,1.0,B,C,wide,node6node7,1,2138.61
C_node6node7_wide_t2,0.0,1.0,B,C,wide,node6node7,2,1516.1
C_node6node7_wide_t3,0.0,1.0,B,C,wide,node6node7,3,1074.79
C_node6node7_wide_t4,0.0,1.0,B,C,wide,node6node7,4,761.94
C_node6node7_wide_t5,0.0,1.0,B,C,wide,node6node7,5,540.15
C_node6node11_timber_t0,0.0,0.0,B,C,timber,node6node11,0,783.0
C_node6node11_timber_t1,0.0,1.0,B,C,timber,node6node11,1,659.26
C_node6node11_timber_t2,0.0,1.0,B,C,timber,node6node11,2,467.37
C_node6node11_timber_t3,0.0,1.0,B,C,timber,node6node11,3,331.32
C_node6node11_timber_t4,0.0,1.0,B,C,timber,node6node11,4,234.88
C_node6node11_timber_t5,0.0,1.0,B,C,timber,node6node11,5,166.51
C_node6node11_wide_t0,0.0,0.0,B,C,wide,node6node11,0,1175.0
C_node6node11_wide_t1,0.0,1.0,B,C,wide,node6node11,1,989.32
C_node6node11_wide_t2,0.0,1.0,B,C,wide,node6node11,2,701.35
C_node6node11_wide_t3,0.0,1.0,B,C,wide,node6node11,3,497.2
C_node6node11_wide_t4,0.0,1.0,B,C,wide,node6node11,4,352.47
C_node6node11_wide_t5,0.0,1.0,B,C,wide,node6node11,5,249.87
C_node6node14_timber_t0,0.0,0.0,B,C,timber,node6node14,0,0.0
C_node6node14_timber_t1,0.0,1.0,B,C,timber,node6node14,1,0.0
C_node6node14_timber_t2,0.0,1.0,B,C,timber,node6node14,2,0.0
C_node6node14_timber_t3,0.0,1.0,B,C,timber,node6node14,3,0.0
C_node6node14_timber_t4,0.0,1.0,B,C,timber,node6node14,4,0.0
C_node6node14_timber_t5,0.0,1.0,B,C,timber,node6node14,5,0.0
C_node6node14_wide_t0,0.0,0.0,B,C,wide,node6node14,0,0.0
C_node6node14_wide_t1,0.0,1.0,B,C,wide,node6node14,1,0.0
C_node6node14_wide_t2,0.0,1.0,B,C,wide,node6node14,2,0.0
C_node6node14_wide_t3,0.0,1.0,B,C,wide,node6node14,3,0.0
C_node6node14_wide_t4,0.0,1.0,B,C,wide,node6node14,4,0.0
C_node6node14_wide_t5,0.0,1.0,B,C,wide,node6node14,5,0.0
C_node6node16_timber_t0,0.0,0.0,B,C,timber,node6node16,0,0.0
C_node6node16_timber_t1,0.0,1.0,B,C,timber,node6node16,1,0.0
C_node6node16_timber_t2,0.0,1.0,B,C,timber,node6node16,2,0.0
C_node6node16_timber_t3,0.0,1.0,B,C,timber,node6node16,3,0.0
C_node6node16_timber_t4,0.0,1.0,B,C,timber,node6node16,4,0.0
C_node6node16_timber_t5,0.0,1.0,B,C,timber,node6node16,5,0.0
C_node6node16_wide_t0,0.0,0.0,B,C,wide,node6node16,0,0.0
C_node6node16_wide_t1,0.0,1.0,B,C,wide,node6node16,1,0.0
C_node6node16_wide_t2,0.0,1.0,B,C,wide,node6node16,2,0.0
C_node6node16_wide_t3,0.0,1.0,B,C,wide,node6node16,3,0.0
C_node6node16_wide_t4,0.0,1.0,B,C,wide,node6node16,4,0.0
C_node6node16_wide_t5,0.0,1.0,B,C,wide,node6node16,5,0.0
C_node7node12_timber_t0,0.0,0.0,B,C,timber,node7node12,0,2099.0
C_node7node12_timber_t1,0.0,1.0,B,C,timber,node7node12,1,1767.3
C_node7node12_timber_t2,0.0,1.0,B,C,timber,node7node12,2,1252.87
C_node7node12_timber_t3,0.0,1.0,B,C,timber,node7node12,3,888.19
C_node7node12_timber_t4,0.0,1.0,B,C,timber,node7node12,4,629.65
C_node7node12_timber_t5,0.0,1.0,B,C,timber,node7node12,5,446.37
C_node7node12_wide_t0,0.0,0.0,B,C,wide,node7node12,0,3147.0
C_node7node12_wide_t1,0.0,1.0,B,C,wide,node7node12,1,2649.69
C_node7node12_wide_t2,0.0,1.0,B,C,wide,node7node12,2,1878.41
C_node7node12_wide_t3,0.0,1.0,B,C,wide,node7node12,3,1331.64
C_node7node12_wide_t4,0.0,1.0,B,C,wide,node7node12,4,944.03
C_node7node12_wide_t5,0.0,1.0,B,C,wide,node7node12,5,669.24
C_node7node16_timber_t0,0.0,0.0,B,C,timber,node7node16,0,0.0
C_node7node16_timber_t1,0.0,1.0,B,C,timber,node7node16,1,0.0
C_node7node16_timber_t2,0.0,1.0,B,C,timber,node7node16,2,0.0
C_node7node16_timber_t3,0.0,1.0,B,C,timber,node7node16,3,0.0
C_node7node16_timber_t4,0.0,1.0,B,C,timber,node7node16,4,0.0
C_node7node16_timber_t5,0.0,1.0,B,C,timber,node7node16,5,0.0
C_node7node16_wide_t0,0.0,0.0,B,C,wide,node7node16,0,0.0
C_node7node16_wide_t1,0.0,1.0,B,C,wide,node7node16,1,0.0
C_node7node16_wide_t2,0.0,1.0,B,C,wide,node7node16,2,0.0
C_node7node16_wide_t3,0.0,1.0,B,C,wide,node7node16,3,0.0
C_node7node16_wide_t4,0.0,1.0,B,C,wide,node7node16,4,0.0
C_node7node16_wide_t5,0.0,1.0,B,C,wide,node7node16,5,0.0
C_node8node9_timber_t0,0.0,0.0,B,C,timber,node8node9,0,186.0
C_node8node9_timber_t1,0.0,1.0,B,C,timber,node8node9,1,156.61
C_node8node9_timber_t2,0.0,1.0,B,C,timber,node8node9,2,111.02
C_node8node9_timber_t3,0.0,1.0,B,C,timber,node8node9,3,78.71
C_node8node9_timber_t4,0.0,1.0,B,C,timber,node8node9,4,55.8
C_node8node9_timber_t5,0.0,1.0,B,C,timber,node8node9,5,39.55
C_node8node9_wide_t0,0.0,0.0,B,C,wide,node8node9,0,279.0
C_node8node9_wide_t1,0.0,1.0,B,C,wide,node8node9,1,234.91
C_node8node9_wide_t2,0.0,1.0,B,C,wide,node8node9,2,166.53
C_node8node9_wide_t3,0.0,1.0,B,C,wide,node8node9,3,118.06
C_node8node9_wide_t4,0.0,1.0,B,C,wide,node8node9,4,83.69
C_node8node9_wide_t5,0.0,1.0,B,C,wide,node8node9,5,59.33
C_node8node15_timber_t0,0.0,0.0,B,C,timber,node8node15,0,0.0
C_node8node15_timber_t1,0.0,1.0,B,C,timber,node8node15,1,0.0
C_node8node15_timber_t2,0.0,1.0,B,C,timber,node8node15,2,0.0
C_node8node15_timber_t3,0.0,1.0,B,C,timber,node8node15,3,0.0
