"Source(x,y)","Target(x,y)",has_exit,has_source,slope,edgelength,Build5m,Maintain5m,Build10m,Maintain10m,Upgrade,removed_nodes
"(-16186.70338, 151992.24545)","(-16129.48928, 151638.06691)",False,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16051.34563, 151789.15426)",True,True,False,0.0,0,0,0,0,0,
"(-16186.70338, 151992.24545)","(-16040.83209, 151703.97035)",True,True,False,0.0,0,0,0,0,0,
"(-15756.03528, 152567.21331)","(-16177.78868, 152360.28931)",False,False,False,0.5494825273342783,4128,1476,6194,1476,3098,"[(-15882.17058, 152482.77971), (-15834.07608, 152500.04491), (-15784.33048, 152497.76871), (-15940.83648, 152429.93281)]"
"(-15756.03528, 152567.21331)","(-16196.63518, 152389.50511)",False,False,False,0.5169616131124167,3885,1388,5826,1388,2914,"[(-16120.66388, 152441.18581)]"
"(-15756.03528, 152567.21331)","(-15657.68558, 152496.07061)",False,False,False,0.12596600359858692,946,338,1420,338,710,"[(-15697.54288, 152545.67691)]"
"(-15756.03528, 152567.21331)","(-15889.01691, 152400.40816)",False,True,False,0.0,0,0,0,0,0,
"(-15756.03528, 152567.21331)","(-15962.84352, 152476.47374)",False,True,False,0.0,0,0,0,0,0,
"(-16177.78868, 152360.28931)","(-15756.03528, 152567.21331)",False,False,False,0.5494825273342783,4128,1476,6194,1476,3098,"[(-15882.17058, 152482.77971), (-15834.07608, 152500.04491), (-15784.33048, 152497.76871), (-15940.83648, 152429.93281)]"
"(-16177.78868, 152360.28931)","(-16193.87978, 152273.95141)",False,False,27.2388,0.08782457785618579,660,236,990,236,495,
"(-16177.78868, 152360.28931)","(-16196.63518, 152389.50511)",False,False,27.2388,0.03476713292594462,261,93,392,93,196,
"(-16177.78868, 152360.28931)","(-16186.70338, 151992.24545)",False,True,False,0.0,0,0,0,0,0,
"(-16177.78868, 152360.28931)","(-15889.01691, 152400.40816)",False,True,False,0.0,0,0,0,0,0,
"(-16177.78868, 152360.28931)","(-15962.84352, 152476.47374)",False,True,False,0.0,0,0,0,0,0,
"(-16196.63518, 152389.50511)","(-15756.03528, 152567.21331)",False,False,False,0.5169616131124167,3885,1388,5826,1388,2914,"[(-16120.66388, 152441.18581)]"
"(-16196.63518, 152389.50511)","(-16177.78868, 152360.28931)",False,False,27.2388,0.03476713292594462,261,93,392,93,196,
"(-16196.63518, 152389.50511)","(-16267.89158, 152325.11291)",True,False,False,0.0994972193372218,480,187,721,187,360,"[(-16232.96648, 152373.79641)]"
"(-16196.63518, 152389.50511)","(-16186.70338, 151992.24545)",False,True,False,0.0,0,0,0,0,0,
"(-16196.63518, 152389.50511)","(-15962.84352, 152476.47374)",False,True,False,0.0,0,0,0,0,0,
"(-15657.68558, 152496.07061)","(-15756.03528, 152567.21331)",False,False,False,0.12596600359858692,946,338,1420,338,710,"[(-15697.54288, 152545.67691)]"
"(-15657.68558, 152496.07061)","(-15418.47388, 152048.63201)",False,False,False,0.5129003199221419,2476,963,3715,963,1858,"[(-15428.96268, 152089.95791), (-15445.88298, 152156.62391), (-15463.84938, 152194.62481), (-15476.18938, 152220.72541), (-15501.92948, 152266.17411), (-15542.87378, 152333.90201), (-15549.94528, 152345.28501), (-15553.00218, 152350.65611), (-15568.06888, 152377.12871), (-15580.38508, 152391.31831), (-15594.61848, 152407.71661), (-15607.54848, 152422.61341), (-15617.14008, 152436.66621)]"
