variable,value
C_timber_node23node105_t1,1.0
C_timber_node23node105_t2,1.0
C_timber_node23node105_t3,1.0
C_timber_node23node105_t4,1.0
C_timber_node23node105_t5,1.0
C_wide_node23node105_t1,1.0
C_wide_node23node105_t2,1.0
C_wide_node23node105_t3,1.0
C_wide_node23node105_t4,1.0
C_wide_node23node105_t5,1.0
C_timber_node24node93_t1,1.0
C_timber_node24node93_t2,1.0
C_timber_node24node93_t3,1.0
C_timber_node24node93_t4,1.0
C_timber_node24node93_t5,1.0
C_wide_node24node93_t1,1.0
C_wide_node24node93_t2,1.0
C_wide_node24node93_t3,1.0
C_wide_node24node93_t4,1.0
C_wide_node24node93_t5,1.0
C_timber_node24node95_t1,1.0
C_timber_node24node95_t2,1.0
C_timber_node24node95_t3,1.0
C_timber_node24node95_t4,1.0
C_timber_node24node95_t5,1.0
C_wide_node24node95_t1,1.0
C_wide_node24node95_t2,1.0
C_wide_node24node95_t3,1.0
C_wide_node24node95_t4,1.0
C_wide_node24node95_t5,1.0
C_timber_node24node96_t1,1.0
C_timber_node24node96_t2,1.0
C_timber_node24node96_t3,1.0
C_timber_node24node96_t4,1.0
C_timber_node24node96_t5,1.0
C_wide_node24node96_t1,1.0
C_wide_node24node96_t2,1.0
C_wide_node24node96_t3,1.0
C_wide_node24node96_t4,1.0
C_wide_node24node96_t5,1.0
C_timber_node25node95_t1,1.0
C_timber_node25node95_t2,1.0
C_timber_node25node95_t3,1.0
C_timber_node25node95_t4,1.0
C_timber_node25node95_t5,1.0
C_wide_node25node95_t1,1.0
C_wide_node25node95_t2,1.0
C_wide_node25node95_t3,1.0
C_wide_node25node95_t4,1.0
C_wide_node25node95_t5,1.0
C_timber_node25node96_t1,1.0
C_timber_node25node96_t2,1.0
C_timber_node25node96_t3,1.0
C_timber_node25node96_t4,1.0
C_timber_node25node96_t5,1.0
C_wide_node25node96_t1,1.0
C_wide_node25node96_t2,1.0
C_wide_node25node96_t3,1.0
C_wide_node25node96_t4,1.0
C_wide_node25node96_t5,1.0
C_timber_node25node108_t1,1.0
C_timber_node25node108_t2,1.0
C_timber_node25node108_t3,1.0
C_timber_node25node108_t4,1.0
C_timber_node25node108_t5,1.0
