variable,value,node_type_info
M_node31node49_timber_t4,1.0,node31transit_node49exit
M_node31node49_timber_t5,1.0,node31transit_node49exit
M_node31node118_timber_t2,1.0,node31transit_node118source
M_node31node118_timber_t3,1.0,node31transit_node118source
M_node31node118_timber_t4,1.0,node31transit_node118source
M_node32node136_timber_t2,1.0,node32transit_node136source
M_node32node136_timber_t3,1.0,node32transit_node136source
M_node32node136_timber_t4,1.0,node32transit_node136source
M_node33node137_timber_t2,1.0,node33transit_node137source
M_node33node137_timber_t3,1.0,node33transit_node137source
M_node33node137_wide_t5,1.0,node33transit_node137source
M_node34node126_timber_t2,1.0,node34transit_node126source
M_node34node126_timber_t3,1.0,node34transit_node126source
M_node34node126_timber_t4,1.0,node34transit_node126source
M_node34node126_timber_t5,1.0,node34transit_node126source
M_node34node129_wide_t3,1.0,node34transit_node129source
M_node34node129_wide_t4,1.0,node34transit_node129source
M_node34node129_wide_t5,1.0,node34transit_node129source
M_node34node142_timber_t2,1.0,node34transit_node142source
M_node34node142_timber_t3,1.0,node34transit_node142source
M_node34node142_timber_t4,1.0,node34transit_node142source
M_node34node142_timber_t5,1.0,node34transit_node142source
M_node35node96_timber_t2,1.0,node35transit_node96transit
M_node35node96_timber_t3,1.0,node35transit_node96transit
M_node35node96_timber_t4,1.0,node35transit_node96transit
M_node35node96_timber_t5,1.0,node35transit_node96transit
M_node36node52_timber_t2,1.0,node36transit_node52transit
M_node36node52_timber_t3,1.0,node36transit_node52transit
M_node36node52_timber_t4,1.0,node36transit_node52transit
M_node36node52_timber_t5,1.0,node36transit_node52transit
M_node36node138_timber_t2,1.0,node36transit_node138source
M_node36node138_wide_t4,1.0,node36transit_node138source
M_node36node138_wide_t5,1.0,node36transit_node138source
M_node36node139_timber_t2,1.0,node36transit_node139source
M_node36node139_timber_t3,1.0,node36transit_node139source
M_node36node139_timber_t4,1.0,node36transit_node139source
M_node36node139_timber_t5,1.0,node36transit_node139source
M_node36node142_wide_t2,1.0,node36transit_node142source
M_node36node142_wide_t3,1.0,node36transit_node142source
M_node36node142_wide_t4,1.0,node36transit_node142source
M_node36node142_wide_t5,1.0,node36transit_node142source
M_node37node56_timber_t2,1.0,node37transit_node56transit
M_node37node56_timber_t3,1.0,node37transit_node56transit
M_node37node56_timber_t4,1.0,node37transit_node56transit
M_node37node56_timber_t5,1.0,node37transit_node56transit
M_node37node52_timber_t2,1.0,node37transit_node52transit
M_node37node52_timber_t3,1.0,node37transit_node52transit
M_node37node52_timber_t4,1.0,node37transit_node52transit
M_node37node52_timber_t5,1.0,node37transit_node52transit
M_node37node126_timber_t2,1.0,node37transit_node126source
M_node37node126_timber_t3,1.0,node37transit_node126source
