variable,value,node_type_info
M_node14node187_timber_t5,1.0,node14transit_node187transit
M_node14node305_timber_t2,1.0,node14transit_node305source
M_node14node305_timber_t3,1.0,node14transit_node305source
M_node14node305_timber_t4,1.0,node14transit_node305source
M_node14node306_timber_t2,1.0,node14transit_node306source
M_node14node306_timber_t3,1.0,node14transit_node306source
M_node14node306_timber_t4,1.0,node14transit_node306source
M_node14node306_timber_t5,1.0,node14transit_node306source
M_node14node317_timber_t2,1.0,node14transit_node317source
M_node14node317_wide_t4,1.0,node14transit_node317source
M_node14node317_wide_t5,1.0,node14transit_node317source
M_node14node318_timber_t2,1.0,node14transit_node318source
M_node14node318_timber_t3,1.0,node14transit_node318source
M_node14node318_timber_t4,1.0,node14transit_node318source
M_node14node318_timber_t5,1.0,node14transit_node318source
M_node15node335_timber_t2,1.0,node15transit_node335source
M_node15node335_timber_t3,1.0,node15transit_node335source
M_node15node335_timber_t4,1.0,node15transit_node335source
M_node15node335_timber_t5,1.0,node15transit_node335source
M_node16node366_timber_t2,1.0,node16transit_node366source
M_node16node366_wide_t4,1.0,node16transit_node366source
M_node16node366_wide_t5,1.0,node16transit_node366source
M_node16node367_wide_t2,1.0,node16transit_node367source
M_node16node367_wide_t3,1.0,node16transit_node367source
M_node16node367_wide_t4,1.0,node16transit_node367source
M_node16node367_wide_t5,1.0,node16transit_node367source
M_node22node310_timber_t2,1.0,node22transit_node310source
M_node22node310_wide_t4,1.0,node22transit_node310source
M_node24node81_timber_t2,1.0,node24transit_node81transit
M_node24node81_timber_t3,1.0,node24transit_node81transit
M_node24node81_timber_t4,1.0,node24transit_node81transit
M_node24node81_timber_t5,1.0,node24transit_node81transit
M_node24node345_wide_t3,1.0,node24transit_node345source
M_node24node345_wide_t4,1.0,node24transit_node345source
M_node24node345_wide_t5,1.0,node24transit_node345source
M_node27node337_wide_t3,1.0,node27transit_node337source
M_node27node337_wide_t4,1.0,node27transit_node337source
M_node27node337_wide_t5,1.0,node27transit_node337source
M_node28node46_timber_t2,1.0,node28transit_node46transit
M_node28node46_timber_t3,1.0,node28transit_node46transit
M_node28node46_timber_t4,1.0,node28transit_node46transit
M_node28node46_timber_t5,1.0,node28transit_node46transit
M_node28node134_timber_t2,1.0,node28transit_node134transit
M_node28node134_timber_t3,1.0,node28transit_node134transit
M_node28node134_timber_t4,1.0,node28transit_node134transit
M_node28node134_timber_t5,1.0,node28transit_node134transit
M_node28node305_timber_t2,1.0,node28transit_node305source
M_node28node305_wide_t4,1.0,node28transit_node305source
