Node,Stand
"(-9436.86168, 152641.30831)",[902]
"(-9420.98668, 152598.44581)",[902]
"(-9422.57418, 152555.58321)",[902]
"(-9393.99918, 152541.29571)",[902]
"(-9392.41168, 152503.19561)",[902]
"(-9374.94918, 152479.38311)",[902]
"(-9344.78648, 152473.03311)",[902]
"(-9324.14898, 152463.50801)",[902]
"(-9353.52908, 152428.73951)","[902, 1383]"
"(-9366.74708, 152440.62151)","[902, 1383]"
"(-9422.97108, 152483.61641)","[902, 1383]"
"(-9469.27328, 152463.77261)","[902, 1383]"
"(-9545.34118, 152609.29371)","[902, 1383]"
"(-9641.13128, 152723.27561)","[902, 1383]"
"(-9673.79408, 152758.09001)","[902, 1383]"
"(-9457.64941, 152685.85334)",[902]
"(-9563.08336, 152630.40536)",[902]
"(-9829.08848, 152676.38621)",[1383]
"(-9773.64008, 152667.31601)",[1383]
"(-9290.46428, 152372.04901)",[1383]
"(-9364.92268, 152377.72061)",[1383]
"(-9424.64358, 152400.09261)",[1383]
"(-9477.40348, 152424.56291)",[1383]
"(-9553.24628, 152454.20801)",[1383]
"(-9620.49778, 152500.44711)",[1383]
"(-9621.08608, 152500.50901)",[1383]
"(-9624.75258, 152503.03001)",[1383]
"(-9678.49378, 152508.67901)",[1383]
"(-9753.78038, 152506.98521)",[1383]
"(-9779.51238, 152519.66871)",[1383]
"(-9753.48708, 152579.68241)",[1383]
"(-9779.94548, 152604.81791)",[1383]
"(-9749.67015, 152507.07768)",[1383]
"(-10152.47828, 152988.86761)","[1387, 1388]"
"(-10163.06288, 152919.80501)","[1387, 1388]"
"(-10166.23788, 152854.18811)","[1387, 1388]"
"(-10135.54618, 152811.85471)","[1387, 1388]"
"(-10108.02938, 152762.11291)","[1387, 1388]"
"(-10112.26278, 152698.61281)","[1387, 1388]"
"(-10128.13778, 152642.52111)","[1387, 1388]"
"(-10148.24618, 152621.35441)","[1387, 1388]"
"(-10187.40458, 152624.52931)","[1387, 1388]"
"(-10212.15188, 152638.08231)","[1387, 1388]"
"(-10221.52288, 152653.22761)",[1387]
"(-10258.51278, 152720.17741)",[1387]
"(-10264.49008, 152784.00921)",[1387]
"(-10289.18408, 152838.71691)",[1387]
"(-10296.49558, 152880.85501)",[1387]
"(-10288.08018, 152943.47191)",[1387]
"(-10234.73008, 153001.57941)",[1387]
"(-10158.56328, 152990.46651)",[1387]
"(-10148.00608, 152987.69251)",[1388]
