variable,value
C_timber_node16node41_t1,1.0
C_timber_node16node41_t2,1.0
C_timber_node16node41_t3,1.0
C_timber_node16node41_t4,1.0
C_timber_node16node41_t5,1.0
C_wide_node16node41_t0,0.0
C_wide_node16node41_t1,1.0
C_wide_node16node41_t2,1.0
C_wide_node16node41_t3,1.0
C_wide_node16node41_t4,1.0
C_wide_node16node41_t5,1.0
C_timber_node17node21_t0,0.0
C_timber_node17node21_t1,1.0
C_timber_node17node21_t2,1.0
C_timber_node17node21_t3,1.0
C_timber_node17node21_t4,1.0
C_timber_node17node21_t5,1.0
C_wide_node17node21_t0,0.0
C_wide_node17node21_t1,1.0
C_wide_node17node21_t2,1.0
C_wide_node17node21_t3,1.0
C_wide_node17node21_t4,1.0
C_wide_node17node21_t5,1.0
C_timber_node17node19_t0,0.0
C_timber_node17node19_t1,1.0
C_timber_node17node19_t2,1.0
C_timber_node17node19_t3,1.0
C_timber_node17node19_t4,1.0
C_timber_node17node19_t5,1.0
C_wide_node17node19_t0,0.0
C_wide_node17node19_t1,1.0
C_wide_node17node19_t2,1.0
C_wide_node17node19_t3,1.0
C_wide_node17node19_t4,1.0
C_wide_node17node19_t5,1.0
C_timber_node17node36_t0,0.0
C_timber_node17node36_t1,1.0
C_timber_node17node36_t2,1.0
C_timber_node17node36_t3,1.0
C_timber_node17node36_t4,1.0
C_timber_node17node36_t5,1.0
C_wide_node17node36_t0,0.0
C_wide_node17node36_t1,1.0
C_wide_node17node36_t2,1.0
C_wide_node17node36_t3,1.0
C_wide_node17node36_t4,1.0
C_wide_node17node36_t5,1.0
C_timber_node17node37_t0,0.0
C_timber_node17node37_t1,1.0
C_timber_node17node37_t2,1.0
C_timber_node17node37_t3,1.0
C_timber_node17node37_t4,1.0
C_timber_node17node37_t5,1.0
C_wide_node17node37_t0,0.0
C_wide_node17node37_t1,1.0
C_wide_node17node37_t2,1.0
C_wide_node17node37_t3,1.0
C_wide_node17node37_t4,1.0
C_wide_node17node37_t5,1.0
C_timber_node18node29_t0,0.0
C_timber_node18node29_t1,1.0
C_timber_node18node29_t2,1.0
C_timber_node18node29_t3,1.0
C_timber_node18node29_t4,1.0
C_timber_node18node29_t5,1.0
C_wide_node18node29_t0,0.0
C_wide_node18node29_t1,1.0
C_wide_node18node29_t2,1.0
C_wide_node18node29_t3,1.0
C_wide_node18node29_t4,1.0
C_wide_node18node29_t5,1.0
C_timber_node18node39_t0,0.0
C_timber_node18node39_t1,1.0
C_timber_node18node39_t2,1.0
C_timber_node18node39_t3,1.0
C_timber_node18node39_t4,1.0
C_timber_node18node39_t5,1.0
C_wide_node18node39_t0,0.0
C_wide_node18node39_t1,1.0
C_wide_node18node39_t2,1.0
C_wide_node18node39_t3,1.0
C_wide_node18node39_t4,1.0
C_wide_node18node39_t5,1.0
C_timber_node18node40_t0,0.0
C_timber_node18node40_t1,1.0
C_timber_node18node40_t2,1.0
C_timber_node18node40_t3,1.0
C_timber_node18node40_t4,1.0
C_timber_node18node40_t5,1.0
C_wide_node18node40_t0,0.0
C_wide_node18node40_t1,1.0
C_wide_node18node40_t2,1.0
C_wide_node18node40_t3,1.0
C_wide_node18node40_t4,1.0
C_wide_node18node40_t5,1.0
C_timber_node19node22_t0,0.0
C_timber_node19node22_t1,1.0
C_timber_node19node22_t2,1.0
C_timber_node19node22_t3,1.0
C_timber_node19node22_t4,1.0
C_timber_node19node22_t5,1.0
